horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
P087,455,05,06/03/2016,沙田,草地,C,1000,好,1,6,105,蔡約翰,楊明綸,2-1/4,14,112,3 5 5,0.55.51,1065,TT
P087,353,11,24/01/2016,沙田,草地,A,1400,好,2,10,105,蔡約翰,羅理雅,5-1/4,19,133,1 1 1 11,1.23.84,1071,TT
P087,271,02,19/12/2015,沙田全天候,,,1650,好,2,5,103,蔡約翰,何澤堯,短馬頭位,18,131,1 1 1 2,1.39.83,1059,TT
P087,185,03,18/11/2015,沙田全天候,,,1650,好,1,4,104,蔡約翰,莫雷拉,4-1/4,12,124,4 4 2 3,1.37.00,1054,TT
P087,118,05,18/10/2015,沙田全天候,,,1200,好,2,1,105,蔡約翰,莫雷拉,1-1/4,2.7,133,5 4 5,1.08.76,1047,TT
P087,071,06,01/10/2015,沙田,草地,A+3,1000,好,HKG3,7,107,蔡約翰,楊明綸,3-1/4,142,117,10 9 6,0.56.43,1040,TT
P087,003,06,06/09/2015,沙田,草地,B,1200,好,1,11,107,蔡約翰,何澤堯,2-3/4,59,115,2 2 6,1.09.22,1044,TT
P087,738,06,01/07/2015,沙田,草地,A,1200,好/快,1,3,108,蔡約翰,羅理雅,1-3/4,8,126,2 2 6,1.09.18,1043,TT
P087,625,04,16/05/2015,沙田全天候,,,1200,濕快,1,11,109,蔡約翰,羅理雅,3-1/2,14,132,4 4 4,1.08.02,1044,TT
P087,425,05,01/03/2015,沙田全天候,,,1200,好,1,6,109,蔡約翰,莫雷拉,4,3.8,125,6 4 5,1.08.45,1060,TT
P087,307,02,10/01/2015,沙田全天候,,,1200,好,1,3,106,蔡約翰,莫雷拉,1/2,2.6,132,2 2 2,1.08.14,1054,TT
P087,138,03,02/11/2014,沙田全天候,,,1200,好,2,12,105,蔡約翰,莫雷拉,1/2,8.4,133,2 2 3,1.08.03,1045,TT
P087,046,01,27/09/2014,沙田全天候,,,1200,好,2,2,100,蔡約翰,莫雷拉,頸位,4.1,130,2 2 1,1.08.54,1051,TT
P087,757,07,01/07/2014,沙田全天候,,,1200,濕慢,2,11,100,蔡約翰,莫雷拉,4,6.3,130,2 2 7,1.09.14,1035,TT
P087,572,01,21/04/2014,沙田全天候,,,1200,好,2,12,92,蔡約翰,莫雷拉,1,3,124,2 2 1,1.08.47,1030,TT
P087,505,01,26/03/2014,沙田全天候,,,1200,好,3,2,85,蔡約翰,莫雷拉,頸位,2.4,133,3 3 1,1.08.43,1039,TT
P087,403,01,16/02/2014,沙田,草地,A,1200,好,3,1,78,蔡約翰,莫雷拉,1-1/4,2,131,4 2 1,1.09.47,1053,TT
P087,336,02,19/01/2014,沙田,草地,A+3,1200,好,3,2,76,蔡約翰,莫雷拉,1-1/4,2.6,129,4 5 2,1.09.62,1045,TT
P087,264,02,21/12/2013,沙田,草地,A+3,1200,好/快,3,1,74,蔡約翰,莫雷拉,1-1/2,1.8,129,7 4 2,1.09.81,1061,TT
P087,204,09,01/12/2013,沙田,草地,C+3,1000,好,3,1,74,蔡約翰,安國倫,7-1/2,3.1,128,5 6 9,0.58.14,1035,TT
P087,133,01,03/11/2013,沙田,草地,C+3,1000,好/快,3,13,62,蔡約翰,莫雷拉,3-1/4,4.6,115,8 5 1,0.57.27,1040,TT
P087,757,04,07/07/2013,沙田,草地,B+2,1200,好/黏,3,13,62,蔡約翰,韋達,3-3/4,1.8,121,2 2 4,1.12.34,1024,TT
P087,676,01,08/06/2013,沙田,草地,B+2,1200,好/快,4,2,52,蔡約翰,安國倫,1-3/4,7.5,126,3 3 1,1.09.00,1031,TT1
