horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D130,775,01,27/06/2020,沙田,草地,B,2000,好/快,3,5,75,約翰摩亞,波健士,1-1/4,8.9,126,1 1 1 1 1,2.01.89,1102,B
D130,710,01,03/06/2020,跑馬地,草地,A,2200,好,3,1,67,約翰摩亞,波健士,2-1/2,6.5,125,1 1 1 1 1 1,2.18.58,1109,B
D130,658,01,13/05/2020,跑馬地,草地,C,1800,好,3,7,62,約翰摩亞,波健士,頸位,29,115,4 3 2 2 1,1.49.08,1103,B
D130,628,07,03/05/2020,沙田,草地,B,2000,好/快,3,8,65,約翰摩亞,梁家俊,6-3/4,34,118,3 2 2 3 7,2.01.47,1115,B
D130,595,06,22/04/2020,跑馬地,草地,C+3,2200,好,3,2,67,約翰摩亞,黃俊,6-1/4,44,114,1 1 1 2 3 6,2.16.39,1116,B
D130,570,09,12/04/2020,沙田,草地,C,1800,好,3,9,69,約翰摩亞,蔡明紹,6-1/2,83,124,11 11 11 11 9,1.47.91,1124,B
D130,506,09,18/03/2020,跑馬地,草地,C+3,1650,好,3,11,71,約翰摩亞,潘頓,4,19,127,10 10 10 9,1.40.61,1116,B
D130,469,07,04/03/2020,跑馬地,草地,B,1650,好,3,8,73,約翰摩亞,梁家俊,4-1/2,31,126,10 11 11 7,1.40.54,1117,CP-/B1
D130,415,12,12/02/2020,跑馬地,草地,C+3,1650,好/快,3,10,75,約翰摩亞,薛恩,9-1/2,59,128,12 12 12 12,1.41.08,1129,CP
D130,377,07,29/01/2020,跑馬地,草地,B,1650,好,3,11,75,約翰摩亞,希威森,3-1/4,59,128,11 11 7 7,1.40.18,1105,CP1
