horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
L003,593,01,08/04/26,跑馬地,草地,C+3,1200,好,3,5,75,蔡約翰,布文,1-1/4,3.4,133,5 3 1,1.09.30,1096,H
L003,510,01,11/03/26,跑馬地,草地,C+3,1200,好/快,3,9,68,蔡約翰,麥文堅,3/4,9.9,128,4 4 1,1.09.20,1108,H
L003,480,03,01/03/26,沙田,草地,B+2,1200,好,3,7,69,蔡約翰,艾道拿,2-1/2,5.4,126,4 4 3,1.09.37,1103,H1
L003,442,03,14/02/26,沙田,草地,C+3,1000,好/快,3,7,69,蔡約翰,艾道拿,1-1/2,8.3,126,9 10 3,0.55.71,1109,--
L003,399,03,01/02/26,沙田,草地,B+2,1000,好,3,4,68,蔡約翰,艾道拿,1/2,2.6,123,7 7 3,0.57.02,1112,--
L003,356,04,18/01/26,沙田,草地,A,1000,好,3,3,68,蔡約翰,艾道拿,2-3/4,3.6,123,3 6 4,0.57.26,1108,--
L003,315,01,04/01/26,沙田,草地,C,1000,好,4,7,60,蔡約翰,艾道拿,1-1/2,4.8,135,10 8 1,0.56.87,1111,--
L003,217,02,30/11/25,沙田,草地,C,1000,好,4,12,59,蔡約翰,艾道拿,1-1/4,5.6,135,3 7 2,0.57.48,1125,--
L003,161,01,09/11/25,沙田,草地,C+3,1000,好,4,4,52,蔡約翰,艾道拿,1,9.9,127,5 7 1,0.57.74,1116,--
L003,105,06,19/10/25,沙田,草地,C+3,1000,好/快,4,10,52,蔡約翰,田泰安,2-1/4,48,125,8 8 6,0.57.17,1098,--
