horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
T161,363,09,25/01/2017,跑馬地,草地,C+3,1650,好,5,1,25,蘇偉賢,莫艾誠,6-1/4,15,118,5 8 7 9,1.42.64,1141,B/TT
T161,334,08,14/01/2017,沙田,草地,C+3,1200,好,5,8,29,蘇偉賢,莫艾誠,8-3/4,13,123,5 4 8,1.11.67,1146,B/TT
T161,287,13,27/12/2016,沙田,草地,A+3,1600,好,5,8,32,蘇偉賢,莫艾誠,11,11,125,1 1 1 13,1.37.72,1143,CP-/B2/TT
T161,157,10,06/11/2016,沙田,草地,C+3,1400,好/快,5,9,35,告東尼,韋紀力,13-1/4,17,128,7 11 14 10,1.24.73,1129,CP/TT
T161,094,06,12/10/2016,跑馬地,草地,B,1650,好,5,11,37,告東尼,韋達,6-1/4,27,130,3 3 2 6,1.42.34,1108,CP/TT
T161,057,06,28/09/2016,跑馬地,草地,C+3,1650,好,5,4,39,告東尼,何澤堯,3-1/2,22,130,4 5 7 6,1.42.38,1111,CP2/TT
T161,021,12,11/09/2016,沙田,草地,C,1400,好,5,4,39,告東尼,蔣嘉琦,13,13,125,3 5 8 12,1.24.16,1155,TT
T161,001,13,03/09/2016,沙田,草地,B,1200,好,5,11,40,告東尼,蔣嘉琦,7-1/2,16,122,8 12 13,1.10.56,1158,TT
T161,761,13,01/07/2016,沙田,草地,A+3,1400,好/快,4,2,44,告東尼,吳嘉晉,11-1/2,29,112,5 5 6 13,1.23.64,1141,B-/TT
T161,718,11,15/06/2016,跑馬地,草地,B,1650,好/快,4,2,46,告東尼,蔡明紹,10-1/4,6.4,120,1 1 1 11,1.41.85,1137,B/TT
T161,670,07,29/05/2016,沙田,草地,A+3,1000,好,4,4,48,告東尼,韋達,4-3/4,10,121,10 9 7,0.56.82,1141,B/TT
T161,616,09,04/05/2016,跑馬地,草地,C+3,1200,好,4,12,50,告東尼,蔡明紹,4-3/4,22,123,10 9 9,1.11.30,1133,B/TT
T161,577,05,20/04/2016,跑馬地,草地,B,1200,好,4,11,51,告東尼,蔡明紹,2,21,124,2 2 5,1.10.69,1136,B/TT
T161,509,07,28/03/2016,沙田,草地,A+3,1400,好,4,11,53,告東尼,韋達,3-1/2,32,127,3 2 2 7,1.22.98,1130,B/TT
T161,456,05,06/03/2016,沙田,草地,C,1200,好,4,11,55,告東尼,吳嘉晉,5,38,124,8 7 5,1.10.80,1139,B/TT
T161,391,11,10/02/2016,沙田,草地,C,1400,好,4,12,58,告東尼,羅達,7-3/4,31,131,2 1 1 11,1.23.75,1156,CP-/B1/TT
T161,309,10,06/01/2016,跑馬地,草地,A,1200,好,3,10,61,告東尼,何澤堯,6-1/4,107,115,7 6 10,1.11.37,1173,CP/TT
T161,256,08,16/12/2015,跑馬地,草地,B,1200,好,3,2,64,告東尼,吳嘉晉,4-3/4,123,114,1 1 8,1.11.27,1155,CP/TT
T161,209,11,29/11/2015,沙田,草地,C,1200,好,3,1,67,告東尼,何澤堯,11,182,121,5 7 11,1.10.53,1172,CP/TT
T161,168,11,11/11/2015,跑馬地,草地,B,1200,好,3,1,68,告東尼,吳嘉晉,15,81,116,11 12 11,1.12.27,1170,CP1/TT1
T161,381,WX,07/02/2015,沙田,草地,C+3,1600,好/快,3,--,70,蘇保羅,,--,--,127,--,--,--,--
T161,318,12,14/01/2015,跑馬地,草地,B,1650,好,3,11,70,蘇保羅,何澤堯,10-1/4,99,122,7 3 2 12,1.42.48,1142,--
