horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
B242,691,07,27/05/2020,沙田全天候,,,1800,好,5,8,14,呂健威,楊明綸,5,22,113,1 3 2 2 7,1.50.26,1029,B/XB/TT
B242,644,08,09/05/2020,沙田,草地,C,1600,好/快,5,4,16,呂健威,波健士,5,14,113,6 6 8 8,1.36.19,1030,B/XB/TT
B242,574,06,15/04/2020,跑馬地,草地,C,1650,好,5,11,16,呂健威,波健士,3-1/4,31,114,9 10 10 6,1.40.42,1026,H-/B/XB/TT
B242,455,04,01/03/2020,沙田,草地,B+2,1600,好,5,8,11,呂健威,楊明綸,1-3/4,72,113,7 9 8 4,1.35.35,1038,B/H/XB/TT
B242,428,06,19/02/2020,沙田全天候,,,1650,好,5,13,11,呂健威,巴度,5,34,113,6 6 6 6,1.40.81,1042,B/H/XB/TT
B242,383,09,02/02/2020,沙田,草地,C,1400,好,5,7,13,呂健威,黎海榮,6-1/4,130,113,11 12 12 9,1.23.26,1048,B/H/XB/TT
B242,247,11,15/12/2019,沙田,草地,C+3,1400,好,5,11,14,呂健威,巴度,5-3/4,31,113,12 12 13 11,1.23.06,1041,B/H/XB/TT
B242,209,09,01/12/2019,沙田全天候,,,1650,好,5,10,14,呂健威,巫顯東,7,54,110,12 12 11 9,1.40.64,1041,B/H/XB/TT
B242,161,12,09/11/2019,沙田,草地,A,1800,好/快,5,13,16,呂健威,黎海榮,7-1/2,85,113,14 14 11 11 12,1.49.17,1035,B/H/XB/TT
B242,115,08,23/10/2019,跑馬地,草地,C+3,1650,好/快,5,7,18,呂健威,蔡明紹,4,38,113,10 9 8 8,1.40.33,1030,B/H/XB2/TT
B242,050,09,25/09/2019,跑馬地,草地,A,1200,好/快,5,10,20,呂健威,黎海榮,5-1/4,126,113,12 12 9,1.11.13,1015,XB-/B/H1/TT1
B242,594,08,22/04/2019,沙田,草地,C+3,1400,好,5,6,25,羅富全,田泰安,5,60,118,8 7 7 8,1.23.69,992,B/XB
B242,549,10,03/04/2019,沙田全天候,,,1200,好,5,4,29,羅富全,陳嘉熙,8,23,113,4 11 10,1.11.33,999,B/XB
B242,507,11,20/03/2019,跑馬地,草地,C,1650,好,5,1,33,羅富全,貝力斯,9,15,126,5 5 5 11,1.41.38,1003,CP-/XB/B1
B242,405,09,10/02/2019,沙田,草地,A,1200,好,5,7,36,羅富全,田泰安,3-3/4,13,129,11 11 9,1.10.84,1000,XB/CP1
B242,294,10,29/12/2018,沙田,草地,B+2,1400,好,5,3,39,羅富全,黃皓楠,4-1/2,44,129,11 10 11 10,1.23.65,1001,XB
B242,194,11,21/11/2018,跑馬地,草地,C+3,1200,好,4,9,41,羅富全,黃皓楠,7-1/4,61,111,12 12 11,1.12.30,1000,XB
B242,145,06,04/11/2018,沙田,草地,C+3,1200,好,4R,1,43,羅富全,黃皓楠,2-3/4,99,115,6 6 6,1.10.53,1000,XB
B242,111,10,21/10/2018,沙田,草地,A,1200,好/快,4,6,46,羅富全,潘明輝,9-1/2,128,114,11 12 10,1.10.81,1011,XB
B242,057,11,01/10/2018,沙田,草地,A+3,1200,好,4,10,49,羅富全,黃皓楠,8,178,120,11 12 11,1.10.84,1008,XB
B242,026,11,09/09/2018,沙田,草地,C,1400,好/快,4,2,51,羅富全,李寶利,11-1/4,49,126,4 5 7 11,1.24.13,1016,XB
B242,778,07,08/07/2018,沙田,草地,C,1200,好/快,GRIFFIN,10,--,羅富全,田泰安,5-1/4,34,129,7 9 7,1.10.41,1008,XB
B242,676,07,27/05/2018,沙田,草地,A,1200,好,GRIFFIN,3,--,羅富全,史卓豐,6-3/4,14,129,2 3 7,1.11.20,1025,XB
B242,621,04,06/05/2018,沙田,草地,B,1000,好,GRIFFIN,2,--,羅富全,史卓豐,7-1/4,33,129,5 5 4,0.57.52,1021,XB
B242,566,04,15/04/2018,沙田,草地,C+3,1000,好/黏,GRIFFIN,2,--,羅富全,史卓豐,9-1/4,28,129,7 7 4,0.59.31,1020,XB1
