horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
E417,311,11,05/01/2022,跑馬地,草地,A,1200,好,4,4,50,大衛希斯,梁家俊,19-1/4,55,123,5 5 11,1.13.39,1092,CP-/B1
E417,217,11,01/12/2021,跑馬地,草地,A,1200,好,4,2,52,大衛希斯,薛恩,11,7,126,4 4 11,1.12.55,1138,CP1
E417,126,WV,27/10/2021,沙田全天候,,,1200,好,4,--,52,大衛希斯,潘頓,--,--,127,--,--,--,--
E417,038,07,19/09/2021,沙田,草地,C,1000,好,4,7,52,大衛希斯,潘頓,3-3/4,3.8,125,4 5 7,0.56.90,1093,--
