horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
K073,626,07,22/04/26,跑馬地,草地,B,1650,好/快,5,12,37,巫偉傑,黃智弘,6-1/4,67,130,1 1 1 7,1.40.66,1076,CP/TT
K073,526,11,18/03/26,跑馬地,草地,A,1650,好/快,5,8,39,巫偉傑,潘明輝,13-1/4,20,135,1 1 1 11,1.41.17,1071,CP/TT
K073,386,07,28/01/26,跑馬地,草地,C,1650,好/快,5,3,40,巫偉傑,潘明輝,2-1/2,21,135,8 8 8 7,1.40.12,1083,CP/TT
K073,346,08,14/01/26,跑馬地,草地,B,1650,好,4,3,40,巫偉傑,鍾易禮,4-1/4,6.3,113,1 1 1 8,1.40.69,1080,CP1/TT
K073,245,12,10/12/25,跑馬地,草地,A,1650,好,5,11,40,巫偉傑,潘明輝,13-1/2,14,135,2 2 5 12,1.42.87,1082,TT
K073,170,01,12/11/25,跑馬地,草地,A,1650,好,5,3,35,巫偉傑,潘明輝,短馬頭位,7.6,130,1 1 1 1,1.39.71,1073,TT
K073,134,07,30/10/25,沙田全天候,,,1200,好,5,6,35,巫偉傑,黃智弘,2-3/4,3.4,124,5 7 7,1.11.24,1071,TT
K073,104,02,19/10/25,沙田,草地,C+3,1400,好/快,5,2,35,巫偉傑,黃智弘,1-3/4,7,125,1 1 1 2,1.22.04,1073,TT
K073,058,04,01/10/25,沙田,草地,A+3,1200,好/快,5,4,37,巫偉傑,鍾易禮,3-1/4,7.4,131,1 1 4,1.09.36,1081,B-/TT
K073,011,05,10/09/25,跑馬地,草地,A,1200,好,5,1,38,巫偉傑,鍾易禮,2-1/2,4.3,131,1 1 5,1.10.32,1077,B/TT1
K073,517,07,19/03/25,跑馬地,草地,B,1200,好/快,4,12,42,伍鵬志,鍾易禮,4-1/2,13,115,2 2 7,1.10.14,1040,B
K073,480,06,05/03/25,跑馬地,草地,C+3,1200,好,4,7,44,伍鵬志,鍾易禮,2-3/4,13,119,3 3 6,1.10.41,1034,B
K073,430,12,16/02/25,沙田,草地,C+3,1400,好/快,4,14,46,伍鵬志,馬昆,8-1/2,11,122,1 1 1 12,1.22.80,1027,B
K073,391,04,31/01/25,沙田,草地,B+2,1400,好,4,10,47,伍鵬志,鍾易禮,2-1/2,27,119,2 2 2 4,1.22.79,1048,B1
K073,340,09,12/01/25,沙田,草地,C+3,1200,好,4,11,49,伍鵬志,鍾易禮,4-1/4,47,121,4 6 9,1.10.15,1059,--
K073,301,05,29/12/24,沙田,草地,B+2,1200,好,4,5,51,伍鵬志,黃寶妮,3,16,116,2 2 5,1.09.63,1056,--
K073,240,07,08/12/24,沙田,草地,A,1200,好,4,8,52,伍鵬志,黃寶妮,2-1/4,87,118,1 1 7,1.09.63,1038,--
K073,167,11,09/11/24,沙田,草地,A+3,1200,好,4R,1,52,伍鵬志,黃寶妮,5-3/4,19,120,6 7 11,1.10.64,1031,--
