horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
N171,660,04,22/05/2016,沙田,草地,A,1200,好,HKG3,7,110,約翰摩亞,鄭雨滇,2-3/4,16,115,6 6 4,1.08.81,1064,SR/TT
N171,607,11,01/05/2016,沙田,草地,B,1200,好,G1,7,111,約翰摩亞,巫斯義,5-3/4,62,126,11 11 11,1.09.59,1052,SR/TT
N171,529,05,03/04/2016,沙田,草地,B+2,1200,好,HKG2,8,113,約翰摩亞,潘頓,4-3/4,20,123,6 6 5,1.09.10,1054,SR/TT
N171,442,07,28/02/2016,沙田,草地,B,1400,好,G1,5,113,約翰摩亞,田泰安,3-1/4,23,126,6 6 6 7,1.21.77,1066,SR/TT
N171,394,03,10/02/2016,沙田,草地,C,1400,好,1,4,113,約翰摩亞,莫雅,1-1/2,10,132,7 7 8 3,1.21.44,1060,SR/TT
N171,363,05,31/01/2016,沙田,草地,A+3,1200,好,HKG1,11,113,約翰摩亞,郭能,3-1/4,37,126,12 11 5,1.08.87,1065,SR/TT
N171,298,05,01/01/2016,沙田,草地,B+2,1000,好,HKG3,7,115,約翰摩亞,郭能,2-1/4,14,126,8 10 5,0.56.65,1067,SR/TT
N171,248,06,13/12/2015,沙田,草地,A,1200,好,G1,7,116,約翰摩亞,巫斯義,5-1/2,22,126,12 10 6,1.09.61,1074,SR/TT
N171,195,05,21/11/2015,沙田,草地,B+2,1200,好,G2,10,116,約翰摩亞,巫斯義,2,23,123,9 8 5,1.08.64,1071,SR/TT
N171,138,04,25/10/2015,沙田,草地,A,1200,好/快,HKG2,12,117,約翰摩亞,史卓豐,2-1/4,22,116,14 13 4,1.08.71,1070,SR/TT
N171,071,03,01/10/2015,沙田,草地,A+3,1000,好,HKG3,11,117,約翰摩亞,羅理雅,2-1/4,17,127,8 7 3,0.56.26,1070,SR/TT
N171,696,09,14/06/2015,沙田,草地,B+2,1400,好/快,HKG3,8,117,約翰摩亞,巫斯義,5-1/2,7.9,130,8 9 9 9,1.22.34,1073,SR/TT
N171,661,02,31/05/2015,沙田,草地,A,1200,好/快,HKG3,13,116,約翰摩亞,貝湯美,1-1/4,10,128,14 14 2,1.08.67,1073,SR/TT
N171,567,07,26/04/2015,沙田,草地,A,1200,好/快,HKG2,2,117,約翰摩亞,貝湯美,3-3/4,3.6,123,10 10 7,1.08.99,1054,SR/TT
N171,522,05,07/04/2015,沙田,草地,B+2,1000,好/快,HKG3,2,118,約翰摩亞,羅理雅,2-1/2,76,133,12 13 5,0.56.16,1058,SR/TT
N171,182,09,23/11/2014,沙田,草地,B+2,1200,好/快,G2,11,120,約翰摩亞,郭能,3,48,123,12 13 9,1.08.57,1083,SR/TT
N171,118,07,26/10/2014,沙田,草地,B+2,1200,好/快,HKG2,11,121,約翰摩亞,韋達,4-1/2,22,130,11 11 7,1.09.40,1088,SR/TT
N171,053,05,01/10/2014,沙田,草地,C+3,1000,好/快,HKG3,4,121,約翰摩亞,李富,3-3/4,59,131,8 8 5,0.55.96,1087,SR/TT
N171,003,05,14/09/2014,沙田,草地,A,1200,好/快,1,3,121,約翰摩亞,李富,4-1/4,17,131,6 7 5,1.09.05,1090,SR/TT
N171,656,09,25/05/2014,沙田,草地,A,1200,好,HKG3,2,121,約翰摩亞,貝湯美,3-3/4,5,133,12 12 9,1.09.71,1070,SR/TT
N171,580,01,27/04/2014,沙田,草地,A,1200,好/快,HKG2,9,120,約翰摩亞,韋達,1,3.6,123,9 8 1,1.09.09,1065,SR/TT
N171,478,03,16/03/2014,沙田,草地,A,1400,好,HKG1,8,120,約翰摩亞,麥道朗,1-1/2,40,126,9 9 7 3,1.22.10,1063,SR/TT
N171,405,02,16/02/2014,沙田,草地,A,1200,好,HKG1,1,120,約翰摩亞,韋達,頸位,5.2,126,4 4 2,1.09.44,1068,SR/TT
N171,357,06,26/01/2014,沙田,草地,B+2,1000,好/快,HKG1,5,120,約翰摩亞,韋達,7-1/2,8.2,126,4 6 6,0.57.06,1074,SR/TT
N171,293,04,01/01/2014,沙田,草地,C,1400,好,HKG3,8,120,約翰摩亞,郭能,1-3/4,16,130,7 7 7 4,1.22.54,1074,SR/TT
N171,225,11,08/12/2013,沙田,草地,A,1200,好/快,G1,7,120,約翰摩亞,韋達,8-1/4,10,126,5 6 11,1.09.58,1070,SR/TT
N171,172,01,17/11/2013,沙田,草地,B+2,1200,好/快,G2,8,111,約翰摩亞,韋達,1/2,9,123,5 5 1,1.08.79,1064,SR/TT
N171,115,03,27/10/2013,沙田,草地,B+2,1200,好/快,HKG2,4,111,約翰摩亞,韋達,1-1/4,7.2,127,8 9 3,1.09.32,1072,SR/TT
N171,051,03,01/10/2013,沙田,草地,C+3,1000,好/快,HKG3,4,111,約翰摩亞,歐道樂,1-1/4,23,123,8 7 3,0.55.94,1067,SR/TT
N171,701,11,16/06/2013,沙田,草地,C+3,1400,好,HKG3,11,111,約翰摩亞,潘頓,5-1/4,10,122,9 12 12 11,1.21.57,1051,SR/TT
N171,645,01,26/05/2013,沙田,草地,A,1200,好,HKG3,14,106,約翰摩亞,貝湯美,短馬頭位,9.1,117,12 13 1,1.08.94,1051,SR1/TT
N171,534,02,14/04/2013,跑馬地,草地,A,1200,好,2,2,104,約翰摩亞,柏寶,短馬頭位,5.1,133,7 7 2,1.09.90,1052,TT
N171,421,01,27/02/2013,跑馬地,草地,C,1200,好,1,6,98,約翰摩亞,韋達,3/4,3.6,127,5 5 1,1.09.30,1045,TT
N171,323,03,16/01/2013,跑馬地,草地,B,1200,好,2,2,98,約翰摩亞,柏寶,1-3/4,3.2,133,4 3 3,1.10.17,1054,TT
N171,255,02,19/12/2012,跑馬地,草地,C,1200,好,1,3,96,約翰摩亞,柏寶,頭位,2.6,121,4 4 2,1.09.65,1026,TT
N171,176,05,18/11/2012,沙田,草地,B+2,1200,好,2,4,96,約翰摩亞,郭能,4-3/4,8.1,129,9 9 5,1.10.02,1041,TT
N171,136,03,04/11/2012,沙田,草地,C+3,1000,好/快,2,10,96,約翰摩亞,郭立基,2-3/4,12,125,2 3 3,0.56.85,1053,TT
N171,739,07,04/07/2012,跑馬地,草地,A,1200,好/快,1,12,96,約翰摩亞,梁家俊,1-3/4,11,113,11 10 7,1.10.13,1043,TT
N171,655,03,30/05/2012,跑馬地,草地,C,1200,好,2,7,95,約翰摩亞,韋達,1-1/2,3.3,127,8 8 3,1.09.90,1028,TT
N171,607,02,09/05/2012,跑馬地,草地,B,1000,好,2,8,92,約翰摩亞,韋達,頭位,2.8,124,5 4 2,0.57.13,1031,TT
N171,544,03,15/04/2012,跑馬地,草地,B,1200,好/快,1,2,92,約翰摩亞,勞愛德,3,3.3,117,9 8 3,1.09.66,1016,TT
N171,514,02,28/03/2012,跑馬地,草地,A,1000,好,2,10,91,約翰摩亞,韋達,2-1/2,7.8,124,7 10 2,0.57.31,1031,TT
N171,478,01,14/03/2012,跑馬地,草地,C,1200,好,3,9,84,約翰摩亞,勞愛德,短馬頭位,21,133,9 12 1,1.10.72,1019,TT
N171,427,07,26/02/2012,沙田,草地,A+3,1000,好,3,2,85,約翰摩亞,岳禮華,5-3/4,5.8,133,4 5 7,0.58.35,1005,TT
N171,395,04,11/02/2012,沙田,草地,C+3,1000,好,3,11,85,約翰摩亞,何澤堯,2,11,128,5 6 4,0.57.37,1004,TT
N171,377,05,05/02/2012,沙田全天候,,,1200,好,3,5,86,約翰摩亞,勞愛德,2,17,129,2 2 5,1.09.72,1006,TT
