horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
E131,242,14,11/12/2022,沙田,草地,A,1400,好,2,8,89,蔡約翰,賀銘年,11,116,124,5 6 6 14,1.23.85,1083,B
E131,205,12,27/11/2022,沙田,草地,C,1400,好,2,14,92,蔡約翰,布文,7,22,134,6 6 6 12,1.22.84,1057,B
E131,165,09,12/11/2022,沙田,草地,A+3,1400,好/快,1,9,95,蔡約翰,嘉里,6-1/4,52,123,2 2 2 9,1.22.14,1052,B
E131,120,12,23/10/2022,沙田,草地,B+2,1400,好/快,2,7,97,蔡約翰,波健士,9-1/4,39,132,3 2 3 12,1.22.88,1042,B
E131,083,14,09/10/2022,沙田,草地,A,1400,好,2,6,99,蔡約翰,賀銘年,19-1/2,50,135,8 8 9 14,1.24.30,1036,B
E131,757,09,19/06/2022,沙田,草地,A,1400,好,G3,4,100,蔡約翰,班德禮,13,14,114,4 4 7 9,1.23.61,1044,B
E131,708,04,29/05/2022,沙田,草地,B,1600,好,G3,3,100,蔡約翰,嘉里,3,9.3,118,2 2 2 4,1.35.19,1056,B
E131,646,05,07/05/2022,沙田,草地,C,1400,好,2,8,100,蔡約翰,波健士,3-1/2,12,128,3 5 3 5,1.22.10,1050,B
E131,575,01,10/04/2022,沙田,草地,C,1400,好,2,11,95,蔡約翰,潘頓,頭位,6.9,133,1 1 1 1,1.22.00,1057,B
E131,357,WV,23/01/2022,沙田,草地,A,1400,好,2,--,95,蔡約翰,波健士,--,--,133,--,--,--,--
E131,291,05,29/12/2021,沙田全天候,,,1650,好,1,3,95,蔡約翰,波健士,5-1/4,3.6,122,4 5 5 5,1.38.47,1066,B
E131,211,01,28/11/2021,沙田,草地,C,1600,好,1,1,90,蔡約翰,波健士,1-1/4,5.5,114,4 3 2 1,1.33.71,1052,B
E131,174,06,13/11/2021,沙田,草地,A+3,1400,好,1,3,90,蔡約翰,巴度,2-1/2,12,114,2 2 2 6,1.21.61,1046,B
E131,584,03,11/04/2021,沙田,草地,C,1400,好,2,3,89,蔡約翰,莫雷拉,3/4,2.1,122,5 3 3 3,1.21.33,1054,B
E131,524,09,21/03/2021,沙田,草地,A,2000,好,4YO,1,89,蔡約翰,蔡明紹,5-3/4,6.9,126,2 2 2 1 9,2.02.23,1059,B
E131,469,01,28/02/2021,沙田,草地,B+2,1400,好,3,9,79,蔡約翰,莫雷拉,2-1/4,1.9,133,1 1 1 1,1.21.18,1066,B1
E131,411,02,06/02/2021,沙田,草地,C,1400,好,3,9,76,蔡約翰,田泰安,1,5.3,133,1 2 2 2,1.21.81,1072,--
E131,312,06,01/01/2021,沙田,草地,B+2,1200,好,3,8,76,蔡約翰,田泰安,3,14,130,8 10 6,1.09.74,1067,--
