horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
L034,863,02,15/07/26,跑馬地,草地,C,1200,好,4,11,43,徐雨石,田泰安,短馬頭位,15,118,11 11 2,1.09.90,1102,TT
L034,800,06,24/06/26,跑馬地,草地,A,1200,好,4,5,45,徐雨石,梁家俊,4-1/2,12,122,12 12 6,1.10.30,1115,TT
L034,747,04,03/06/26,跑馬地,草地,C,1200,好/快,4,10,45,徐雨石,梁家俊,1-1/2,49,122,11 10 4,1.09.53,1105,TT
L034,686,04,13/05/26,跑馬地,草地,C+3,1200,好/快,4,3,47,徐雨石,梁家俊,4-1/4,61,123,7 7 4,1.10.04,1104,XB-/TT
L034,649,07,29/04/26,跑馬地,草地,C,1200,好,4,7,49,徐雨石,梁家俊,6-1/2,72,125,5 7 7,1.10.89,1098,XB1/TT
L034,587,08,08/04/26,跑馬地,草地,C+3,1000,好,4,1,51,徐雨石,梁家俊,5,165,126,10 10 8,0.57.28,1107,B-/TT2
L034,536,13,22/03/26,沙田,草地,A,1200,好/快,4,13,54,徐雨石,黃智弘,7-3/4,230,126,12 13 13,1.09.73,1102,P-/B2
L034,498,10,08/03/26,沙田全天候,,,1200,好,4,1,56,徐雨石,艾道拿,5-3/4,172,132,10 8 10,1.09.82,1106,B-/P1/TT-
L034,448,13,19/02/26,沙田,草地,A,1200,好,4,6,58,徐雨石,奧爾民,10-1/4,172,135,5 7 13,1.10.77,1103,B1/TT
L034,374,13,25/01/26,沙田,草地,A+3,1000,好,4,14,60,徐雨石,金誠剛,12-3/4,91,135,10 13 13,0.58.77,1101,TT
L034,356,09,18/01/26,沙田,草地,A,1000,好,3,8,62,徐雨石,金誠剛,7-3/4,66,119,9 10 9,0.58.07,1112,TT
L034,332,07,07/01/26,跑馬地,草地,A,1200,好,3,12,64,徐雨石,金誠剛,3-1/4,109,121,11 10 7,1.10.26,1115,TT1
L034,255,10,14/12/25,沙田,草地,A,1200,好,3,3,64,徐雨石,希威森,6-1/4,57,121,7 5 10,1.10.82,1085,--
