horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
V226,782,04,09/07/2017,沙田全天候,,,1200,好,4,10,47,賀賢,柏寶,5-1/2,22,124,6 5 4,1.10.46,1059,H-/SR/B2/TT
V226,736,12,18/06/2017,沙田全天候,,,1650,濕慢,4,11,49,賀賢,潘明輝,16-1/2,11,112,4 2 7 12,1.42.39,1069,B-/H/SR1/TT
V226,693,06,31/05/2017,沙田全天候,,,1200,好,4,4,51,賀賢,潘明輝,4-1/4,3.1,114,4 7 6,1.09.72,1064,B/H/TT
V226,601,08,26/04/2017,跑馬地,草地,C,1200,好/快,4,7,53,賀賢,柏寶,3-1/2,7.7,129,2 2 8,1.11.28,1070,B/H/TT
V226,549,07,05/04/2017,沙田全天候,,,1200,好,4,12,53,賀賢,潘頓,2-1/4,3.3,127,12 9 7,1.09.57,1058,B/H/TT
V226,520,02,26/03/2017,沙田全天候,,,1200,快,4,9,51,賀賢,柏寶,短馬頭位,6.5,125,1 1 2,1.09.22,1076,B/H/TT
V226,458,07,01/03/2017,沙田全天候,,,1200,好,4,7,53,賀賢,史卓豐,3-1/4,7.3,127,8 10 7,1.09.92,1065,B/H/TT
V226,392,05,05/02/2017,沙田全天候,,,1200,好,4,10,54,賀賢,潘頓,2,6.3,128,5 6 5,1.10.02,1065,B/H/TT
V226,347,03,18/01/2017,沙田全天候,,,1200,好,4,9,54,賀賢,祈普敦,1-1/2,11,127,12 9 3,1.09.83,1061,B/H/TT
V226,322,07,08/01/2017,沙田,草地,C,1400,好/快,4,6,56,賀賢,史卓豐,4-3/4,37,129,3 3 3 7,1.23.06,1068,B/H/TT
V226,273,12,17/12/2016,沙田,草地,C+3,1400,好/快,4,12,58,賀賢,祈普敦,4-3/4,30,131,5 5 4 12,1.23.61,1069,B/H/TT
V226,195,04,20/11/2016,沙田,草地,B+2,1200,好,4,3,59,賀賢,祈普敦,2-1/4,39,132,4 4 4,1.10.12,1072,B/H/TT
V226,174,11,09/11/2016,跑馬地,草地,B,1200,好,3,6,61,賀賢,何澤堯,3-1/2,33,114,10 10 11,1.11.41,1074,H/B1/TT
V226,119,06,19/10/2016,跑馬地,草地,C,1200,好,3,10,61,賀賢,何澤堯,5-3/4,44,114,11 11 6,1.11.28,1069,H/TT
V226,735,14,19/06/2016,沙田,草地,C+3,1400,好/快,3,11,66,賀賢,蔡明紹,18-3/4,168,119,6 5 11 14,1.23.92,1059,H/TT
V226,682,11,01/06/2016,跑馬地,草地,C+3,1200,好,3,6,68,賀賢,潘頓,6-1/4,20,124,8 8 11,1.10.73,1058,H/TT1
V226,634,08,11/05/2016,跑馬地,草地,A,1200,好,3,1,70,賀賢,潘頓,5-1/4,11,125,9 9 8,1.10.83,1043,H
V226,586,07,24/04/2016,沙田,草地,A,1200,好/黏,3,12,70,賀賢,貝湯美,3-3/4,39,124,13 13 7,1.11.26,1039,H1
