horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D142,318,08,08/01/2023,沙田,草地,C+3,1000,好,G3,3,113,韋達,何澤堯,4,31,129,12 8 8,0.56.60,1139,CP/SR/XB
D142,237,09,11/12/2022,沙田,草地,A,1200,好,G1,5,115,韋達,布文,3,59,126,4 4 9,1.09.23,1124,CP/SR/XB
D142,183,07,20/11/2022,沙田,草地,B+2,1200,好/快,G2,1,117,韋達,何澤堯,4,23,128,12 10 7,1.08.20,1142,SR/XB/CP2
D142,118,07,23/10/2022,沙田,草地,B+2,1200,好/快,G2,1,118,韋達,何澤堯,3-1/2,39,130,9 9 7,1.08.33,1150,SR/XB
D142,061,06,01/10/2022,沙田,草地,C+3,1000,好,G3,4,119,韋達,何澤堯,2-3/4,11,135,7 4 6,0.56.51,1160,SR/XB
D142,757,07,19/06/2022,沙田,草地,A,1400,好,G3,3,120,韋達,希威森,7-1/4,17,133,5 5 5 7,1.22.72,1124,SR/XB
D142,609,07,24/04/2022,沙田,草地,A,1200,好,G1,7,120,韋達,何澤堯,2-1/2,19,126,10 10 7,1.08.50,1116,SR/XB
D142,553,08,03/04/2022,沙田,草地,B+2,1200,好,G2,9,120,韋達,何澤堯,2-1/2,9.3,128,9 9 8,1.08.63,1113,SR/XB
D142,358,01,23/01/2022,沙田,草地,A,1200,好,G1,6,113,韋達,何澤堯,頭位,18,126,7 7 1,1.08.78,1098,SR/XB
D142,247,05,12/12/2021,沙田,草地,A,1200,好,G1,4,113,韋達,何澤堯,4-1/4,30,126,5 6 5,1.09.36,1113,SR/XB
D142,192,06,21/11/2021,沙田,草地,B+2,1200,好,G2,2,113,韋達,何澤堯,3,8.6,123,7 7 6,1.08.45,1113,SR/XB
D142,099,03,17/10/2021,沙田,草地,B+2,1200,好,G2,7,113,韋達,何澤堯,1,16,126,10 10 3,1.08.11,1124,SR/XB
D142,072,04,01/10/2021,沙田,草地,A,1000,好,G3,13,113,韋達,何澤堯,1-1/4,5.1,128,7 9 4,0.55.16,1121,SR/XB
D142,825,02,11/07/2021,沙田,草地,A,1200,好/快,1,3,113,韋達,何澤堯,2-1/4,4.1,132,8 6 2,1.07.99,1115,SR/XB
D142,692,02,23/05/2021,沙田,草地,A,1200,好/快,G3,8,112,韋達,何澤堯,3/4,25,130,6 7 2,1.08.29,1125,CP-/XB/SR1/TT-
D142,617,07,25/04/2021,沙田,草地,A,1200,好,G1,8,112,韋達,何澤堯,4,6.7,126,9 10 7,1.09.29,1117,CP/XB/TT
D142,563,02,05/04/2021,沙田,草地,B+2,1200,好,G2,8,106,韋達,何澤堯,短馬頭位,24,123,11 10 2,1.08.26,1116,CP/XB/TT
D142,456,02,24/02/2021,跑馬地,草地,C+3,1200,好/快,1,2,103,韋達,何澤堯,頭位,10,130,3 3 2,1.08.86,1133,CP/XB/TT
D142,368,09,24/01/2021,沙田,草地,A+3,1200,好,G1,10,103,韋達,彭國年,5-3/4,39,126,8 9 9,1.08.95,1120,CP/XB/TT
D142,308,02,01/01/2021,沙田,草地,B+2,1000,好,G3,3,101,韋達,蘇銘倫,頸位,3.3,120,5 3 2,0.56.72,1119,CP/XB/TT
D142,262,10,13/12/2020,沙田,草地,A,1200,好,G1,4,101,韋達,布達德,5-1/2,33,126,4 5 10,1.09.32,1111,CP/XB/TT
D142,207,07,22/11/2020,沙田,草地,B+2,1200,好/快,G2,3,101,韋達,巴度,1-1/2,12,123,5 5 7,1.08.26,1095,CP/XB/TT
D142,154,01,01/11/2020,沙田,草地,A,1000,好/快,2,7,94,韋達,何澤堯,1-1/4,5.4,131,8 5 1,0.55.26,1085,CP/XB1/TT
D142,737,06,10/06/2020,跑馬地,草地,B,1000,好/快,2,8,95,約翰摩亞,波健士,2-1/4,6.6,132,4 6 6,0.57.21,1084,CP/TT1
D142,709,08,31/05/2020,沙田,草地,B,1200,好,2,11,95,約翰摩亞,周俊樂,4-1/4,10,122,2 2 8,1.08.93,1097,CP
D142,648,02,09/05/2020,沙田,草地,C,1000,好/快,2,2,93,約翰摩亞,波健士,1/2,8.6,130,5 4 2,0.55.16,1091,CP
D142,562,07,08/04/2020,跑馬地,草地,B,1000,好,2,4,93,約翰摩亞,潘頓,2-1/4,2.3,130,5 4 7,0.57.03,1080,CP
D142,481,06,08/03/2020,沙田,草地,C,1000,好,2,1,93,約翰摩亞,潘頓,2-1/4,3.5,130,11 10 6,0.55.47,1075,CP
D142,413,01,12/02/2020,跑馬地,草地,C+3,1000,好/快,3,2,83,約翰摩亞,潘頓,1-3/4,2.9,131,4 3 1,0.56.11,1076,CP
D142,350,04,19/01/2020,沙田,草地,A+3,1200,好,2,6,81,約翰摩亞,利敬國,1-1/4,5.1,116,3 4 4,1.08.74,1063,CP
D142,264,11,18/12/2019,跑馬地,草地,C+3,1200,好/快,2,6,81,約翰摩亞,蔡明紹,6-1/2,3.8,116,2 2 11,1.09.68,1045,CP
D142,214,02,01/12/2019,沙田,草地,C+3,1000,好,3,1,80,約翰摩亞,薛恩,1-1/2,22,133,4 4 2,0.56.44,1041,CP1
