horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
H416,318,12,05/01/2025,沙田,草地,C+3,1200,好,5,9,34,徐雨石,陳嘉熙,11,23,124,7 9 12,1.11.16,1022,H
H416,202,14,24/11/2024,沙田,草地,C,1400,好,5,8,37,徐雨石,鍾易禮,15-1/2,33,129,1 1 2 14,1.24.84,1042,P-/H
H416,142,12,30/10/2024,跑馬地,草地,C+3,1000,好,5,3,40,徐雨石,田泰安,7,19,135,8 8 12,0.58.61,1022,H1/P1
H416,125,10,23/10/2024,沙田全天候,,,1200,好,4,12,42,徐雨石,鍾易禮,8-1/4,25,115,6 6 10,1.11.01,1029,--
H416,082,08,06/10/2024,沙田,草地,A,1400,好/快,4,6,44,徐雨石,鍾易禮,6-1/2,28,117,1 1 1 8,1.22.77,1024,--
H416,021,07,15/09/2024,沙田,草地,A+3,1200,好/快,4,2,46,徐雨石,田泰安,3-3/4,18,122,6 4 7,1.09.76,1020,--
H416,825,05,14/07/2024,沙田,草地,A,1200,好,4,14,48,徐雨石,田泰安,2-1/4,98,121,6 5 5,1.10.12,1033,--
H416,754,08,15/06/2024,沙田,草地,C+3,1200,軟,4,5,50,徐雨石,田泰安,11,41,125,4 4 8,1.11.75,1031,TT-
H416,706,07,29/05/2024,沙田全天候,,,1200,好,4,2,52,徐雨石,鍾易禮,5-3/4,15,124,8 8 7,1.10.33,1031,TT
H416,660,09,11/05/2024,沙田,草地,C,1200,好/快,4,8,52,徐雨石,田泰安,7,14,127,1 2 9,1.10.28,1034,TT1
