horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
S023,111,07,14/10/2017,沙田,草地,C,1800,好,4,6,60,葉楚航,巫顯東,3,6.1,126,2 3 3 3 7,1.48.31,1255,B-/V1/TT
S023,055,03,24/09/2017,沙田,草地,A,1800,好,4,5,60,葉楚航,柏寶,2-1/2,3.5,133,2 3 3 4 3,1.49.02,1234,B/TT
S023,021,02,10/09/2017,沙田,草地,C,1600,好,4,10,58,葉楚航,柏寶,短馬頭位,7.7,132,8 7 7 2,1.35.30,1228,B/TT
S023,725,05,14/06/2017,跑馬地,草地,B,1650,好/快,4,5,60,葉楚航,郭能,1-3/4,6.1,133,5 6 6 5,1.39.32,1202,B/TT
S023,718,03,11/06/2017,沙田,草地,C,2200,好/快,4,7,60,葉楚航,潘明輝,4,6.4,123,2 1 2 7 7 3,2.15.47,1235,B/TT
S023,664,03,21/05/2017,沙田,草地,C+3,1800,好,4,10,59,葉楚航,巫顯東,3/4,13,123,1 2 3 4 3,1.49.36,1218,B/TT
S023,600,05,26/04/2017,跑馬地,草地,C,2200,好/快,4,8,61,葉楚航,潘頓,6,4.7,131,1 1 1 2 3 5,2.17.47,1217,B/TT
S023,568,03,12/04/2017,跑馬地,草地,A,2200,好,3,2,61,葉楚航,蔣嘉琦,2,7.8,110,1 2 2 2 4 3,2.17.45,1220,B/TT
S023,544,06,02/04/2017,沙田,草地,B+2,1800,好/快,3,2,63,葉楚航,田泰安,5-1/4,7.6,118,4 4 3 4 6,1.47.99,1213,B/TT
S023,479,03,08/03/2017,跑馬地,草地,A,1800,好,3,11,63,葉楚航,田泰安,3/4,19,117,7 5 5 3 3,1.49.56,1220,B/TT
S023,364,03,25/01/2017,跑馬地,草地,C+3,2200,好,3,3,63,葉楚航,柏寶,1-1/4,13,119,4 5 6 6 6 3,2.16.07,1224,B/TT
S023,349,04,18/01/2017,沙田全天候,,,1650,好,3,10,65,葉楚航,柏寶,4,19,121,7 7 7 4,1.38.71,1220,B2/TT
S023,312,07,04/01/2017,跑馬地,草地,A,1800,好,3,12,67,葉楚航,柏寶,5-1/2,20,123,4 5 6 7 7,1.50.25,1221,TT
