horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
T314,595,11,25/04/2018,跑馬地,草地,C,1650,好,5,9,38,李易達,潘頓,17-1/4,6.9,131,9 10 10 11,1.43.44,1055,H/PC/TT
T314,497,05,14/03/2018,跑馬地,草地,B,1800,好,4,7,40,李易達,黃皓楠,3-1/4,48,109,11 11 11 12 5,1.50.45,1064,H/PC/TT
T314,429,10,18/02/2018,沙田,草地,A,1800,好,4,6,42,李易達,田泰安,5-1/2,28,115,9 11 12 13 10,1.49.33,1063,H/PC/TT
T314,351,07,17/01/2018,跑馬地,草地,C,1800,好,4,11,43,李易達,沈拿,2,62,117,4 3 2 2 7,1.51.77,1074,H/PC/TT
T314,290,07,23/12/2017,沙田,草地,A+3,2000,好,4,8,45,李易達,沈拿,4,33,118,11 11 10 12 7,2.04.15,1068,H/PC/TT
T314,251,10,06/12/2017,跑馬地,草地,B,1650,好,4,5,47,李易達,梁家俊,6-3/4,31,121,9 11 11 10,1.42.40,1067,H/PC/TT
T314,167,10,05/11/2017,沙田,草地,C+3,1800,好/快,4,11,49,李易達,巴度,3-3/4,97,122,11 11 11 12 10,1.48.73,1066,H/PC/TT
T314,142,10,25/10/2017,跑馬地,草地,C+3,1650,好/快,4,5,51,李易達,楊明綸,3-1/4,18,123,9 10 9 10,1.41.35,1062,H/PC/TT
T314,105,04,11/10/2017,跑馬地,草地,B,1650,好,4,8,53,李易達,楊明綸,3-1/4,25,124,9 8 5 4,1.41.70,1059,H/PC/TT
T314,050,08,20/09/2017,跑馬地,草地,C,1650,好/快,4,4,53,李易達,潘頓,3-3/4,10,129,5 4 4 8,1.42.16,1058,H/PC/TT
T314,748,07,21/06/2017,跑馬地,草地,C,1650,好,4,10,54,李易達,郭能,4-1/2,28,127,9 9 9 7,1.40.24,1049,H/PC/TT
T314,710,06,07/06/2017,跑馬地,草地,A,1650,好/快,4,7,54,李易達,潘頓,4-1/4,5.8,128,8 8 7 6,1.40.48,1052,H/PC/TT
T314,621,03,03/05/2017,跑馬地,草地,C+3,1650,好/快,4,5,54,李易達,潘頓,1,7.3,127,9 9 6 3,1.40.54,1042,H/PC/TT
T314,565,12,12/04/2017,跑馬地,草地,A,1650,好,4,12,54,李易達,潘頓,7,7.1,132,11 11 6 12,1.42.62,1041,H/PC/TT
T314,476,01,08/03/2017,跑馬地,草地,A,1650,好,4,4,49,李易達,潘頓,頭位,3.3,122,7 7 9 1,1.40.69,1058,H/PC/TT
T314,437,05,22/02/2017,跑馬地,草地,C+3,1650,好/快,4,11,49,李易達,潘頓,4,3.8,122,11 10 8 5,1.40.93,1050,H/PC/TT
T314,384,02,02/02/2017,跑馬地,草地,A,1650,好,4,7,47,李易達,蘇狄雄,頸位,23,120,11 10 9 2,1.40.99,1057,H/PC/TT
T314,329,09,11/01/2017,跑馬地,草地,B,1650,好,4,8,47,李易達,潘頓,6-1/4,4.3,120,6 8 7 9,1.41.62,1047,H/PC/TT
T314,279,01,22/12/2016,跑馬地,草地,C+3,1650,好/快,5,4,40,李易達,潘頓,1-1/2,4.2,133,8 8 6 1,1.40.43,1038,H/PC/TT
T314,227,09,30/11/2016,跑馬地,草地,A,1800,好,4,9,42,李易達,蘇狄雄,3,19,114,11 12 12 11 9,1.51.71,1031,H/PC/TT
T314,196,12,20/11/2016,沙田,草地,B+2,1800,好,4,7,45,李易達,莫艾誠,11-1/2,26,120,7 5 5 8 12,1.49.12,1033,H/PC/TT
T314,118,07,19/10/2016,跑馬地,草地,C,1650,好/黏,4,11,47,李易達,梁家俊,3-1/2,28,119,10 9 7 7,1.41.28,1025,H/PC/TT
T314,080,06,05/10/2016,跑馬地,草地,A,1650,好,4,7,49,李易達,蘇狄雄,3-3/4,31,124,10 9 10 6,1.43.01,1024,H/PC/TT
T314,052,09,25/09/2016,沙田,草地,A,1400,好/快,4,2,51,李易達,蘇狄雄,7-1/4,57,122,11 9 8 9,1.23.44,1031,H/PC/TT
T314,023,07,11/09/2016,沙田,草地,C,1400,好,4,8,51,李易達,蘇狄雄,5,21,123,11 12 9 7,1.22.87,1035,H/PC/TT
T314,761,05,01/07/2016,沙田,草地,A+3,1400,好/快,4,9,53,李易達,蘇狄雄,3,230,124,13 13 14 5,1.22.30,1028,H/PC/TT
T314,681,12,01/06/2016,跑馬地,草地,C+3,1650,好,4,3,53,李易達,蘇狄雄,45,12,124,8 9 12 12,1.47.55,1032,H/PC/TT
T314,635,05,11/05/2016,跑馬地,草地,A,1650,好,4,4,55,李易達,蘇狄雄,6,49,126,10 9 9 5,1.41.22,1041,B-/H/PC1/TT
T314,557,08,13/04/2016,跑馬地,草地,A,1200,好/黏,4,11,58,李易達,蘇狄雄,6,128,129,11 11 8,1.10.92,1037,B/H/TT1
T314,507,08,23/03/2016,跑馬地,草地,C,1200,好/黏,3,4,60,李易達,蘇狄雄,5,247,111,12 12 8,1.11.46,1037,CP-/H/B1
T314,366,14,31/01/2016,沙田,草地,A+3,1200,好,3,13,63,李易達,楊明綸,26,435,118,10 13 14,1.13.68,1054,H/CP1
T314,268,11,19/12/2015,沙田全天候,,,1200,好,3,7,65,李易達,黎海榮,15-3/4,241,118,7 11 11,1.11.05,1041,H
T314,209,10,29/11/2015,沙田,草地,C,1200,好,3,7,65,李易達,梁家俊,7-3/4,305,119,9 10 10,1.09.98,1042,H1
