horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
B028,527,10,29/03/2020,沙田,草地,A+3,1400,好,5,14,29,賀賢,薛恩,5-3/4,27,122,13 13 13 10,1.24.11,1144,B/TT
B028,472,03,08/03/2020,沙田,草地,C,1400,好,5,2,30,賀賢,薛恩,3-3/4,13,123,9 8 8 3,1.23.28,1148,B/TT
B028,435,05,23/02/2020,沙田,草地,A+3,1200,好,5,7,32,賀賢,郭能,5-1/4,22,125,7 7 5,1.10.06,1168,B/TT1
B028,324,14,11/01/2020,沙田,草地,A,1600,好,5,7,34,賀賢,莫雷拉,10-1/2,8.6,127,11 12 11 14,1.37.55,1164,B
B028,247,08,15/12/2019,沙田,草地,C+3,1400,好,5,12,36,賀賢,莫雷拉,4,6.2,130,7 7 7 8,1.22.80,1165,B
B028,105,05,20/10/2019,沙田,草地,A,1400,好,5,9,36,賀賢,郭能,3-1/4,8.4,125,5 9 7 5,1.22.39,1155,B
B028,032,02,15/09/2019,沙田,草地,C+3,1400,好/快,5,2,35,賀賢,郭能,頸位,6,128,6 6 6 2,1.23.14,1132,B
B028,013,05,08/09/2019,沙田,草地,C,1400,好/快,5,7,35,賀賢,潘頓,3-3/4,3.3,128,9 10 10 5,1.22.53,1139,B
B028,789,03,07/07/2019,沙田,草地,C,1400,好,5,12,37,賀賢,潘頓,2-3/4,3.6,130,10 11 10 3,1.23.26,1118,B
B028,725,02,08/06/2019,沙田,草地,C,1400,好/快,5,6,36,賀賢,郭能,1-1/2,12,129,7 8 8 2,1.22.63,1119,B
B028,666,02,18/05/2019,沙田,草地,C+3,1200,好,5,6,34,賀賢,郭能,頭位,18,127,8 9 2,1.09.66,1136,V-/B2
B028,520,11,24/03/2019,沙田,草地,C+3,1400,好,5,12,37,賀賢,何澤堯,5-1/4,27,128,13 13 12 11,1.24.06,1115,V
B028,442,08,24/02/2019,沙田,草地,B+2,1400,好,5,8,39,賀賢,何澤堯,7-1/2,29,130,8 9 9 8,1.24.31,1117,V
B028,348,13,20/01/2019,沙田,草地,A+3,1400,好,4,9,42,賀賢,潘明輝,12-1/2,44,112,12 11 14 13,1.24.65,1121,V
B028,277,09,23/12/2018,沙田,草地,A+3,1400,好,4,14,44,賀賢,楊明綸,3-1/2,40,115,14 13 13 9,1.23.59,1109,B-/V1
B028,259,08,16/12/2018,沙田,草地,C+3,1600,好,4,5,47,賀賢,郭能,4-1/2,40,123,3 2 2 8,1.36.41,1123,H-/B
B028,203,11,25/11/2018,沙田,草地,C,1400,好,4,13,50,賀賢,潘頓,16,17,124,11 11 11 11,1.25.03,1111,B/H
B028,102,10,18/10/2018,跑馬地,草地,C,1200,好,4,8,52,賀賢,楊明綸,9-1/2,28,123,10 10 10,1.12.02,1129,B/H
B028,786,11,08/07/2018,沙田,草地,C,1400,好/快,4,7,53,賀賢,潘頓,8,10,126,10 11 8 11,1.23.71,1116,B/H1
B028,722,06,10/06/2018,沙田,草地,C,1400,好/快,4,9,53,賀賢,郭能,2-1/4,12,126,6 6 6 6,1.22.78,1117,B
B028,661,03,20/05/2018,沙田,草地,C+3,1400,好/快,4,13,52,賀賢,郭能,3/4,177,125,12 11 12 3,1.22.55,1136,B
B028,626,11,06/05/2018,沙田,草地,B,1200,好,4,3,52,賀賢,潘明輝,10,50,123,11 11 11,1.11.65,1136,B1
