horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C251,418,08,15/02/2023,跑馬地,草地,C,2200,好/快,5,10,30,方嘉柏,何澤堯,7,7.3,125,7 9 9 3 5 8,2.17.84,1196,--
C251,362,03,24/01/2023,沙田,草地,C,1800,好,5,7,31,方嘉柏,何澤堯,5,9,126,9 9 9 9 3,1.49.23,1199,--
C251,243,06,14/12/2022,跑馬地,草地,B,2200,好,5,8,31,方嘉柏,田泰安,7,4.1,126,8 9 8 1 2 6,2.18.64,1215,--
C251,160,02,12/11/2022,沙田,草地,A+3,2000,好/快,5,5,31,方嘉柏,蔡明紹,2-3/4,6.5,126,7 6 8 8 2,2.02.66,1201,--
C251,122,04,26/10/2022,沙田全天候,,,1800,好,5,2,32,方嘉柏,賀銘年,3-1/2,10,132,6 4 6 7 4,1.49.79,1192,--
C251,094,04,16/10/2022,沙田,草地,A+3,2000,好/快,5,12,32,方嘉柏,賀銘年,3/4,30,122,10 9 8 7 4,2.02.61,1199,--
C251,038,10,25/09/2022,沙田全天候,,,1650,好,5,7,34,方嘉柏,何澤堯,7,23,129,11 11 11 10,1.40.83,1181,--
C251,001,11,11/09/2022,沙田,草地,A,1600,好,5,3,35,方嘉柏,陳嘉熙,5-1/2,28,125,11 11 11 11,1.36.78,1183,--
C251,818,03,13/07/2022,跑馬地,草地,B,2200,好/快,5,7,35,方嘉柏,陳嘉熙,1-3/4,15,125,8 9 9 4 1 3,2.18.85,1203,--
C251,751,04,19/06/2022,沙田,草地,A,2000,好,5,5,35,方嘉柏,田泰安,1-1/4,6.7,128,8 8 6 6 4,2.03.98,1196,--
C251,654,04,11/05/2022,跑馬地,草地,A,2200,黏,5,12,36,方嘉柏,何澤堯,5,11,129,10 10 10 2 2 4,2.21.06,1193,--
C251,637,05,04/05/2022,沙田全天候,,,1800,好,5,11,36,方嘉柏,霍宏聲,2-3/4,32,129,13 12 13 13 5,1.49.16,1207,--
C251,558,10,06/04/2022,跑馬地,草地,A,2200,好,4,7,36,方嘉柏,巴度,10-1/4,14,113,3 4 4 2 2 10,2.19.53,1200,--
C251,520,01,23/03/2022,跑馬地,草地,C+3,2200,好/黏,5,6,31,方嘉柏,何澤堯,頸位,13,125,8 8 8 2 1 1,2.17.34,1220,B-
C251,453,10,27/02/2022,沙田,草地,B,2000,好,5,14,33,方嘉柏,莫雷拉,5,10,127,13 13 13 12 10,2.05.50,1223,P-/B2
C251,407,12,09/02/2022,跑馬地,草地,B,2200,好,5,11,35,方嘉柏,班德禮,8-1/2,16,128,10 12 12 7 5 12,2.20.22,1246,P
C251,328,08,12/01/2022,跑馬地,草地,B,2200,好,4,6,36,方嘉柏,波健士,8-1/4,6.9,113,7 7 7 5 5 8,2.19.15,1240,P
C251,298,04,01/01/2022,沙田,草地,B+2,1800,好,5,8,37,方嘉柏,田泰安,2-1/2,10,132,14 14 13 14 4,1.49.56,1250,P
C251,254,04,15/12/2021,跑馬地,草地,C,2200,好,5,1,37,方嘉柏,陳嘉熙,2,10,125,5 5 6 7 8 4,2.18.74,1234,P2
C251,029,02,15/09/2021,跑馬地,草地,C,1800,好,5,2,35,方嘉柏,莫雷拉,1/2,6.6,129,5 5 5 6 2,1.50.43,1210,--
C251,798,06,04/07/2021,沙田,草地,C+3,2200,好/快,5,10,35,方嘉柏,莫雷拉,9,4.5,128,2 4 4 4 2 6,2.15.73,1201,--
C251,738,01,09/06/2021,跑馬地,草地,B,2200,好,5,12,26,方嘉柏,田泰安,2,10,120,8 9 9 5 1 1,2.15.87,1197,PC-
C251,663,06,12/05/2021,沙田全天候,,,1800,好,5,9,28,方嘉柏,賀銘年,6-3/4,11,121,14 13 13 10 6,1.50.21,1188,PC2
C251,634,08,02/05/2021,沙田,草地,B,2000,好,5,14,30,方嘉柏,莫雷拉,7-3/4,7.3,123,13 13 13 11 8,2.02.84,1201,--
C251,586,03,14/04/2021,跑馬地,草地,B,1800,好/快,5,11,31,方嘉柏,莫雷拉,2-3/4,3.7,125,11 11 10 9 3,1.50.77,1220,PC-
C251,549,05,31/03/2021,沙田全天候,,,1800,好,5,1,33,方嘉柏,何澤堯,3-3/4,10,126,7 9 9 10 5,1.49.56,1211,PC1
C251,508,06,17/03/2021,跑馬地,草地,C,2200,好,5,3,35,方嘉柏,何澤堯,3,4.5,130,6 6 7 7 7 6,2.16.45,1223,--
