horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
H351,496,11,12/03/2025,跑馬地,草地,A,1000,好/快,5,10,38,韋達,田泰安,5-3/4,20,133,10 11 11,0.57.88,1185,CP2
H351,303,12,29/12/2024,沙田,草地,B+2,1400,好,4,2,41,廖康銘,蔡明紹,11,28,116,4 4 5 12,1.23.56,1197,--
H351,217,12,27/11/2024,跑馬地,草地,C+3,1200,好,4,12,43,廖康銘,蔡明紹,6-1/4,15,118,12 12 12,1.11.05,1185,P-
H351,126,11,23/10/2024,沙田全天候,,,1200,好,4,11,45,廖康銘,霍宏聲,8-1/4,18,121,11 11 11,1.10.43,1182,P1
H351,088,05,09/10/2024,跑馬地,草地,A,1200,好,4,9,46,廖康銘,霍宏聲,4-3/4,42,121,10 9 5,1.10.75,1170,--
H351,030,08,18/09/2024,跑馬地,草地,B,1200,好,4,6,48,廖康銘,霍宏聲,6,9.8,125,1 2 8,1.11.00,1178,B-
H351,799,11,04/07/2024,跑馬地,草地,A,1200,好,4,5,51,廖康銘,霍宏聲,11,9.6,129,4 4 11,1.11.98,1170,CP-/B1
H351,726,09,05/06/2024,跑馬地,草地,A,1200,好/黏,4,1,51,廖康銘,霍宏聲,6-3/4,3.2,127,4 5 9,1.12.29,1174,CP
H351,686,02,22/05/2024,跑馬地,草地,C+3,1200,好,4,9,50,廖康銘,霍宏聲,3/4,18,126,1 1 2,1.10.65,1178,CP1
H351,650,04,08/05/2024,跑馬地,草地,B,1200,好,4,3,50,廖康銘,霍宏聲,3/4,32,125,4 4 4,1.11.14,1177,--
H351,594,09,17/04/2024,跑馬地,草地,C,1200,好,4,4,52,廖康銘,霍宏聲,10-1/2,25,128,7 9 9,1.11.58,1182,--
H351,171,07,15/11/2023,跑馬地,草地,B,1200,好,4,6,52,廖康銘,霍宏聲,5,35,127,6 6 7,1.10.84,1176,--
