horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
E204,323,11,05/01/2025,沙田,草地,C+3,1000,好,3,6,74,蘇偉賢,蔡明紹,7-1/4,9.6,133,5 7 11,0.57.49,1120,TT
E204,256,07,11/12/2024,跑馬地,草地,B,1000,好,3,12,75,蘇偉賢,蔡明紹,3,36,135,7 7 7,0.57.60,1115,TT
E204,186,04,17/11/2024,沙田,草地,B+2,1000,好,3,14,77,蘇偉賢,周俊樂,5-1/2,11,130,11 10 4,0.56.72,1125,TT
E204,137,09,27/10/2024,跑馬地,草地,C,1000,好,3,9,78,蘇偉賢,董明朗,5,60,135,10 10 9,0.57.79,1112,TT
E204,081,06,06/10/2024,沙田,草地,A,1000,好/快,3,10,78,蘇偉賢,希威森,2,16,134,13 12 6,0.56.76,1112,TT
E204,027,04,15/09/2024,沙田,草地,A+3,1000,好/快,3,7,78,蘇偉賢,希威森,2,18,133,9 11 4,0.56.05,1115,TT
E204,785,01,01/07/2024,沙田,草地,B,1000,好,3,12,71,蘇偉賢,希威森,1-1/4,9.2,127,5 8 1,0.56.02,1124,TT
E204,734,03,08/06/2024,沙田,草地,C,1000,好,3,10,71,蘇偉賢,蔡明紹,1-1/4,11,126,10 9 3,0.56.85,1124,TT
E204,658,04,11/05/2024,沙田,草地,C,1000,好/快,3,5,73,蘇偉賢,蔡明紹,2-1/4,13,130,4 5 4,0.56.08,1121,TT
E204,581,06,14/04/2024,沙田,草地,C,1000,好/快,3,2,75,蘇偉賢,蔡明紹,3-1/4,24,134,7 7 6,0.56.04,1119,TT
E204,538,08,27/03/2024,跑馬地,草地,A,1000,好,3,3,77,蘇偉賢,艾兆禮,5,52,135,6 7 8,0.57.67,1112,TT
E204,491,05,10/03/2024,沙田,草地,C,1000,好,3,12,79,蘇偉賢,蔡明紹,4-1/4,25,135,8 8 5,0.57.37,1114,TT
E204,393,08,04/02/2024,沙田,草地,B+2,1000,好,3,10,79,蘇偉賢,布文,3-3/4,9.6,135,6 5 8,0.57.42,1113,TT
E204,319,02,07/01/2024,沙田,草地,B+2,1000,好,3,10,78,蘇偉賢,蔡明紹,1/2,9.7,134,6 6 2,0.57.63,1114,TT
E204,220,02,03/12/2023,沙田,草地,C+3,1000,好,3,4,76,蘇偉賢,蔡明紹,頸位,14,134,4 5 2,0.57.10,1102,TT
E204,105,03,22/10/2023,沙田,草地,B+2,1000,好,3,12,76,蘇偉賢,蔡明紹,1-3/4,13,133,7 3 3,0.57.19,1104,TT
E204,042,08,24/09/2023,沙田,草地,C,1000,好,3,2,76,蘇偉賢,蔡明紹,4,26,132,7 6 8,0.57.39,1103,TT
E204,679,09,21/05/2023,沙田,草地,C+3,1000,好,3,3,76,蘇偉賢,蔡明紹,3-3/4,7.7,131,8 8 9,0.56.09,1094,TT
E204,644,01,07/05/2023,沙田,草地,B,1000,軟,3,13,70,蘇偉賢,蔡明紹,頸位,10,125,11 6 1,0.57.07,1088,TT
E204,528,01,26/03/2023,沙田,草地,C+3,1000,好,3,10,63,蘇偉賢,蔡明紹,頸位,12,118,8 6 1,0.56.31,1089,TT
E204,429,01,19/02/2023,沙田,草地,A,1000,好,4,8,58,蘇偉賢,蔡明紹,頸位,7.7,133,4 6 1,0.57.08,1094,TT
E204,354,02,21/01/2023,沙田,草地,B,1000,好,4,13,56,蘇偉賢,霍宏聲,鼻位,17,132,4 2 2,0.56.97,1091,TT
E204,294,03,01/01/2023,沙田,草地,C,1000,好,4,1,55,蘇偉賢,霍宏聲,1/2,20,130,14 12 3,0.57.50,1089,TT
E204,254,06,18/12/2022,沙田,草地,C+3,1000,好,4,14,55,蘇偉賢,霍宏聲,1-3/4,11,135,2 1 6,0.58.00,1096,TT
E204,142,01,06/11/2022,沙田,草地,C+3,1000,好,4,4,50,蘇偉賢,蔡明紹,短馬頭位,20,124,5 6 1,0.56.86,1088,TT
E204,096,08,16/10/2022,沙田,草地,A+3,1000,好/快,4,4,50,蘇偉賢,蔡明紹,3-1/2,11,126,7 8 8,0.57.41,1076,TT
E204,056,02,01/10/2022,沙田,草地,C+3,1000,好,4,9,49,蘇偉賢,蔡明紹,1-1/4,6.8,123,6 7 2,0.56.64,1073,TT
E204,792,09,01/07/2022,沙田,草地,C,1000,黏,4,1,53,蘇偉賢,田泰安,5-3/4,10,127,9 9 9,0.58.99,1076,TT
E204,743,07,12/06/2022,沙田,草地,C+3,1000,好,4,14,55,蘇偉賢,蔡明紹,4-1/4,4.8,128,5 5 7,0.56.19,1067,TT
E204,635,07,04/05/2022,沙田全天候,,,1200,好,4,8,55,蘇偉賢,蔡明紹,6-1/2,7.6,129,4 5 7,1.10.04,1068,TT
E204,566,02,10/04/2022,沙田,草地,C,1000,好,4,1,53,蘇偉賢,蔡明紹,鼻位,17,127,10 6 2,0.56.33,1077,TT
E204,477,08,06/03/2022,沙田,草地,C,1000,好,4,5,55,蘇偉賢,何澤堯,7-1/2,17,131,3 5 8,0.57.64,1081,H-/TT
E204,419,07,12/02/2022,沙田,草地,C+3,1000,好,4,4,55,蘇偉賢,蔡明紹,1-1/4,10,131,7 4 7,0.57.04,1071,H/TT
E204,356,02,23/01/2022,沙田,草地,A,1000,好,4,5,54,蘇偉賢,蔡明紹,3/4,9.8,127,6 6 2,0.57.32,1077,H/TT
E204,237,12,08/12/2021,跑馬地,草地,B,1000,好,4,9,56,蘇偉賢,連達文,6-1/2,22,129,9 8 12,0.58.49,1069,H/TT
E204,168,04,13/11/2021,沙田,草地,A+3,1000,好,4,5,58,蘇偉賢,蔡明紹,3-1/4,20,133,1 2 4,0.56.98,1056,H/TT
E204,109,07,20/10/2021,跑馬地,草地,C,1000,好/快,3,2,60,蘇偉賢,蔡明紹,3,16,116,8 10 7,0.57.19,1065,H/TT
E204,069,05,01/10/2021,沙田,草地,A,1000,好,3,4,61,蘇偉賢,蔡明紹,6,45,116,4 5 5,0.56.18,1061,H/TT
E204,796,06,01/07/2021,沙田,草地,C,1000,好/快,3,2,62,蘇偉賢,彭國年,1-1/2,50,117,10 10 6,0.55.68,1047,H/TT
E204,730,04,06/06/2021,沙田,草地,C,1000,好/快,3,1,64,蘇偉賢,賀銘年,3-1/4,88,120,9 9 4,0.55.78,1044,H1/TT1
E204,664,09,12/05/2021,沙田,草地,C+3,1000,好/快,3,3,66,蘇偉賢,彭國年,9-1/4,54,120,3 6 9,0.56.82,1037,--
E204,595,08,17/04/2021,沙田,草地,C+3,1000,好,3,3,68,蘇偉賢,彭國年,7-1/2,18,121,2 1 8,0.57.77,1045,--
E204,538,06,28/03/2021,沙田,草地,A+3,1000,好/快,3,9,68,蘇偉賢,彭國年,4-3/4,54,125,2 2 6,0.55.99,1049,--
