horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D355,227,11,05/12/2021,沙田全天候,,,1650,好,5,3,34,徐雨石,希威森,9-3/4,23,129,4 5 4 11,1.40.26,1118,PC2
D355,208,07,28/11/2021,沙田,草地,C,1400,好,5,1,35,徐雨石,梁家俊,2-1/4,12,128,8 9 8 7,1.22.63,1117,--
D355,149,08,07/11/2021,沙田,草地,C+3,1600,好,5,13,36,徐雨石,班德禮,2-1/4,33,130,12 13 11 8,1.35.09,1125,H-
D355,087,05,10/10/2021,沙田,草地,A+3,1400,好/黏,5,7,38,徐雨石,梁家俊,4,33,131,14 9 5 5,1.22.95,1116,H
D355,042,12,19/09/2021,沙田,草地,C,1400,好,4,3,40,徐雨石,巫顯東,6-3/4,40,110,6 8 12 12,1.22.25,1113,H
D355,821,06,11/07/2021,沙田,草地,A,1400,好/快,4,10,42,徐雨石,黃俊,2,157,111,12 13 11 6,1.21.95,1113,PC-/H1
D355,791,11,01/07/2021,沙田,草地,C,1200,好/快,4,11,47,徐雨石,巫顯東,10,112,118,6 7 11,1.10.47,1119,B-/PC1
D355,636,14,02/05/2021,沙田,草地,B,1600,好,4,4,52,蘇保羅,薛恩,17,64,129,2 3 2 14,1.37.18,1106,B
D355,539,10,28/03/2021,沙田,草地,A+3,1400,好/快,4,3,56,蘇保羅,薛恩,11-3/4,170,130,4 7 8 10,1.23.07,1129,B1
D355,225,13,29/11/2020,沙田,草地,C,1600,好,4,12,60,蘇保羅,楊明綸,12-3/4,404,133,13 13 13 13,1.35.93,1119,--
D355,172,12,08/11/2020,跑馬地,草地,A,1650,好,3,9,63,蘇保羅,黃皓楠,9,261,114,12 12 12 12,1.41.58,1120,V-
D355,120,14,18/10/2020,沙田,草地,B+2,1400,好/快,3,3,65,蘇保羅,楊明綸,7-3/4,218,121,5 8 6 14,1.23.27,1124,V1
D355,772,11,27/06/2020,沙田,草地,B,1200,好/快,3,7,68,蘇保羅,蔡明紹,8,190,121,5 6 11,1.09.61,1123,--
D355,706,13,31/05/2020,沙田,草地,B,1200,好,3,13,68,蘇保羅,郭能,10-3/4,207,122,12 11 13,1.10.67,1119,--
