horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A260,595,08,22/04/2020,跑馬地,草地,C+3,2200,好,3,5,73,告東尼,郭能,14,18,125,7 8 8 8 6 8,2.17.63,1185,B/TT
A260,561,08,08/04/2020,跑馬地,草地,B,1650,好,3,7,74,告東尼,田泰安,2-1/4,18,131,10 10 10 8,1.40.24,1181,B/TT
A260,525,06,25/03/2020,跑馬地,草地,A,1650,好,3,5,76,告東尼,郭能,2-1/4,33,131,9 9 8 6,1.40.34,1191,B/TT
A260,470,08,04/03/2020,跑馬地,草地,B,1650,好,3,6,78,告東尼,梁家俊,6-3/4,66,131,10 10 11 8,1.41.10,1187,B/TT
A260,377,12,29/01/2020,跑馬地,草地,B,1650,好,3,10,80,告東尼,彭國年,18-1/2,26,133,8 6 10 12,1.42.65,1184,B/TT
A260,292,12,29/12/2019,沙田全天候,,,1650,濕慢,2,12,82,告東尼,田泰安,14-3/4,64,113,13 13 13 12,1.40.80,1190,B/TT
A260,225,05,04/12/2019,跑馬地,草地,B,1800,好,2,7,84,告東尼,潘頓,3,21,121,7 6 6 5 5,1.49.52,1189,B/TT
A260,118,05,23/10/2019,跑馬地,草地,C+3,1650,好/快,2,5,85,告東尼,杜美爾,7-1/2,17,122,5 5 5 5,1.40.82,1167,B/TT
A260,049,06,25/09/2019,跑馬地,草地,A,1800,好/快,2,4,85,告東尼,田泰安,5-1/2,11,118,6 6 6 7 6,1.49.22,1167,B/TT
A260,721,05,05/06/2019,跑馬地,草地,A,1800,好,2,2,85,告東尼,何澤堯,2-1/2,13,120,8 7 8 9 5,1.50.08,1165,B/TT
A260,665,01,15/05/2019,跑馬地,草地,A,1800,好,3,12,79,告東尼,田泰安,頸位,24,132,11 12 12 11 1,1.50.09,1177,B/TT
A260,495,WV,13/03/2019,跑馬地,草地,B,1650,好,3,--,79,告東尼,田泰安,--,--,132,--,--,--,--
A260,458,01,27/02/2019,跑馬地,草地,C+3,1650,好/快,3,6,72,告東尼,田泰安,1-1/4,6.5,127,9 9 9 1,1.39.05,1168,B/TT
A260,419,02,13/02/2019,跑馬地,草地,B,1800,好,3,1,70,告東尼,何澤堯,3/4,18,122,8 8 8 8 2,1.49.17,1165,B/TT
A260,211,09,28/11/2018,跑馬地,草地,A,1800,好,3,6,71,告東尼,莫艾誠,20-1/4,11,125,6 2 2 6 9,1.52.87,1169,B/TT
A260,179,09,14/11/2018,跑馬地,草地,C,1800,好,3,4,73,告東尼,田泰安,5,9.9,128,11 11 10 9 9,1.51.09,1170,B/TT
A260,120,04,24/10/2018,跑馬地,草地,C+3,2200,好/快,3,7,74,告東尼,何澤堯,1-3/4,7.6,127,7 8 8 8 8 4,2.16.23,1162,B/TT
A260,107,04,18/10/2018,跑馬地,草地,C,1650,好,3,6,75,告東尼,何澤堯,3-1/2,12,128,12 12 12 4,1.40.21,1166,B/TT
A260,066,03,03/10/2018,跑馬地,草地,A,1800,好,3,6,75,告東尼,何澤堯,2,9.7,128,6 6 6 6 3,1.50.45,1152,B/TT
A260,031,07,12/09/2018,跑馬地,草地,C,1650,好,3,7,75,告東尼,何澤堯,4-1/2,8,126,9 8 9 7,1.40.63,1159,CP-/B1/TT
A260,803,08,15/07/2018,沙田,草地,A,1600,黏,3,14,75,告東尼,蔡明紹,7,12,128,13 13 14 8,1.37.10,1157,CP/TT
A260,776,05,04/07/2018,跑馬地,草地,C+3,1650,好,3,11,75,告東尼,何澤堯,2-1/2,8.9,126,10 10 9 5,1.40.39,1153,CP/TT
A260,729,01,13/06/2018,跑馬地,草地,B,1650,好,3,5,68,告東尼,何澤堯,1,7.5,119,11 11 12 1,1.39.88,1150,CP/TT
A260,655,08,16/05/2018,跑馬地,草地,B,1200,好/快,3,8,70,告東尼,貝湯美,4-1/4,7.1,123,11 12 8,1.10.65,1141,CP/TT
A260,607,12,29/04/2018,沙田,草地,A,1200,好,3,6,72,告東尼,柏寶,5-3/4,8.6,125,11 11 12,1.10.38,1147,CP/TT
A260,565,05,11/04/2018,跑馬地,草地,A,1200,好,3,12,73,告東尼,蔡明紹,1-3/4,18,127,8 10 5,1.10.24,1161,CP2/TT
A260,519,03,21/03/2018,跑馬地,草地,C,1200,好,3,2,73,告東尼,蔡明紹,2-1/2,6.2,127,11 11 3,1.09.93,1160,TT1
A260,388,08,31/01/2018,跑馬地,草地,C+3,1650,好,3,5,75,容天鵬,蔡明紹,3-1/4,7.8,128,7 8 9 8,1.41.14,1174,--
A260,247,06,06/12/2017,跑馬地,草地,B,1200,好,3,2,76,容天鵬,蔡明紹,2-1/4,10,131,9 8 6,1.10.52,1157,--
A260,178,07,08/11/2017,跑馬地,草地,B,1650,好,3,5,77,容天鵬,羅理雅,2-1/2,6.9,131,9 9 9 7,1.41.42,1152,CP-
A260,118,11,14/10/2017,沙田,草地,C,1400,好,3,2,77,容天鵬,蔡明紹,5-1/2,16,130,6 6 7 11,1.22.93,1157,CP1
A260,070,04,27/09/2017,跑馬地,草地,C+3,1200,好/快,3,2,77,容天鵬,蔡明紹,3-1/4,3.5,133,7 6 4,1.10.21,1145,--
A260,016,01,06/09/2017,跑馬地,草地,A,1200,好,3,4,68,容天鵬,蔡明紹,2-1/4,32,124,9 9 1,1.10.26,1146,--
A260,777,06,01/07/2017,沙田,草地,A+3,1400,好/快,3,4,71,容天鵬,史卓豐,4-3/4,15,124,5 7 9 6,1.22.47,1146,--
A260,740,04,18/06/2017,沙田,草地,C+3,1200,好/黏,3,2,71,容天鵬,梁家俊,5-3/4,23,119,7 7 4,1.10.23,1150,--
