horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
G440,627,10,01/05/2024,跑馬地,草地,A,1000,好/黏,5,4,27,賀賢,賀銘年,10-1/4,35,123,2 3 10,0.59.56,1059,H-/V-/XB1/B2/TT-
G440,290,12,29/12/2023,跑馬地,草地,C+3,1200,好,5,9,31,丁冠豪,楊明綸,17,39,123,1 2 12,1.13.19,1069,B-/V1/H2/TT
G440,112,12,25/10/2023,沙田全天候,,,1200,好,5,9,34,丁冠豪,賀銘年,31,72,129,4 9 12,1.14.87,1057,CP-/H-/B1/TT
G440,032,12,20/09/2023,跑馬地,草地,B,1000,好,5,4,37,丁冠豪,梁家俊,9-1/2,57,132,9 9 12,0.58.67,1045,CP/H/TT
G440,768,10,25/06/2023,沙田,草地,A,1200,好,4,4,41,丁冠豪,戴文高,5-1/2,108,116,8 8 10,1.10.78,1051,SR-/H/CP1/TT
G440,673,07,21/05/2023,沙田,草地,C+3,1200,好,4,8,43,丁冠豪,班德禮,5-3/4,65,119,10 10 7,1.10.20,1061,H/SR/TT
G440,608,09,26/04/2023,跑馬地,草地,C+3,1200,好,4,10,45,丁冠豪,班德禮,3-1/2,120,120,11 9 9,1.10.41,1052,SR/H1/TT
G440,516,08,22/03/2023,跑馬地,草地,C+3,1200,好,4,12,47,丁冠豪,梁家俊,5-1/4,77,123,4 4 8,1.10.78,1046,SR/TT
G440,439,11,22/02/2023,跑馬地,草地,C+3,1200,好/快,4,8,49,丁冠豪,梁家俊,5-1/4,85,124,11 12 11,1.10.61,1057,SR1/TT
G440,271,11,24/12/2022,沙田,草地,B,1400,好/快,4R,11,52,丁冠豪,班德禮,8-1/2,238,126,14 14 13 11,1.23.67,1088,TT1
G440,159,11,12/11/2022,沙田,草地,A+3,1200,好/快,4R,13,52,丁冠豪,何澤堯,14-1/2,169,127,12 12 11,1.10.76,1078,--
