horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
G166,786,06,25/06/2025,跑馬地,草地,C,1200,好/快,3,8,78,巫偉傑,賀銘年,2-1/2,18,133,2 2 6,1.09.87,1093,CP2/TT
G166,696,12,21/05/2025,跑馬地,草地,C,1200,好/快,3,2,78,巫偉傑,賀銘年,5,6.3,135,3 4 12,1.09.93,1091,TT
G166,636,01,30/04/2025,跑馬地,草地,C+3,1200,好/快,3,11,72,巫偉傑,賀銘年,1/2,14,129,1 1 1,1.09.16,1102,TT
G166,561,02,02/04/2025,跑馬地,草地,C+3,1200,好/快,3,9,70,巫偉傑,賀銘年,頭位,20,130,1 1 2,1.09.35,1100,TT
G166,502,01,12/03/2025,跑馬地,草地,A,1200,好/快,3,4,64,巫偉傑,賀銘年,頸位,11,122,2 2 1,1.08.99,1101,TT
G166,445,05,19/02/2025,跑馬地,草地,B,1200,好,3,10,65,巫偉傑,賀銘年,1-3/4,13,123,1 1 5,1.10.19,1119,TT
G166,406,03,05/02/2025,跑馬地,草地,A,1200,好,3,9,64,巫偉傑,賀銘年,頸位,18,119,1 1 3,1.09.95,1130,TT
G166,374,02,22/01/2025,跑馬地,草地,C,1200,好,3,2,62,巫偉傑,賀銘年,頸位,11,120,1 1 2,1.09.65,1129,TT
G166,335,04,08/01/2025,跑馬地,草地,A,1200,好,3,1,63,巫偉傑,賀銘年,1-1/4,34,121,3 3 4,1.09.76,1124,CP-/TT
G166,305,12,29/12/2024,沙田全天候,,,1200,好,3,6,65,巫偉傑,鍾易禮,16-3/4,42,113,6 10 12,1.11.10,1120,CP/TT
G166,275,11,18/12/2024,沙田全天候,,,1200,好,3,11,67,巫偉傑,黃寶妮,10-1/4,44,112,12 11 11,1.09.89,1113,CP2/TT
G166,146,07,30/10/2024,跑馬地,草地,C+3,1200,好,3,5,69,巫偉傑,黃智弘,4,38,122,3 4 7,1.10.31,1094,CP-/TT
G166,108,05,16/10/2024,跑馬地,草地,B,1200,好/快,3,1,71,巫偉傑,黃智弘,4-3/4,18,124,2 4 5,1.10.21,1081,CP/TT
G166,092,12,09/10/2024,跑馬地,草地,A,1200,好,3,9,72,巫偉傑,黃智弘,9-1/2,38,121,4 4 12,1.11.47,1088,CP/TT
G166,018,10,11/09/2024,跑馬地,草地,A,1200,好,3,7,72,巫偉傑,賀銘年,8,35,130,4 3 10,1.12.12,1091,CP/TT
G166,781,07,26/06/2024,跑馬地,草地,C,1200,好,3,5,72,巫偉傑,黃智弘,5-1/2,16,124,2 2 7,1.10.34,1091,CP/TT
G166,730,01,05/06/2024,跑馬地,草地,A,1200,好/黏,3,6,66,巫偉傑,黃智弘,頭位,49,117,2 2 1,1.10.49,1093,CP2/TT
G166,655,07,08/05/2024,跑馬地,草地,B,1200,好,3,8,66,巫偉傑,潘明輝,6-1/2,23,119,3 3 7,1.11.14,1086,TT
G166,595,09,17/04/2024,跑馬地,草地,C,1200,好,3,1,66,巫偉傑,潘明輝,17,10,124,9 9 9,1.12.56,1088,TT
G166,495,01,13/03/2024,跑馬地,草地,C,1200,好,3,4,60,巫偉傑,潘明輝,短馬頭位,17,114,2 2 1,1.09.98,1105,TT
G166,439,01,21/02/2024,跑馬地,草地,C+3,1200,好,4,6,55,巫偉傑,潘明輝,1/2,5.7,128,1 1 1,1.10.00,1093,TT
G166,403,02,07/02/2024,跑馬地,草地,B,1200,好,4,12,55,巫偉傑,鍾易禮,3/4,13,128,2 2 2,1.11.04,1098,TT
G166,374,05,28/01/2024,沙田,草地,A+3,1200,好,4,8,57,巫偉傑,黃智弘,4,40,122,1 1 5,1.10.17,1103,CP-/TT
G166,329,11,10/01/2024,跑馬地,草地,B,1200,好,4,4,59,巫偉傑,鍾易禮,6,24,130,1 1 11,1.11.42,1091,CP/TT
G166,255,12,17/12/2023,沙田全天候,,,1200,好,3,3,60,巫偉傑,巫顯東,27-1/4,31,116,5 9 12,1.13.52,1091,CP/TT
G166,210,11,29/11/2023,跑馬地,草地,C+3,1200,好,4,3,60,巫偉傑,麥道朗,7-1/4,10,135,3 3 11,1.11.31,1085,CP/TT
G166,114,08,25/10/2023,沙田全天候,,,1200,好,4,3,60,巫偉傑,鍾易禮,5-1/2,9.9,128,4 5 8,1.10.39,1091,CP/TT
G166,077,01,11/10/2023,跑馬地,草地,A,1200,好,4,3,55,巫偉傑,鍾易禮,頸位,18,123,1 1 1,1.10.11,1083,H-/CP/TT
G166,052,08,27/09/2023,跑馬地,草地,C,1200,好/快,4,5,57,巫偉傑,鍾易禮,5-1/2,40,125,4 5 8,1.10.52,1086,PC-/CP1/H1/TT1
G166,792,10,03/07/2023,沙田,草地,C,1200,好/黏,4,10,58,何良,鍾易禮,9,30,125,1 1 10,1.11.60,1071,PC
G166,753,11,18/06/2023,沙田,草地,C+3,1200,好,4,4,58,何良,陳嘉熙,16-1/4,16,130,3 5 11,1.12.11,1067,PC
G166,431,14,19/02/2023,沙田,草地,A,1200,好,4,4,58,伍鵬志,黃皓楠,13-1/4,27,132,1 1 14,1.10.93,1053,PC
G166,392,01,05/02/2023,沙田,草地,B+2,1200,好,4,5,52,伍鵬志,鍾易禮,頭位,6.3,118,1 1 1,1.09.81,1064,PC
G166,325,07,11/01/2023,跑馬地,草地,B,1200,好,4,5,52,伍鵬志,賀銘年,4-1/4,5.4,127,3 4 7,1.10.74,1052,PC
G166,292,01,01/01/2023,沙田,草地,C,1200,好,4,6,45,伍鵬志,賀銘年,1-1/4,14,120,1 1 1,1.09.33,1061,PC
G166,258,12,18/12/2022,沙田全天候,,,1200,好,4,3,45,伍鵬志,黃皓楠,9-1/4,9.2,119,2 2 12,1.11.24,1068,PC
G166,198,02,27/11/2022,沙田全天候,,,1200,濕慢,4,5,43,伍鵬志,黃皓楠,頸位,3.2,116,2 1 2,1.09.33,1052,PC
G166,123,01,26/10/2022,沙田全天候,,,1200,好,5,12,37,伍鵬志,黃皓楠,1-1/2,16,129,1 1 1,1.09.04,1033,PC
G166,085,02,12/10/2022,跑馬地,草地,A,1000,好/快,5,11,37,伍鵬志,黃皓楠,3,39,129,5 3 2,0.57.54,1027,P-/PC1
G166,033,10,21/09/2022,跑馬地,草地,B,1200,好/快,5,4,39,伍鵬志,黃皓楠,5,16,130,2 2 10,1.10.86,1026,P1
G166,829,12,16/07/2022,沙田,草地,A,1200,好,4,7,42,苗禮德,班德禮,10-1/2,29,118,2 3 12,1.10.69,1033,--
G166,789,10,01/07/2022,沙田,草地,C,1200,好/黏,4,7,43,苗禮德,田泰安,13,9.7,119,6 6 10,1.14.47,1038,--
G166,753,03,19/06/2022,沙田,草地,A,1200,好,4,1,43,苗禮德,班德禮,1-1/4,24,119,3 2 3,1.10.42,1049,--
G166,541,12,30/03/2022,沙田全天候,,,1200,快,4,11,46,苗禮德,梁家俊,13,20,119,10 9 12,1.10.28,1018,--
G166,487,10,09/03/2022,跑馬地,草地,B,1200,好,4,4,48,苗禮德,周俊樂,4-1/2,8.4,119,5 6 10,1.10.81,1021,--
G166,455,09,27/02/2022,沙田全天候,,,1200,好,4,5,50,苗禮德,馬雅,4-1/2,10,123,1 1 9,1.09.39,1038,--
G166,356,09,23/01/2022,沙田,草地,A,1000,好,4,6,52,苗禮德,田泰安,4-3/4,22,125,4 4 9,0.57.94,1043,--
G166,322,09,09/01/2022,沙田,草地,C,1000,好,4,9,52,苗禮德,田泰安,8,10,127,5 5 9,0.57.87,1044,--
