horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
E090,836,10,16/07/2023,沙田,草地,A,1400,好/黏,3,1,71,沈集成,潘明輝,7-1/2,46,124,13 14 13 10,1.24.29,1186,B/TT
E090,770,08,25/06/2023,沙田,草地,A,1400,好,3,12,73,沈集成,蔡明紹,4,63,131,14 14 14 8,1.22.91,1182,B2/TT
E090,760,WX-A,18/06/2023,沙田,草地,C+3,1400,好,3,--,73,沈集成,潘明輝,--,--,130,--,--,--,--
E090,720,11,04/06/2023,沙田,草地,B,1400,好/快,3,4,75,沈集成,潘明輝,6-3/4,60,130,7 9 9 11,1.22.99,1183,TT
E090,624,09,30/04/2023,沙田,草地,A,1400,好,3,6,77,沈集成,潘明輝,4-3/4,103,133,8 5 7 9,1.24.04,1167,B-/TT1
E090,241,14,11/12/2022,沙田,草地,A,1400,好,3,2,79,沈集成,潘明輝,12-1/4,68,132,11 12 13 14,1.24.02,1184,B
E090,149,12,06/11/2022,沙田,草地,C+3,1600,好,2,9,80,沈集成,潘明輝,6-1/4,23,122,10 9 8 12,1.35.26,1181,B
E090,063,04,01/10/2022,沙田,草地,C+3,1600,好,2,7,80,沈集成,希威森,1-3/4,10,120,12 11 8 4,1.34.27,1152,B
E090,028,05,18/09/2022,沙田,草地,B,1400,好,3,6,80,沈集成,潘明輝,1-3/4,11,133,12 12 11 5,1.22.89,1149,B
E090,747,05,12/06/2022,沙田,草地,C+3,1600,好,2,8,80,沈集成,希威森,5,32,118,8 8 8 5,1.36.05,1149,B
E090,665,07,15/05/2022,沙田,草地,C+3,1600,好/黏,2,5,80,沈集成,蔡明紹,3-1/2,4,118,5 5 5 7,1.36.09,1143,B
E090,606,01,24/04/2022,沙田,草地,A,1600,好,3,2,74,沈集成,潘明輝,1-1/2,7.5,126,8 8 6 1,1.33.82,1143,B
E090,515,06,20/03/2022,沙田,草地,A,1600,好,3,6,74,沈集成,田泰安,3-1/4,5.4,129,9 9 10 6,1.35.08,1140,B
E090,481,07,06/03/2022,沙田,草地,C,1400,好,3,5,74,沈集成,潘明輝,2-3/4,5.3,125,9 10 11 7,1.22.18,1137,B
E090,443,01,20/02/2022,沙田,草地,A,1400,黏,3,14,66,沈集成,潘明輝,1-3/4,11,117,14 14 11 1,1.24.27,1141,B
E090,393,03,03/02/2022,沙田,草地,B+2,1400,好,3,9,66,沈集成,潘明輝,1-1/4,15,117,12 9 8 3,1.22.26,1144,XB-/B
E090,045,05,19/09/2021,沙田,草地,C,1400,好,3,5,66,沈集成,潘明輝,3-1/4,7.2,118,7 8 8 5,1.22.39,1154,B/XB1
E090,520,01,21/03/2021,沙田,草地,A,1400,好,4,4,58,沈集成,潘頓,2-3/4,1.9,132,7 7 7 1,1.21.99,1123,B
E090,445,02,21/02/2021,沙田,草地,A+3,1400,好,4,4,56,沈集成,巴度,1/2,2,129,7 7 6 2,1.22.08,1135,B
E090,366,02,24/01/2021,沙田,草地,A+3,1400,好,4,14,54,沈集成,巴度,頸位,7.2,127,14 14 13 2,1.22.05,1118,B
E090,310,01,01/01/2021,沙田,草地,B+2,1400,好,4,2,48,沈集成,巴度,頸位,5.6,121,9 9 8 1,1.22.00,1126,H-/B1
E090,259,06,13/12/2020,沙田,草地,A,1400,好,4,2,50,沈集成,巴度,2-3/4,14,123,5 6 6 6,1.22.78,1124,H
E090,204,05,22/11/2020,沙田,草地,B+2,1200,好/快,4,5,52,沈集成,莫雷拉,6,7.9,125,11 11 5,1.09.42,1110,H
E090,150,11,01/11/2020,沙田,草地,A,1200,好/快,4,12,52,沈集成,巴度,3-3/4,54,126,12 12 11,1.09.60,1107,H1
