horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
H397,376,12,26/01/2025,沙田全天候,,,1650,封,5,1,36,廖康銘,布文,13,24,131,13 13 13 12,1.41.66,1113,B/TT
H397,337,09,12/01/2025,沙田全天候,,,1200,好,5,11,39,廖康銘,布文,4-1/2,41,134,12 12 9,1.10.49,1116,B1/TT
H397,264,12,15/12/2024,沙田,草地,C+3,1400,好,4,5,41,廖康銘,潘明輝,8-1/4,92,114,10 10 9 12,1.23.20,1110,TT
H397,197,10,20/11/2024,跑馬地,草地,C,1200,好/黏,4,12,43,廖康銘,潘明輝,9-3/4,32,118,11 11 10,1.11.36,1119,TT
H397,132,04,27/10/2024,跑馬地,草地,C,1200,好,4,3,45,廖康銘,潘明輝,4-1/4,13,119,9 8 4,1.10.80,1100,TT
H397,747,12,12/06/2024,跑馬地,草地,B,1000,好,4,12,50,羅富全,希威森,14-1/4,70,126,10 12 12,0.59.44,1105,TT
H397,706,08,29/05/2024,沙田全天候,,,1200,好,4,12,52,羅富全,希威森,6-3/4,62,127,5 6 8,1.10.51,1102,TT
H397,650,11,08/05/2024,跑馬地,草地,B,1200,好,4,10,55,羅富全,梁家俊,14-1/2,100,130,6 7 11,1.13.33,1104,TT
H397,522,14,24/03/2024,沙田,草地,A,1200,好,4,14,58,羅富全,董明朗,13-3/4,130,135,14 13 14,1.10.95,1107,TT
H397,449,14,25/02/2024,沙田,草地,A+3,1200,好,4,4,58,羅富全,布文,17,14,134,14 14 14,1.12.62,1118,TT
H397,386,11,31/01/2024,跑馬地,草地,A,1200,好,3,9,60,羅富全,巴度,11-1/2,25,117,12 12 11,1.11.58,1120,TT
H397,276,09,23/12/2023,沙田,草地,C,1200,好,3,1,62,羅富全,巴度,6,31,119,4 4 9,1.10.94,1123,TT
H397,220,06,03/12/2023,沙田,草地,C+3,1000,好,3,9,63,羅富全,何澤堯,2-1/2,11,121,8 7 6,0.57.46,1109,TT
H397,165,05,11/11/2023,沙田,草地,A+3,1200,好,3,3,63,羅富全,巴度,7,16,120,13 12 5,1.10.08,1103,TT1
