horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
T355,660,01,15/05/2019,跑馬地,草地,A,1650,好,3,10,70,沈集成,利敬國,1-1/2,35,127,1 1 1 1,1.40.22,1226,TT
T355,628,11,01/05/2019,跑馬地,草地,C+3,1650,好/快,3,5,70,沈集成,利敬國,4-1/4,28,123,10 10 9 11,1.40.92,1198,TT
T355,537,08,27/03/2019,跑馬地,草地,C+3,1650,好/快,3,10,70,沈集成,利敬國,7-1/2,52,128,5 4 6 8,1.40.28,1219,TT
T355,495,01,13/03/2019,跑馬地,草地,B,1650,好,3,4,65,沈集成,利敬國,3/4,10,118,7 7 6 1,1.40.06,1210,TT
T355,419,07,13/02/2019,跑馬地,草地,B,1800,好,3,6,67,沈集成,利敬國,5,17,121,4 3 3 2 7,1.49.86,1214,TT
T355,380,04,30/01/2019,跑馬地,草地,A,1650,好,3,1,68,沈集成,巴度,3,20,123,3 3 3 4,1.39.99,1222,TT2
T355,234,06,05/12/2018,跑馬地,草地,B,1650,好,3,3,70,沈集成,布文,3-1/4,12,127,9 9 8 6,1.41.21,1229,B-
T355,197,07,21/11/2018,跑馬地,草地,C+3,1650,好,3,1,72,沈集成,巴度,4-1/2,10,125,7 6 6 7,1.40.60,1228,B
T355,152,05,04/11/2018,沙田,草地,C+3,1800,好,3,11,74,沈集成,李寶利,4,59,127,1 1 1 1 5,1.48.68,1229,B2
T355,017,11,05/09/2018,跑馬地,草地,B,1650,好/快,3,6,75,沈集成,沈拿,17,13,128,7 8 10 11,1.43.08,1205,--
T355,712,09,06/06/2018,跑馬地,草地,A,1650,好,3,8,78,沈集成,貝湯美,4-3/4,22,133,3 2 3 9,1.40.90,1220,--
T355,657,06,16/05/2018,跑馬地,草地,B,1650,好/快,3,4,79,沈集成,潘明輝,1-3/4,6.5,127,2 3 3 6,1.40.29,1217,--
T355,563,03,11/04/2018,跑馬地,草地,A,1650,好,3,3,79,沈集成,貝湯美,1-1/2,10,133,2 2 2 3,1.39.96,1196,--
T355,501,10,14/03/2018,跑馬地,草地,B,1650,好,3,10,81,沈集成,潘頓,7,7.7,131,8 4 2 10,1.40.91,1207,--
T355,472,07,03/03/2018,沙田,草地,C,1800,好,2,3,83,沈集成,潘明輝,4-1/2,12,113,1 1 1 2 7,1.47.83,1214,--
T355,433,08,18/02/2018,沙田,草地,A,2000,好,2,2,85,沈集成,潘明輝,2-1/4,28,115,1 1 1 1 8,2.02.90,1221,--
T355,381,05,28/01/2018,沙田,草地,B,1800,好,2,3,87,沈集成,潘明輝,5-1/2,21,115,10 9 8 9 5,1.48.81,1199,--
T355,328,06,07/01/2018,沙田,草地,C,1600,好,2,6,88,沈集成,巴度,2-3/4,22,123,7 8 8 6,1.35.94,1199,--
