horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
S359,106,04,16/10/2016,沙田,草地,C,1400,好/快,5,6,35,蘇偉賢,柏寶,2,5.7,128,6 8 10 4,1.23.22,1032,--
S359,049,01,25/09/2016,沙田,草地,A,1400,好/快,5,12,30,蘇偉賢,柏寶,頸位,4.3,123,4 6 7 1,1.22.94,1030,--
S359,001,03,03/09/2016,沙田,草地,B,1200,好,5,2,29,蘇偉賢,柏寶,1-1/2,16,119,4 4 3,1.09.59,1021,B-
S359,717,06,15/06/2016,跑馬地,草地,B,1800,好/快,5,3,34,蘇偉賢,柏寶,7,15,129,1 3 3 5 6,1.50.69,993,B/TT-
S359,658,06,22/05/2016,沙田全天候,,,1800,好,5,5,37,蘇偉賢,寶遜,7,45,130,4 8 7 6 6,1.50.45,996,B/TT
S359,593,10,27/04/2016,跑馬地,草地,C,1650,好,5,7,40,蘇偉賢,柏寶,6-1/2,26,133,7 8 8 10,1.41.48,1001,B/TT
S359,487,12,16/03/2016,跑馬地,草地,B,1650,好,4,11,42,蘇偉賢,湯智傑,24-3/4,104,115,9 12 12 12,1.44.72,1019,B/TT
S359,459,10,06/03/2016,沙田,草地,C,1400,好,4,2,44,蘇偉賢,湯智傑,4-1/4,174,115,9 10 9 10,1.22.96,1018,B/TT
S359,393,12,10/02/2016,沙田,草地,C,1600,好,4,6,45,蘇偉賢,史卓豐,7-1/2,38,119,9 7 9 12,1.37.42,1031,B/TT
S359,713,04,21/06/2015,沙田,草地,C,1800,黏,4,12,49,蘇偉賢,湯智傑,3-1/4,99,120,8 9 9 11 4,1.52.32,1021,B/TT
S359,649,12,27/05/2015,沙田全天候,,,1650,好,4,10,52,蘇偉賢,湯智傑,10-1/4,99,124,10 10 12 12,1.41.31,1021,B/TT
S359,584,09,03/05/2015,沙田,草地,A+3,1400,好/快,4,13,55,蘇偉賢,湯智傑,5,99,126,13 13 12 9,1.24.18,1015,B/TT
S359,519,11,07/04/2015,沙田,草地,B+2,1600,好/快,4,6,58,蘇偉賢,湯智傑,9-1/4,99,129,9 10 11 11,1.36.87,1024,B/TT
S359,439,10,04/03/2015,跑馬地,草地,A,1650,好,3,6,61,蘇偉賢,湯智傑,4-3/4,99,114,8 9 10 10,1.43.29,1020,B/TT
S359,341,13,25/01/2015,沙田,草地,B+2,1200,好/快,3,2,64,蘇偉賢,湯智傑,10,99,115,10 11 13,1.11.18,1040,B/TT
S359,268,13,28/12/2014,沙田,草地,B+2,1400,好/快,3,1,66,蘇偉賢,賴維銘,12-3/4,99,119,8 12 14 13,1.24.01,1052,B/TT
S359,212,10,03/12/2014,跑馬地,草地,C+3,1200,好,3,10,66,蘇偉賢,李富,7-1/4,99,120,10 11 10,1.10.92,1054,B1/TT1
