horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
N090,040,11,21/09/2016,跑馬地,草地,C,1800,好/快,5,9,28,霍利時,黎海榮,13-3/4,39,122,12 12 12 12 11,1.53.32,1088,B/TT
N090,744,07,26/06/2016,沙田全天候,,,1800,好,5,13,30,霍利時,黎海榮,3,67,123,14 14 8 10 7,1.51.16,1090,B/TT
N090,707,06,12/06/2016,沙田全天候,,,1650,濕快,5,2,32,霍利時,黎海榮,8-1/2,70,125,13 12 13 6,1.41.55,1091,B/TT
N090,658,11,22/05/2016,沙田全天候,,,1800,好,5,4,34,霍利時,雷景勳,10-1/2,18,127,14 14 12 11 11,1.51.02,1076,B/TT
N090,602,13,01/05/2016,沙田,草地,B,2200,好,5,13,35,霍利時,蔣嘉琦,15-1/2,20,120,14 14 14 14 14 13,2.20.47,1075,B/TT
N090,538,10,06/04/2016,沙田全天候,,,1800,好,5,13,35,霍利時,何澤堯,4,66,128,14 13 14 14 10,1.52.04,1082,B/TT
N090,379,13,06/02/2016,沙田,草地,B+2,2000,好,5,4,35,霍利時,何澤堯,11,20,126,11 10 10 13 13,2.05.99,1080,B/TT
N090,320,01,13/01/2016,跑馬地,草地,B,2200,好,5,5,30,霍利時,何澤堯,1-1/4,27,122,8 8 7 6 6 1,2.19.49,1082,B2/TT
N090,292,07,01/01/2016,沙田,草地,B+2,1800,好,5,6,33,霍利時,何澤堯,5-1/4,119,127,11 12 11 13 7,1.49.86,1078,B-/TT
N090,172,12,14/11/2015,沙田,草地,A+3,2000,好,5,14,36,霍利時,韋達,16-3/4,35,129,10 11 11 13 12,2.05.74,1080,B/TT
N090,140,09,01/11/2015,跑馬地,草地,A,1800,好,5,1,38,霍利時,何澤堯,4-3/4,21,131,11 11 11 11 9,1.52.17,1078,B/TT
N090,114,10,18/10/2015,沙田,草地,C+3,1800,好/快,5,9,40,霍利時,史卓豐,6-1/2,19,133,11 13 13 13 10,1.49.69,1081,B/TT
N090,059,07,28/09/2015,沙田,草地,A,1600,好,4,7,40,霍利時,鄭雨滇,4,146,114,9 9 11 7,1.37.49,1085,B/TT
N090,692,04,14/06/2015,沙田,草地,B+2,2000,好/快,5,1,39,霍利時,何澤堯,頸位,32,131,3 3 3 4 4,2.03.13,1083,B2/TT
N090,575,11,29/04/2015,跑馬地,草地,C+3,2200,好/快,4,8,42,霍利時,田泰安,7,41,115,12 11 11 12 11 11,2.17.97,1068,B-/TT
N090,515,13,07/04/2015,沙田,草地,B+2,2000,好/快,4,9,45,霍利時,連達文,16-1/2,99,122,12 12 12 13 13,2.05.49,1065,B/TT
N090,444,13,08/03/2015,沙田,草地,C+3,1800,好/快,4,3,48,霍利時,蔡明紹,8-1/2,99,121,8 9 8 9 13,1.50.95,1074,B/TT
N090,404,10,21/02/2015,沙田,草地,A+3,1600,好,4,9,50,霍利時,薛寶力,9,99,123,13 12 13 10,1.36.72,1072,B/TT
N090,135,WV,02/11/2014,沙田,草地,C,1600,好/快,4,--,50,蘇偉賢,柏寶,--,--,123,--,--,--,--
