horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
S091,407,09,08/02/2017,跑馬地,草地,B,1200,好,3,2,68,姚本輝,蔣嘉琦,5-1/4,12,116,3 3 9,1.10.84,1150,--
S091,331,06,11/01/2017,跑馬地,草地,B,1000,好,3,6,70,姚本輝,莫艾誠,5-1/2,9.9,127,5 5 6,0.57.69,1151,--
S091,242,03,07/12/2016,跑馬地,草地,B,1000,好/快,3,7,70,姚本輝,巴米高,1-1/2,16,119,6 8 3,0.57.22,1141,--
S091,153,07,02/11/2016,沙田全天候,,,1200,好,3,8,72,姚本輝,田泰安,4-1/4,24,126,1 5 7,1.10.24,1166,--
S091,083,10,05/10/2016,跑馬地,草地,A,1200,好,3,9,72,姚本輝,田泰安,3-1/4,26,125,9 8 10,1.11.53,1164,--
S091,770,05,06/07/2016,跑馬地,草地,A,1000,好,3,12,72,姚本輝,田泰安,3-3/4,9.4,126,6 7 5,0.57.49,1151,--
S091,702,02,09/06/2016,跑馬地,草地,A,1000,好,3,8,70,姚本輝,吳嘉晉,短馬頭位,19,118,2 5 2,0.57.50,1140,--
S091,652,05,18/05/2016,跑馬地,草地,B,1000,好,3,2,70,姚本輝,田泰安,1-3/4,5.7,123,4 5 5,0.57.35,1141,--
S091,580,01,20/04/2016,跑馬地,草地,B,1000,好,3,11,65,姚本輝,田泰安,頸位,13,120,2 2 1,0.57.26,1142,--
S091,438,03,28/02/2016,沙田全天候,,,1200,好,3,12,65,姚本輝,田泰安,1-1/2,15,119,1 1 3,1.08.72,1160,--
S091,375,08,03/02/2016,跑馬地,草地,A,1200,好,3,4,67,姚本輝,何澤堯,3-1/4,14,118,2 2 8,1.10.95,1148,--
S091,313,06,09/01/2016,沙田,草地,C,1000,好,3,9,69,姚本輝,史卓豐,2-1/2,9.5,122,5 5 6,0.56.93,1143,--
S091,288,04,27/12/2015,沙田,草地,A+3,1000,好,3,1,71,姚本輝,史卓豐,3-1/2,26,128,4 4 4,0.57.34,1145,--
S091,117,09,18/10/2015,沙田,草地,C+3,1000,好/快,3,14,71,姚本輝,潘頓,5-3/4,3,129,2 3 9,0.57.36,1139,--
S091,083,02,04/10/2015,沙田,草地,B+2,1000,好/黏,3,11,70,姚本輝,梁家俊,1-1/4,6.7,125,2 2 2,0.57.77,1133,--
S091,045,03,19/09/2015,沙田,草地,C+3,1000,好/快,3,10,70,姚本輝,潘頓,1-3/4,12,126,2 1 3,0.56.02,1132,--
S091,755,11,05/07/2015,沙田,草地,A+3,1000,好/快,3,11,72,姚本輝,巫斯義,7-1/4,10,125,6 6 11,0.57.42,1133,--
S091,697,06,14/06/2015,沙田,草地,B+2,1000,好/快,3,11,73,姚本輝,楊明綸,1-3/4,11,126,3 5 6,0.56.11,1126,--
S091,642,06,24/05/2015,沙田,草地,C+3,1000,好,3,7,75,姚本輝,莫雷拉,5-3/4,7.2,130,5 3 6,0.57.26,1123,--
S091,447,11,08/03/2015,沙田,草地,C+3,1000,好/快,3,4,76,姚本輝,李寶利,13,15,124,10 11 11,0.58.58,1132,--
S091,308,08,10/01/2015,沙田,草地,A,1000,好/快,3,11,76,姚本輝,郭能,7-1/4,5.5,130,2 4 8,0.57.30,1129,--
S091,235,14,14/12/2014,沙田,草地,A,1200,好/快,3,14,76,姚本輝,郭能,10-1/2,21,130,3 4 14,1.11.21,1134,--
S091,199,02,30/11/2014,沙田,草地,C,1200,好/快,3,1,74,姚本輝,杜滿萊,短馬頭位,3.6,129,3 3 2,1.09.36,1123,--
S091,044,01,27/09/2014,沙田,草地,C,1000,好/快,3,2,67,姚本輝,潘頓,1/2,7.3,120,7 3 1,0.55.94,1125,--
S091,588,05,30/04/2014,跑馬地,草地,A,1000,好,3,9,67,姚本輝,田泰安,3-1/2,3.5,120,2 3 5,0.57.79,1131,--
S091,462,07,09/03/2014,沙田,草地,C,1000,好,3,1,67,姚本輝,田泰安,3-1/4,7.2,120,1 2 7,0.57.54,1137,--
S091,382,01,08/02/2014,沙田,草地,C+3,1000,好,4,11,59,姚本輝,田泰安,1-1/2,2.2,133,2 2 1,0.56.90,1134,--
S091,299,01,05/01/2014,沙田,草地,C+3,1000,好,4,12,52,姚本輝,田泰安,頭位,5.8,126,1 1 1,0.57.12,1132,--
