horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
V021,087,WV,05/10/2017,跑馬地,草地,A,1200,好,3,--,66,麥菲文,史卓豐,--,--,121,--,--,--,--
V021,567,09,12/04/2017,跑馬地,草地,A,1200,好,3,5,66,苗禮德,史卓豐,4-1/2,5,121,7 6 9,1.11.13,1205,B/TT
V021,422,10,15/02/2017,跑馬地,草地,C,1200,好/快,3,8,66,苗禮德,蘇兆輝,4-3/4,12,115,10 10 10,1.10.76,1201,B/TT
V021,386,01,02/02/2017,跑馬地,草地,A,1200,好,4,7,60,苗禮德,史卓豐,1/2,3.2,133,8 7 1,1.10.52,1196,B/TT
V021,367,04,25/01/2017,跑馬地,草地,C+3,1200,好,4,12,60,苗禮德,史卓豐,1,16,133,10 9 4,1.10.71,1211,B/TT
V021,281,03,22/12/2016,跑馬地,草地,C+3,1200,好/快,4,4,60,苗禮德,莫雷拉,1,2.1,133,7 8 3,1.11.03,1216,B/TT
V021,207,02,23/11/2016,跑馬地,草地,C+3,1200,好,4,4,59,苗禮德,莫雷拉,1/2,2.9,132,5 5 2,1.11.05,1222,B/TT
V021,174,10,09/11/2016,跑馬地,草地,B,1200,好,3,2,61,苗禮德,蔣嘉琦,3-1/4,13,107,6 7 10,1.11.34,1229,B/TT
V021,101,07,12/10/2016,跑馬地,草地,B,1200,好,3,9,63,苗禮德,史卓豐,2-1/2,28,116,8 8 7,1.10.76,1210,B/TT
V021,035,08,18/09/2016,沙田,草地,C+3,1000,好/快,3,11,63,苗禮德,蔡明紹,5,19,116,14 11 8,0.56.72,1196,B/TT
V021,643,04,14/05/2016,沙田,草地,C+3,1000,好,3,6,64,苗禮德,蔡明紹,1-1/4,24,113,6 4 4,0.56.89,1187,B/TT
V021,569,07,16/04/2016,沙田,草地,C+3,1200,好/快,3,4,64,苗禮德,蔡明紹,5-1/4,8.8,118,7 4 7,1.09.77,1192,B/TT
V021,531,03,03/04/2016,沙田,草地,B+2,1000,好,3,10,63,苗禮德,蔡明紹,1,19,117,11 10 3,0.55.90,1196,B/TT
V021,478,04,13/03/2016,沙田,草地,C+3,1000,好,3,13,64,苗禮德,蔡明紹,2-1/2,22,118,10 11 4,0.57.24,1192,B/TT
V021,383,06,06/02/2016,沙田全天候,,,1200,好,3,10,66,苗禮德,田泰安,5,59,115,8 10 6,1.09.26,1201,B/TT
V021,352,12,24/01/2016,沙田,草地,A,1200,好,3,6,68,苗禮德,田泰安,8,78,121,6 5 12,1.11.67,1215,B/TT
V021,246,09,13/12/2015,沙田,草地,A,1200,好,3,14,68,苗禮德,田泰安,4-1/2,125,122,13 12 9,1.10.47,1211,B1/TT1
