horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
G235,702,14,26/05/2024,沙田,草地,A,1200,好,3,4,62,告東尼,鍾易禮,21-1/2,26,117,4 7 14,1.12.13,1154,TT
G235,644,09,05/05/2024,沙田全天候,,,1200,好,3,4,64,告東尼,潘明輝,17,13,119,3 5 9,1.11.83,1166,TT
G235,600,09,20/04/2024,沙田全天候,,,1200,好,3,6,66,告東尼,蔡明紹,12-1/2,25,118,3 6 9,1.10.59,1167,TT
G235,556,03,03/04/2024,沙田全天候,,,1200,好,3,10,67,告東尼,鍾易禮,4-1/4,27,118,2 2 3,1.08.60,1155,TT
G235,526,11,24/03/2024,沙田,草地,A,1200,好/快,3,3,71,告東尼,潘明輝,17-1/2,59,129,5 7 11,1.10.98,1150,TT
G235,486,09,10/03/2024,沙田,草地,C,1200,好,3,3,73,告東尼,鍾易禮,4,35,126,1 1 9,1.10.67,1164,TT
G235,454,12,25/02/2024,沙田,草地,A+3,1200,好,3,7,76,告東尼,鍾易禮,6-1/4,61,129,1 1 12,1.10.59,1157,V-/TT
G235,367,12,24/01/2024,沙田全天候,,,1200,好,3,7,80,告東尼,鍾易禮,13-1/4,14,130,2 3 12,1.10.72,1162,B-/V1/TT
G235,281,06,26/12/2023,沙田全天候,,,1200,好,2,6,82,告東尼,潘明輝,3-3/4,14,117,3 4 6,1.09.24,1162,B1/TT
G235,218,10,03/12/2023,沙田全天候,,,1200,好,2,6,85,告東尼,鍾易禮,27,10,113,5 7 10,1.12.38,1166,TT
G235,156,11,08/11/2023,跑馬地,草地,A,1200,好,2,2,88,告東尼,鍾易禮,8-1/2,10,120,1 1 11,1.10.54,1167,TT
G235,766,09,25/06/2023,沙田,草地,A,1200,好,2,3,93,告東尼,巴度,15-1/4,51,129,2 2 9,1.11.38,1131,TT
G235,719,10,04/06/2023,沙田全天候,,,1200,好,2,9,95,告東尼,鍾易禮,11-3/4,11,125,1 2 10,1.10.20,1116,TT
G235,615,11,26/04/2023,跑馬地,草地,C+3,1200,好,2,9,97,告東尼,鍾易禮,6-1/2,35,121,2 3 11,1.09.87,1106,TT
G235,538,05,29/03/2023,沙田全天候,,,1200,濕慢,2,3,99,告東尼,鍾易禮,3-1/2,6.7,124,2 1 5,1.09.64,1130,TT
G235,466,07,05/03/2023,沙田,草地,B+2,1200,好,1,7,101,告東尼,潘明輝,9,29,119,2 2 7,1.09.69,1126,TT
G235,405,07,08/02/2023,跑馬地,草地,B,1200,好,1,2,103,告東尼,鍾易禮,4-1/4,6.5,122,3 4 7,1.09.73,1147,TT
G235,318,14,08/01/2023,沙田,草地,C+3,1000,好,G3,5,103,告東尼,潘明輝,14-3/4,9.7,119,7 12 14,0.58.30,1125,TT
G235,223,02,04/12/2022,沙田全天候,,,1200,好,2,3,101,告東尼,鍾易禮,1/2,5.9,125,1 1 2,1.07.58,1119,TT
G235,186,02,20/11/2022,沙田,草地,B+2,1200,好/快,2,12,99,告東尼,鍾易禮,鼻位,8.3,125,1 1 2,1.08.97,1120,TT
G235,138,11,30/10/2022,跑馬地,草地,C,1200,好,2,12,100,告東尼,潘明輝,8,9.4,133,2 2 11,1.10.46,1120,TT
G235,076,04,09/10/2022,沙田全天候,,,1200,好,1,6,100,告東尼,潘頓,2-1/2,1.8,132,1 2 4,1.09.56,1130,TT
G235,004,02,11/09/2022,沙田,草地,A,1200,好,1,7,100,告東尼,潘明輝,3-1/4,13,113,2 2 2,1.09.10,1108,TT
G235,794,10,01/07/2022,沙田,草地,C,1200,黏/軟,1,1,100,告東尼,潘明輝,20-1/4,4.2,123,2 1 10,1.15.70,1118,TT
G235,746,01,12/06/2022,沙田全天候,,,1200,濕快,2,2,92,告東尼,潘明輝,1-1/4,3.9,126,2 1 1,1.07.92,1114,TT
G235,681,09,18/05/2022,跑馬地,草地,B,1200,好,2,5,92,告東尼,潘明輝,6-1/4,4,125,3 4 9,1.10.43,1125,TT
G235,593,01,16/04/2022,沙田全天候,,,1200,好,3,12,84,告東尼,潘明輝,1-1/2,11,131,1 1 1,1.08.18,1098,TT
G235,533,01,27/03/2022,沙田,草地,A+3,1200,好,3,4,78,告東尼,霍宏聲,短馬頭位,8.5,132,1 1 1,1.08.94,1101,TT
G235,480,04,06/03/2022,沙田,草地,C,1200,好,3,1,78,告東尼,霍宏聲,3/4,43,133,2 1 4,1.09.70,1101,TT1
