horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
P041,768,09,28/06/2017,跑馬地,草地,C+3,1200,好/快,3,11,73,告達理,潘明輝,2-3/4,16,116,1 1 9,1.10.80,1237,B-/XB/TT
P041,732,06,14/06/2017,跑馬地,草地,B,1200,好/快,3,2,75,告達理,郭能,3-3/4,7,128,2 1 6,1.10.00,1227,B/XB/TT
P041,640,04,10/05/2017,跑馬地,草地,A,1200,好/快,3,11,75,告達理,蔣嘉琦,1-1/4,17,126,1 1 4,1.10.13,1238,XB/B2/TT
P041,605,06,26/04/2017,跑馬地,草地,C,1200,好/快,3,5,75,告達理,黃皓楠,4,14,124,3 2 6,1.10.42,1243,XB/TT
P041,567,02,12/04/2017,跑馬地,草地,A,1200,好,3,10,73,告達理,蔣嘉琦,頸位,24,123,1 1 2,1.10.46,1239,XB/TT
P041,514,06,22/03/2017,跑馬地,草地,C,1200,好,3,7,75,告達理,潘頓,2-3/4,24,132,3 2 6,1.10.21,1225,XB/TT
P041,496,06,15/03/2017,跑馬地,草地,B,1200,好,3,8,77,告達理,黃皓楠,3-3/4,64,126,2 2 6,1.10.21,1228,XB/TT
P041,313,10,04/01/2017,跑馬地,草地,A,1200,好,3,9,79,告達理,蔣嘉琦,5-1/2,42,128,1 1 10,1.11.68,1225,XB/TT
P041,242,10,07/12/2016,跑馬地,草地,B,1000,好/快,3,5,81,告達理,蘇兆輝,6-1/2,17,130,8 5 10,0.58.01,1213,XB/TT
P041,203,13,20/11/2016,沙田,草地,B+2,1200,好,2,5,83,告達理,杜利萊,12-1/2,105,120,3 6 13,1.11.41,1203,XB/TT
P041,175,05,09/11/2016,跑馬地,草地,B,1200,好,2,7,84,告達理,柏寶,4-3/4,23,122,1 1 5,1.10.80,1217,XB/TT2
P041,600,06,27/04/2016,跑馬地,草地,C,1200,好,2,12,87,告達理,黃皓楠,1-1/2,20,114,1 1 6,1.10.46,1232,XB
P041,431,08,24/02/2016,跑馬地,草地,C,1200,好,1,5,89,告達理,梁家俊,3-1/2,13,113,2 2 8,1.10.44,1235,XB
P041,344,06,20/01/2016,跑馬地,草地,C,1200,好/黏,2,3,91,告達理,梁家俊,2-3/4,6.5,128,2 4 6,1.11.05,1224,CP-/XB
P041,298,10,01/01/2016,沙田,草地,B+2,1000,好,HKG3,2,92,告達理,梁家俊,10-1/4,68,115,3 5 10,0.57.91,1231,XB/CP1
P041,279,04,23/12/2015,跑馬地,草地,C,1200,好,2,10,93,告達理,韋達,1-3/4,27,130,1 1 4,1.09.93,1234,XB
P041,197,08,21/11/2015,沙田,草地,B+2,1200,好,2,11,94,告達理,貝諾華,6-3/4,29,128,1 1 8,1.09.80,1227,XB
P041,091,03,07/10/2015,跑馬地,草地,A,1200,好/黏,2,1,94,告達理,郭能,1-1/2,7.4,131,1 1 3,1.10.25,1227,XB
P041,044,05,19/09/2015,沙田,草地,C+3,1200,好/快,2,9,94,告達理,柏寶,4-1/4,70,131,2 2 5,1.09.46,1225,XB
P041,003,11,06/09/2015,沙田,草地,B,1200,好,1,2,94,告達理,史卓豐,8-1/4,27,115,4 4 11,1.10.09,1237,XB
P041,766,01,08/07/2015,跑馬地,草地,A,1200,好/快,2,2,88,告達理,郭能,1-1/4,5.2,124,1 1 1,1.09.68,1226,XB
P041,587,04,03/05/2015,沙田,草地,A+3,1000,好/快,2,8,88,告達理,柏寶,1-1/2,29,124,4 4 4,0.55.78,1223,XB
P041,560,02,22/04/2015,跑馬地,草地,C,1200,好/快,2,11,86,告達理,呂卓賢,頸位,11,118,1 1 2,1.09.99,1230,XB
P041,510,02,01/04/2015,跑馬地,草地,A,1200,好/快,2,5,84,告達理,呂卓賢,1-1/4,8.9,116,1 1 2,1.09.13,1225,XB
P041,447,06,08/03/2015,沙田,草地,C+3,1000,好/快,3,12,85,告達理,韋達,3-1/4,6.8,133,3 3 6,0.56.99,1234,XB
P041,343,06,25/01/2015,沙田,草地,B+2,1000,好/快,HKG1,2,85,告達理,杜滿萊,3-1/2,99,126,6 6 6,0.56.06,1222,H-/XB
P041,304,12,10/01/2015,沙田,草地,A,1200,好/快,2,10,85,告達理,紀仁安,9-1/2,21,127,4 4 12,1.11.04,1232,H/XB
