horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
K416,617,02,19/04/26,沙田,草地,C+3,1400,好/快,4,11,46,方嘉柏,莫雷拉,3,3.8,121,11 11 11 2,1.21.52,1188,V/TT
K416,585,01,08/04/26,跑馬地,草地,C+3,1200,好,5,12,40,方嘉柏,莫雷拉,1/2,5.3,132,9 9 1,1.09.50,1188,V1/TT
K416,476,08,01/03/26,沙田,草地,B+2,1400,好,4,2,42,方嘉柏,巴度,2-1/2,4.9,118,4 5 5 8,1.22.36,1175,TT
K416,441,10,14/02/26,沙田,草地,C+3,1400,好/快,4,13,44,方嘉柏,何澤堯,4-1/2,11,119,9 13 14 10,1.22.89,1175,TT
K416,398,05,01/02/26,沙田,草地,B+2,1200,好,4,3,46,方嘉柏,何澤堯,2-3/4,5.2,121,9 9 5,1.09.73,1177,TT
K416,254,07,14/12/25,沙田,草地,A,1400,好,4,5,48,蘇偉賢,杜苑欣,3-1/4,8.2,121,4 5 5 7,1.23.00,1162,TT1
K416,200,12,23/11/25,沙田,草地,B+2,1400,好,4,12,50,蘇偉賢,潘頓,6-1/2,7.2,125,5 5 6 12,1.22.70,1164,--
K416,127,06,26/10/25,沙田,草地,A,1400,好/快,4,1,51,蘇偉賢,霍宏聲,2,8.3,126,5 5 6 6,1.21.50,1160,--
K416,070,07,04/10/25,沙田,草地,B+2,1200,好/快,4,14,52,蘇偉賢,董明朗,3-1/2,12,128,11 11 7,1.09.40,1155,--
K416,026,03,14/09/25,沙田,草地,B,1200,好/快,4,6,52,蘇偉賢,董明朗,2-3/4,33,131,10 9 3,1.08.80,1142,--
