horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
L093,041,07,23/09/26,跑馬地,草地,C,1650,好,4,2,52,方嘉柏,霍宏聲,2-3/4,9.3,128,6 7 7 7,1.39.98,1013,TT
L093,701,11,17/05/26,沙田,草地,C+3,1800,黏,4,6,53,方嘉柏,莫雷拉,13-1/4,6.7,129,9 9 9 13 11,1.52.09,1005,TT
L093,660,02,03/05/26,沙田,草地,B,1800,軟,4,4,52,方嘉柏,布浩榮,頸位,34,130,5 6 5 4 2,1.50.24,994,TT
L093,627,08,22/04/26,跑馬地,草地,B,1650,好/快,4,11,54,方嘉柏,莫雷拉,5,10,130,12 12 11 8,1.41.21,1002,PC-/TT
L093,586,10,08/04/26,跑馬地,草地,C+3,1650,好,4,7,56,方嘉柏,莫雷拉,6-3/4,5.5,133,8 8 10 10,1.40.50,1020,PC1/TT
L093,527,06,18/03/26,跑馬地,草地,A,1650,好/快,4,12,58,方嘉柏,艾道拿,6-3/4,16,133,12 12 10 6,1.39.98,1020,H-/P-/TT
L093,370,11,21/01/26,沙田全天候,,,1800,好,4,6,60,方嘉柏,黃智弘,7-1/2,22,130,11 11 12 9 11,1.48.84,1014,H/P/TT
L093,324,06,04/01/26,沙田,草地,C,1600,好,3,9,62,方嘉柏,巴度,4-1/4,104,119,14 14 11 6,1.35.32,1008,H/P/TT
L093,272,09,17/12/25,跑馬地,草地,B,1650,好,3,9,64,方嘉柏,何澤堯,4-1/2,65,121,11 12 12 9,1.40.99,1021,H/P/TT
L093,243,WXNR,07/12/25,沙田全天候,,,1650,好,3,--,64,方嘉柏,黃智弘,--,--,118,--,--,--,--
L093,206,14,23/11/25,沙田,草地,B+2,1200,好/快,3,5,64,方嘉柏,巴度,8,138,119,14 14 14,1.10.30,1046,H1/P1/TT1
