horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
P003,748,12,26/06/2016,沙田,草地,A,2000,好/快,4,9,43,呂健威,黎海榮,7-1/2,41,116,13 14 14 14 12,2.04.56,1153,B/TT
P003,639,WV,14/05/2016,沙田全天候,,,1650,濕慢,4,--,43,呂健威,黎海榮,--,--,116,--,--,--,--
P003,571,11,16/04/2016,沙田,草地,C+3,1800,好/快,4,13,45,呂健威,黎海榮,10-1/2,26,119,11 13 13 13 11,1.49.75,1159,B/TT
P003,494,10,20/03/2016,沙田,草地,A,2000,好,4,12,47,呂健威,黎海榮,5,41,120,13 10 12 12 10,2.06.02,1183,B/TT
P003,436,09,28/02/2016,沙田,草地,B,2000,好,4,6,49,呂健威,黎海榮,2-1/2,31,123,10 10 10 10 9,2.03.62,1185,B/TT
P003,401,08,14/02/2016,沙田,草地,C+3,1800,好,4,2,50,呂健威,黎海榮,4-1/4,30,124,12 10 11 7 8,1.49.09,1187,B/TT
P003,315,03,09/01/2016,沙田,草地,C,1800,好,4,13,50,呂健威,黎海榮,1-3/4,40,123,14 14 13 11 3,1.48.31,1182,B/TT
P003,183,14,18/11/2015,沙田全天候,,,1800,好,4,10,50,呂健威,黎海榮,7-3/4,59,122,14 14 14 14 14,1.49.49,1185,B/TT
P003,752,13,05/07/2015,沙田,草地,A+3,1600,好/快,4,2,50,呂健威,黎海榮,10-1/4,25,123,14 13 13 13,1.36.71,1154,B/TT
P003,713,01,21/06/2015,沙田,草地,C,1800,黏,4,7,44,呂健威,黎海榮,1-1/2,26,117,13 14 14 6 1,1.51.80,1151,B/TT
P003,656,10,31/05/2015,沙田,草地,A,1800,好/快,4,14,46,呂健威,黎海榮,5-1/2,25,116,8 2 2 2 10,1.50.08,1166,B/TT
P003,599,04,09/05/2015,沙田,草地,B+2,2000,好/快,4,5,48,呂健威,黎海榮,2-1/2,38,119,5 6 5 2 4,2.03.49,1159,B/TT
P003,544,10,19/04/2015,沙田,草地,C+3,1800,好/快,4,10,50,呂健威,楊明綸,6-1/4,18,121,13 12 13 14 10,1.50.56,1164,B/TT
P003,490,07,25/03/2015,沙田全天候,,,1650,快,4,1,52,呂健威,黎海榮,3-1/2,23,124,7 9 8 7,1.38.67,1161,B/TT
P003,444,08,08/03/2015,沙田,草地,C+3,1800,好/快,4,12,53,呂健威,黎海榮,6,58,124,13 12 12 11 8,1.50.56,1175,B/TT
P003,392,11,15/02/2015,沙田,草地,A,1800,好,4,9,53,呂健威,楊明綸,5-3/4,14,124,12 12 13 14 11,1.51.15,1169,B/TT
P003,217,10,07/12/2014,沙田全天候,,,1650,好,4,4,53,呂健威,黎海榮,5-1/2,9.3,125,9 10 11 10,1.41.26,1168,B/TT
P003,061,01,05/10/2014,沙田,草地,A,1800,好/快,4,7,48,呂健威,黎海榮,頸位,15,119,10 11 11 11 1,1.48.63,1167,B/TT
P003,034,05,24/09/2014,沙田全天候,,,1650,好,4,4,48,呂健威,黎海榮,3-1/2,8.5,120,9 9 11 5,1.41.16,1156,B/TT
P003,735,06,25/06/2014,沙田全天候,,,1650,好,4,5,48,呂健威,柏寶,5-3/4,3.1,121,10 10 12 6,1.41.14,1134,B/TT
P003,707,01,15/06/2014,沙田,草地,C,1600,好,5,6,39,呂健威,柏寶,3-1/2,8.4,132,7 8 7 1,1.35.01,1148,B/TT
P003,513,09,30/03/2014,沙田,草地,A+3,2000,好,4,5,41,李易達,黎海榮,3-3/4,14,113,2 3 2 2 9,2.05.95,1133,B/TT
P003,431,07,26/02/2014,跑馬地,草地,C+3,2200,好,4,3,43,李易達,田泰安,3-3/4,6.6,116,1 2 2 2 1 7,2.18.24,1125,B/TT
P003,402,11,16/02/2014,沙田,草地,A,1800,好,4,8,43,李易達,莫雷拉,6,8.8,116,2 1 1 1 11,1.50.43,1146,B/TT
P003,355,02,26/01/2014,沙田,草地,B+2,2000,好/快,4,2,39,李易達,莫雷拉,1,4.9,115,5 4 5 3 2,2.03.96,1145,B/TT
P003,318,05,11/01/2014,沙田全天候,,,1650,好,4,7,40,李易達,黎海榮,2,6.2,114,5 4 6 5,1.40.71,1131,B/TT
P003,281,06,29/12/2013,沙田全天候,,,1650,好,4,12,42,李易達,楊明綸,6,10,113,13 12 10 6,1.40.97,1149,B/TT
P003,197,04,27/11/2013,跑馬地,草地,C+3,2200,好/快,4,3,43,李易達,楊明綸,2,12,114,8 8 6 5 1 4,2.17.48,1131,B/TT
P003,122,10,30/10/2013,沙田全天候,,,1800,好,4,10,43,李易達,楊明綸,6-3/4,8.3,115,4 2 2 4 10,1.50.18,1126,B/TT
P003,086,02,16/10/2013,沙田全天候,,,1650,好,4,3,41,李易達,楊明綸,1/2,7.2,115,6 6 5 2,1.40.88,1130,B/TT
P003,055,05,06/10/2013,沙田,草地,A,1800,好/快,4,9,41,李易達,楊明綸,4,8.8,115,10 9 10 10 5,1.48.53,1123,B/TT2
P003,755,09,07/07/2013,沙田,草地,B+2,1800,好/快,4,2,46,李易達,梁家俊,8-3/4,21,117,9 7 8 8 9,1.49.28,1114,B
P003,727,05,26/06/2013,跑馬地,草地,C,2200,好/快,4,4,49,李易達,楊明綸,2-3/4,21,120,6 6 7 7 7 5,2.17.33,1118,B
P003,698,10,16/06/2013,沙田,草地,C+3,1800,好,4,10,52,李易達,楊明綸,6-3/4,69,123,14 12 13 12 10,1.48.81,1126,B
P003,656,09,02/06/2013,沙田,草地,A+3,1800,好/快,4,8,56,李易達,楊明綸,5-1/4,34,127,10 10 9 9 9,1.50.31,1122,B/TT-
P003,622,14,18/05/2013,沙田,草地,C,2200,好,4,10,59,李易達,楊明綸,10-3/4,24,130,2 1 1 1 3 14,2.17.61,1127,B/TT
P003,571,11,28/04/2013,沙田,草地,A,1800,好,3,5,61,李易達,楊明綸,7-3/4,41,115,13 12 13 12 11,1.50.59,1131,B/TT
P003,477,06,20/03/2013,沙田全天候,,,1800,好,3,11,63,李易達,楊明綸,3,44,114,8 8 6 4 6,1.49.56,1120,B1/TT
P003,430,12,02/03/2013,沙田全天候,,,1650,好,3,11,65,李易達,霍勵賢,4-1/4,33,120,12 11 12 12,1.40.61,1125,TT1
P003,394,11,17/02/2013,沙田全天候,,,1650,好,3,5,65,李易達,霍勵賢,4-3/4,19,120,8 10 12 11,1.40.34,1116,--
