horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
H388,556,02,29/03/26,沙田,草地,A+3,2000,好/快,4,3,45,姚本輝,潘明輝,頭位,5,121,6 7 7 7 2,2.00.98,1098,B
H388,475,08,01/03/26,沙田,草地,B+2,1800,好,4,6,47,姚本輝,金誠剛,3-3/4,6.2,122,7 7 8 9 8,1.47.91,1105,B
H388,339,03,11/01/26,沙田,草地,C+3,1800,好/快,4,4,47,姚本輝,紀仁安,3-1/4,4.7,124,9 9 9 7 3,1.47.32,1129,B
H388,307,02,01/01/26,沙田,草地,B+2,2000,好,4,9,46,姚本輝,金誠剛,頸位,8.1,121,8 8 9 10 2,2.03.62,1118,B
H388,279,06,20/12/25,沙田,草地,C+3,1600,好,4,5,48,姚本輝,杜苑欣,2-3/4,17,123,7 8 8 6,1.35.07,1125,B
H388,238,04,07/12/25,沙田,草地,C+3,1400,好,4,1,48,姚本輝,周俊樂,2-3/4,7.3,121,14 14 10 4,1.23.29,1128,B
H388,163,WV,09/11/25,沙田,草地,C+3,1600,好,4,--,48,姚本輝,潘明輝,--,--,123,--,--,--,--
H388,127,11,26/10/25,沙田,草地,A,1400,好/快,4,2,50,姚本輝,潘明輝,3-1/2,15,125,10 8 9 11,1.21.75,1118,B
H388,681,04,18/05/25,沙田,草地,C+3,1800,好/快,4,2,54,姚本輝,布文,2-1/2,4.9,130,13 13 13 14 4,1.47.49,1091,B
H388,620,08,27/04/25,沙田,草地,A,1800,好,4,4,56,姚本輝,麥道朗,4,5.4,132,8 8 8 9 8,1.48.19,1087,B
H388,543,07,30/03/25,沙田,草地,A+3,2000,好,4,6,58,姚本輝,潘頓,3,8.5,135,9 9 8 9 7,2.02.84,1094,B
H388,509,07,15/03/25,沙田,草地,C+3,1800,好/快,4,5,58,姚本輝,布文,3-3/4,3.9,134,9 9 10 9 7,1.47.80,1101,B
H388,432,02,16/02/25,沙田,草地,C+3,1800,好/快,4,8,56,姚本輝,布文,短馬頭位,6.2,133,13 13 13 13 2,1.46.74,1105,B
H388,380,05,26/01/25,沙田,草地,A+3,2000,好,4,1,58,姚本輝,貝知仁,3-1/4,7.1,134,6 4 4 3 5,2.03.08,1103,B
H388,313,05,01/01/25,沙田,草地,C,1600,好,4,10,59,姚本輝,貝知仁,2-1/4,17,134,14 14 12 5,1.35.81,1090,B
H388,175,09,09/11/24,沙田,草地,A+3,1600,好/快,3,13,60,姚本輝,潘明輝,2-3/4,34,114,10 10 11 9,1.34.32,1093,B
H388,134,10,27/10/24,跑馬地,草地,C,1800,好,4,4,60,姚本輝,艾道拿,6-1/4,8,135,4 5 4 4 10,1.50.59,1084,B
H388,063,11,28/09/24,沙田,草地,C,1600,好,3,12,60,姚本輝,艾兆禮,4-3/4,7,116,11 12 12 11,1.35.04,1076,B
H388,824,01,14/07/24,沙田,草地,A,1800,好,4,11,54,姚本輝,田泰安,短馬頭位,5.2,130,10 10 10 8 1,1.48.73,1092,B
H388,765,03,23/06/24,沙田,草地,A,1800,好/快,4,1,54,姚本輝,潘明輝,1-1/4,8.8,128,4 4 5 5 3,1.48.22,1077,B
H388,680,04,19/05/24,沙田,草地,C+3,1400,好,4,3,55,姚本輝,艾道拿,3-1/2,8.6,130,11 8 6 4,1.23.32,1085,B
H388,628,06,01/05/24,跑馬地,草地,A,1650,好/黏,4,7,56,姚本輝,班德禮,5-3/4,6,133,8 9 9 6,1.41.26,1093,B
H388,567,04,07/04/24,沙田,草地,B+2,1600,好,4,2,56,姚本輝,潘明輝,2-1/2,10,130,5 7 8 4,1.36.45,1085,B
H388,525,09,24/03/24,沙田,草地,A,1600,好/快,4,14,56,姚本輝,布文,5-1/2,5.6,132,11 9 9 9,1.35.16,1084,B
H388,412,03,12/02/24,沙田,草地,A,1400,好,4,14,56,姚本輝,潘明輝,1-1/4,14,130,12 12 12 3,1.23.07,1086,B
H388,337,01,13/01/24,沙田,草地,C+3,1400,好,4,2,51,姚本輝,布文,鼻位,3.2,127,11 9 8 1,1.22.87,1083,B
H388,274,06,23/12/23,沙田,草地,C,1400,好,4,1,52,姚本輝,董明朗,2-1/4,6.6,128,11 11 8 6,1.23.38,1083,XB-/B
H388,162,07,11/11/23,沙田,草地,A+3,1400,好,4,4,52,姚本輝,董明朗,3-1/2,20,130,6 5 6 7,1.22.91,1083,B1/XB1
