horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
J073,170,14,09/11/2024,沙田全天候,,,1650,好,4,1,58,韋達,班德禮,30-1/4,110,135,4 7 13 14,1.43.21,1063,H-/SR/TT-
J073,098,13,13/10/2024,沙田,草地,A+3,1600,好/快,4,1,60,韋達,田泰安,20-3/4,46,135,4 3 8 13,1.37.58,1071,H/SR/TT
J073,042,09,22/09/2024,沙田,草地,B+2,1600,好/黏,3,9,62,韋達,田泰安,3-3/4,38,117,11 10 10 9,1.36.85,1058,H/SR/TT
J073,792,09,01/07/2024,沙田,草地,B,1600,好,3,1,65,韋達,董明朗,2-1/2,46,124,6 8 9 9,1.35.38,1055,B-/H/SR1/TT
J073,616,12,24/04/2024,跑馬地,草地,C+3,1800,好,3,10,68,告東尼,鍾易禮,13-3/4,40,119,2 1 1 2 12,1.52.45,1063,H/B1/TT
J073,539,11,27/03/2024,跑馬地,草地,A,1650,好,3,2,71,告東尼,艾道拿,8,76,127,5 5 6 11,1.41.27,1058,H/TT
J073,501,12,13/03/2024,跑馬地,草地,C,1800,好,3,10,74,告東尼,艾道拿,7-1/2,46,129,1 1 1 1 12,1.51.40,1066,H2/TT
J073,455,12,25/02/2024,沙田,草地,A+3,1400,好,3,9,76,告東尼,鍾易禮,8-1/4,146,128,12 11 12 12,1.23.73,1060,TT
J073,323,13,07/01/2024,沙田,草地,B+2,1400,好,3,2,78,告東尼,鍾易禮,12-1/2,88,129,9 8 10 13,1.23.91,1068,H-/TT
J073,276,11,23/12/2023,沙田,草地,C,1200,好,3,6,78,告東尼,鍾易禮,9-1/2,92,130,9 9 11,1.11.50,1067,H1/TT1
