horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
G070,492,02,10/03/2024,沙田,草地,C,1800,好/黏,2,13,94,告東尼,麥道朗,短馬頭位,16,127,3 1 1 1 2,1.48.95,1128,H/TT
G070,452,10,25/02/2024,沙田,草地,A+3,2000,好,G1,8,95,告東尼,巴度,13-3/4,78,126,8 10 10 11 10,2.02.50,1136,H/TT
G070,395,05,04/02/2024,沙田,草地,B+2,1800,好,G3,8,96,告東尼,鍾易禮,2-1/4,21,115,5 2 2 2 5,1.47.78,1130,H/TT
G070,330,06,10/01/2024,跑馬地,草地,B,1800,好,G3,2,96,告東尼,鍾易禮,3-3/4,20,117,8 10 10 11 6,1.48.88,1125,H/TT
G070,239,11,10/12/2023,沙田,草地,A,2000,好,G1,5,96,告東尼,巴度,18,131,126,2 2 3 10 11,2.04.86,1132,H/TT
G070,177,01,19/11/2023,沙田,草地,B+2,1800,好,2,1,91,告東尼,巴度,3/4,2.5,127,2 2 2 2 1,1.49.51,1129,H/TT
G070,144,02,05/11/2023,沙田,草地,C+3,1800,好,G3,5,86,告東尼,潘明輝,1-1/4,11,115,2 2 2 2 2,1.47.58,1135,H/TT
G070,109,05,22/10/2023,沙田,草地,B+2,1800,好,2,9,86,告東尼,鍾易禮,3/4,12,114,3 2 2 1 5,1.46.98,1140,H/TT
G070,783,05,01/07/2023,沙田,草地,B,2000,好,2,7,88,告東尼,鍾易禮,3-1/2,14,119,5 5 4 3 5,2.02.11,1120,H/TT
G070,740,04,10/06/2023,沙田,草地,C,1800,軟,2,5,89,告東尼,蔡明紹,3,14,124,4 3 3 3 4,1.49.52,1111,H/TT
G070,653,05,10/05/2023,沙田全天候,,,1650,好,2,11,89,告東尼,潘明輝,3,52,123,2 1 3 5,1.37.48,1113,H/TT
G070,606,09,23/04/2023,沙田,草地,C+3,1800,好,2,2,89,告東尼,蔡明紹,8,11,125,1 2 2 2 9,1.48.56,1122,H/TT
G070,471,01,05/03/2023,沙田,草地,B+2,1800,好,2,9,82,告東尼,蔡明紹,1,4.4,115,3 1 1 1 1,1.48.48,1113,H/TT
G070,415,02,12/02/2023,沙田,草地,C+3,1800,好,3,1,80,告東尼,鍾易禮,短馬頭位,2.5,125,2 3 3 3 2,1.48.48,1131,H/TT
G070,356,02,21/01/2023,沙田,草地,B,2000,好,3,5,78,告東尼,霍宏聲,1/2,8.8,134,1 1 1 1 2,2.02.50,1129,H/TT
G070,316,03,08/01/2023,沙田,草地,C+3,1800,好,3,11,79,告東尼,鍾易禮,3-3/4,3.4,125,4 2 2 5 3,1.47.73,1135,H/TT
G070,238,03,11/12/2022,沙田,草地,A,1800,好,3,14,79,告東尼,陳嘉熙,2-3/4,15,130,1 1 1 1 3,1.48.00,1137,H/TT
G070,155,05,09/11/2022,跑馬地,草地,A,1800,好,3,2,79,告東尼,霍宏聲,2-1/4,7.5,135,1 1 1 1 5,1.49.42,1136,H/TT
G070,098,04,16/10/2022,沙田,草地,A+3,1800,好/快,3,14,77,告東尼,霍宏聲,短馬頭位,21,134,1 1 1 1 4,1.46.73,1138,H/TT
G070,573,10,10/04/2022,沙田,草地,C,1800,好,3,10,77,告東尼,霍宏聲,5-1/2,37,130,1 1 1 1 10,1.47.35,1108,H/TT
G070,517,10,20/03/2022,沙田,草地,A,2000,好,4YO,2,77,告東尼,蔡明紹,12-1/2,81,126,5 5 6 9 10,2.02.24,1127,H/TT
G070,456,01,27/02/2022,沙田,草地,B,1800,好,3,7,72,告東尼,田泰安,短馬頭位,8.9,127,2 1 1 1 1,1.49.15,1131,H/TT
G070,422,05,12/02/2022,沙田全天候,,,1650,好,3,1,74,告東尼,蔡明紹,5-3/4,12,128,6 6 5 5,1.39.38,1132,H/TT
G070,317,11,05/01/2022,跑馬地,草地,A,1800,好,3,3,74,告東尼,何澤堯,7,3.8,127,8 9 10 10 11,1.50.33,1121,H/TT
G070,245,03,12/12/2021,沙田,草地,A,1800,好,3,3,73,告東尼,蘇銘倫,1,4,126,4 3 3 3 3,1.47.62,1117,H/TT
G070,212,04,28/11/2021,沙田,草地,C,1600,好,3,10,73,告東尼,潘明輝,2-3/4,10,124,11 10 7 4,1.34.06,1121,H1/TT1
