horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C006,692,WV,27/05/2020,沙田全天候,,,1200,好,4,--,54,蔡約翰,賀銘年,--,--,128,--,--,--,--
C006,626,03,03/05/2020,沙田全天候,,,1200,好,4,10,54,蔡約翰,莫雷拉,1-3/4,2.9,127,8 8 3,1.09.13,1144,H
C006,587,02,19/04/2020,沙田全天候,,,1200,好,4,7,51,蔡約翰,莫雷拉,短馬頭位,3.7,125,8 8 2,1.08.58,1132,H
C006,540,02,01/04/2020,沙田全天候,,,1200,濕慢,4,2,49,蔡約翰,莫雷拉,短馬頭位,1.8,123,1 1 2,1.09.49,1137,H
C006,473,02,08/03/2020,沙田全天候,,,1200,好,4,11,47,蔡約翰,莫雷拉,頸位,3.4,122,3 3 2,1.09.52,1137,H
C006,429,04,19/02/2020,沙田全天候,,,1200,好,4,7,47,蔡約翰,史卓豐,2-1/4,5.1,124,1 1 4,1.10.34,1131,H
C006,401,01,08/02/2020,沙田全天候,,,1200,好,4,7,41,蔡約翰,莫雷拉,1/2,4.9,115,8 6 1,1.09.60,1131,H
C006,356,07,22/01/2020,跑馬地,草地,A,1000,好,4,4,41,蔡約翰,蘇兆輝,3-1/4,8.1,117,5 6 7,0.57.78,1123,H
C006,305,02,05/01/2020,沙田全天候,,,1200,好,5,8,40,蔡約翰,莫雷拉,3/4,6.1,133,2 3 2,1.10.08,1138,H
C006,237,03,11/12/2019,跑馬地,草地,C,1000,好,5,7,40,蔡約翰,莫雷拉,1-1/4,2.4,133,2 1 3,0.57.51,1125,H
C006,199,02,27/11/2019,跑馬地,草地,A,1000,好,5,2,40,蔡約翰,莫雷拉,2,11,133,5 3 2,0.57.39,1115,H
C006,142,10,03/11/2019,沙田,草地,C+3,1000,好/快,4,3,42,蔡約翰,蔡明紹,7,58,115,8 9 10,0.57.45,1120,H
C006,798,11,10/07/2019,跑馬地,草地,A,1000,好,4,9,46,蔡約翰,莫雷拉,9-1/4,23,119,8 5 11,0.58.57,1095,H
C006,771,07,01/07/2019,沙田,草地,B,1000,好,4,12,48,蔡約翰,莫雷拉,4-1/2,12,122,13 11 7,0.57.34,1089,H
C006,742,08,16/06/2019,沙田,草地,C+3,1000,好/快,4,9,50,蔡約翰,莫雷拉,2-3/4,42,126,7 7 8,0.57.32,1090,H1
C006,695,11,29/05/2019,跑馬地,草地,C,1200,好,4,12,52,蔡約翰,莫雷拉,12,19,125,8 7 11,1.11.61,1105,--
C006,199,13,25/11/2018,沙田,草地,C,1000,好,4,14,52,蔡約翰,潘頓,9-1/2,4.1,127,6 6 13,0.59.26,1081,--
