horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
V074,751,12,23/06/2019,沙田,草地,A,1200,好,5,9,30,苗禮德,蔡明紹,12-1/2,40,123,13 13 12,1.11.55,1066,B
V074,686,11,26/05/2019,沙田,草地,A,1400,好/黏,5,7,32,苗禮德,杜美爾,12-1/2,40,125,10 13 14 11,1.26.02,1066,B
V074,642,09,08/05/2019,沙田全天候,,,1200,濕慢,5,9,33,苗禮德,杜美爾,6-1/4,25,126,11 12 9,1.11.38,1069,B
V074,575,08,14/04/2019,沙田,草地,C,1200,好,5,5,33,苗禮德,郭能,4-1/2,8.1,128,7 8 8,1.10.72,1075,B
V074,522,02,24/03/2019,沙田,草地,C+3,1200,好,5,2,31,苗禮德,郭能,頸位,6.2,125,5 5 2,1.10.68,1077,B
V074,396,06,07/02/2019,沙田,草地,C+3,1400,好,5,2,31,苗禮德,郭能,4,11,126,5 4 2 6,1.23.62,1074,B
V074,376,11,30/01/2019,跑馬地,草地,A,1200,好,5,6,31,苗禮德,利敬國,5,9.6,125,8 9 11,1.11.74,1087,B
V074,330,01,12/01/2019,沙田,草地,A,1200,好,5,3,25,苗禮德,田泰安,3/4,8.6,118,4 4 1,1.09.84,1069,B
V074,302,11,01/01/2019,沙田,草地,C,1600,好,5,4,27,苗禮德,田泰安,6-1/4,21,121,2 3 5 11,1.36.75,1078,B
V074,258,07,16/12/2018,沙田,草地,C+3,1400,好,5,10,29,苗禮德,郭能,4,59,122,3 3 2 7,1.23.46,1067,B
V074,200,13,25/11/2018,沙田,草地,C,1400,好,5,14,32,苗禮德,黃俊,14-1/4,11,115,8 6 6 13,1.25.18,1061,B
V074,192,11,21/11/2018,跑馬地,草地,C+3,1000,好,5,11,32,苗禮德,利敬國,11,29,125,7 11 11,0.59.10,1074,B
V074,122,11,24/10/2018,跑馬地,草地,C+3,1200,好/快,5,11,34,苗禮德,黃俊,8,31,120,6 6 11,1.11.43,1068,B
V074,084,10,10/10/2018,跑馬地,草地,B,1200,好,5,7,35,苗禮德,田泰安,5-3/4,7.5,127,9 10 10,1.11.69,1067,B
V074,022,03,09/09/2018,沙田,草地,C,1400,好/快,5,3,35,苗禮德,利敬國,3-1/4,3.9,129,3 4 3 3,1.22.63,1070,B
V074,004,06,02/09/2018,沙田,草地,B,1200,好,5,13,35,苗禮德,田泰安,4,11,128,9 9 6,1.10.31,1072,B
V074,798,01,15/07/2018,沙田,草地,A,1200,黏,5,1,29,苗禮德,田泰安,1/2,5.8,122,3 2 1,1.12.10,1072,B
V074,715,10,10/06/2018,沙田,草地,C,1400,好/快,5,6,30,苗禮德,黃俊,7-1/4,3.8,113,6 5 3 10,1.22.70,1076,B
V074,659,03,20/05/2018,沙田,草地,C+3,1400,好/快,5,11,30,苗禮德,黃俊,1/2,6.2,115,7 6 5 3,1.22.88,1070,B
V074,623,04,06/05/2018,沙田,草地,B,1400,好,5,10,32,苗禮德,黃俊,3-1/2,7.5,115,1 1 1 4,1.23.40,1090,B
V074,538,07,02/04/2018,沙田,草地,B+2,1200,好,5,13,35,苗禮德,黃俊,5-1/4,17,118,5 3 7,1.10.55,1100,H-/XB-/B1/TT-
V074,308,10,01/01/2018,沙田,草地,B+2,1400,好,5,1,38,告達理,郭能,6-1/4,19,131,3 4 4 10,1.24.27,1096,CP-/XB/H2/TT
V074,266,11,13/12/2017,跑馬地,草地,C,1200,好,5,4,40,告達理,沈拿,8-1/2,23,131,10 9 11,1.11.43,1101,CP/XB/TT
V074,175,08,08/11/2017,跑馬地,草地,B,1200,好,4,1,42,告達理,田泰安,3,7.8,116,5 4 8,1.11.10,1084,CP/XB/TT
V074,146,05,29/10/2017,跑馬地,草地,A,1200,好/快,4,5,44,告達理,黃皓楠,1-3/4,10,112,4 3 5,1.11.05,1091,CP/XB/TT
V074,103,04,11/10/2017,跑馬地,草地,B,1200,好,4,2,46,告達理,黃皓楠,3-3/4,24,114,5 6 4,1.10.69,1073,XB/CP1/TT
V074,084,11,05/10/2017,跑馬地,草地,A,1200,好,4,6,49,告達理,郭能,7-1/2,47,122,4 4 11,1.11.75,1087,XB/TT
V074,051,10,20/09/2017,跑馬地,草地,C,1200,好/快,4,7,51,告達理,郭能,9,18,125,5 5 10,1.11.39,1086,XB/TT
V074,764,11,28/06/2017,跑馬地,草地,C+3,1200,好/快,4,8,54,告達理,郭能,6-3/4,16,128,6 5 11,1.11.41,1071,XB/TT
V074,727,03,14/06/2017,跑馬地,草地,B,1200,好/快,4,2,54,告達理,郭能,1-1/4,10,130,5 4 3,1.10.29,1080,XB/TT
V074,636,03,10/05/2017,跑馬地,草地,A,1200,好/快,4,2,55,告達理,蔣嘉琦,4-3/4,64,123,5 4 3,1.10.46,1063,H-/XB1/TT
V074,511,12,22/03/2017,跑馬地,草地,C,1200,好,4,1,58,告達理,黃皓楠,9,70,125,6 8 12,1.12.05,1061,H/TT
V074,480,11,08/03/2017,跑馬地,草地,A,1200,好,3,9,61,告達理,黃皓楠,10-3/4,162,110,10 10 11,1.12.03,1056,H/TT
V074,442,11,22/02/2017,跑馬地,草地,C+3,1200,好/快,3,11,63,告達理,吳嘉晉,8-3/4,232,113,12 12 11,1.11.06,1048,H1/TT
V074,780,WV-A,10/07/2016,沙田,草地,B+2,1600,好/快,3,--,64,賀賢,吳嘉晉,--,--,112,--,--,--,--
V074,763,13,01/07/2016,沙田全天候,,,1650,好,3,10,66,賀賢,何澤堯,8-1/2,63,117,13 13 12 13,1.39.78,1026,TT
V074,692,09,05/06/2016,沙田全天候,,,1200,快,3,11,68,賀賢,韋達,5-3/4,51,125,7 8 9,1.09.17,1022,TT
V074,582,07,20/04/2016,跑馬地,草地,B,1200,好,3,10,70,賀賢,潘頓,3-1/2,16,123,12 11 7,1.10.58,1022,TT
V074,406,08,14/02/2016,沙田,草地,C+3,1400,好,3,3,71,賀賢,史科菲,3-1/4,26,125,3 3 4 8,1.23.07,1019,TT
V074,309,04,06/01/2016,跑馬地,草地,A,1200,好,3,6,71,賀賢,貝諾華,3-1/4,12,127,6 7 4,1.10.90,1016,TT
V074,261,03,16/12/2015,跑馬地,草地,B,1200,好,3,2,70,賀賢,貝諾華,頸位,162,124,9 8 3,1.10.47,1015,TT1
