horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
N297,733,10,19/06/2016,沙田,草地,C+3,1200,好/快,2,4,99,蔡約翰,潘頓,11-1/4,25,133,7 7 10,1.10.70,1094,B
N297,496,10,20/03/2016,沙田,草地,A,1200,好,1,8,101,蔡約翰,楊明綸,5-1/4,50,123,12 12 10,1.09.75,1142,B
N297,461,11,06/03/2016,沙田,草地,C,1400,好,HKG3,13,105,蔡約翰,柏寶,7-1/4,88,130,13 12 13 11,1.22.83,1145,B
N297,431,09,24/02/2016,跑馬地,草地,C,1200,好,1,8,105,蔡約翰,柏寶,4-1/4,23,128,8 9 9,1.10.53,1147,B
N297,394,10,10/02/2016,沙田,草地,C,1400,好,1,8,107,蔡約翰,柏寶,7,78,126,6 3 3 10,1.22.33,1136,B
N297,336,08,17/01/2016,沙田全天候,,,1200,濕慢,1,5,109,蔡約翰,莫雅,5-1/4,6.5,128,10 11 8,1.08.90,1135,B
N297,185,04,18/11/2015,沙田全天候,,,1650,好,1,13,110,蔡約翰,羅理雅,4-1/2,67,130,6 7 6 4,1.37.05,1141,B
N297,138,10,25/10/2015,沙田,草地,A,1200,好/快,HKG2,4,111,蔡約翰,吳嘉晉,5,69,113,12 10 10,1.09.14,1140,B
N297,071,10,01/10/2015,沙田,草地,A+3,1000,好,HKG3,9,112,蔡約翰,柏寶,4-3/4,14,122,12 12 10,0.56.68,1132,B
N297,003,04,06/09/2015,沙田,草地,B,1200,好,1,3,112,蔡約翰,羅理雅,2,23,122,10 9 4,1.09.07,1125,B
N297,661,11,31/05/2015,沙田,草地,A,1200,好/快,HKG3,11,112,蔡約翰,杜利萊,5-1/2,49,124,12 11 11,1.09.33,1095,B
N297,567,05,26/04/2015,沙田,草地,A,1200,好/快,HKG2,1,110,蔡約翰,杜利萊,3-1/4,30,123,5 6 5,1.08.90,1116,B
N297,522,06,07/04/2015,沙田,草地,B+2,1000,好/快,HKG3,7,110,蔡約翰,柏寶,2-3/4,18,125,9 9 6,0.56.20,1109,B
