horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
N192,481,07,12/03/2017,沙田全天候,,,1650,好,5,2,17,吳定強,吳嘉晉,9,37,108,13 11 10 7,1.40.10,1072,B
N192,454,09,01/03/2017,沙田全天候,,,1800,好,5,5,19,吳定強,蔡明紹,5,20,113,9 10 10 11 9,1.50.62,1077,B
N192,345,04,18/01/2017,沙田全天候,,,1800,好,5,10,21,吳定強,蘇兆輝,4,20,117,13 12 12 12 4,1.50.66,1076,B
N192,268,06,17/12/2016,沙田全天候,,,1650,好,5,12,23,吳定強,蔡明紹,6-1/4,37,118,12 12 11 6,1.40.16,1058,B
N192,232,07,04/12/2016,沙田全天候,,,1800,好,5,5,25,吳定強,蘇狄雄,9,16,116,13 11 11 8 7,1.50.52,1059,B
N192,178,07,12/11/2016,沙田全天候,,,1650,好,5,7,27,吳定強,蔡明紹,6-3/4,38,120,10 9 6 7,1.41.11,1060,B
N192,114,10,19/10/2016,跑馬地,草地,C,1800,黏,5,12,28,吳定強,韋達,8-1/2,24,121,10 11 11 11 10,1.51.98,1057,B
N192,057,07,28/09/2016,跑馬地,草地,C+3,1650,好,5,2,28,吳定強,蔡明紹,3-1/2,19,121,11 10 8 7,1.42.40,1051,B
N192,029,04,18/09/2016,沙田全天候,,,1650,好,5,2,28,吳定強,蔡明紹,5-1/2,16,121,6 6 8 4,1.41.14,1056,B
N192,744,01,26/06/2016,沙田全天候,,,1800,好,5,4,23,吳定強,蔡明紹,頸位,25,116,8 8 7 4 1,1.50.67,1079,B
N192,658,07,22/05/2016,沙田全天候,,,1800,好,5,6,25,吳定強,蔡明紹,7,19,118,9 6 6 7 7,1.50.46,1062,B
N192,575,11,20/04/2016,跑馬地,草地,B,1800,好,5,11,27,吳定強,何澤堯,6,67,118,5 6 3 2 11,1.52.16,1054,B
N192,538,06,06/04/2016,沙田全天候,,,1800,好,5,7,28,吳定強,郭能,2-1/2,10,123,5 5 4 3 6,1.51.81,1058,B
N192,472,08,13/03/2016,沙田,草地,C+3,1800,好,5,6,28,吳定強,郭能,5,42,121,7 6 6 5 8,1.50.03,1058,B
N192,409,10,17/02/2016,跑馬地,草地,B,1800,好,5,5,28,吳定強,蘇兆輝,5-1/4,7,122,2 3 3 3 10,1.51.76,1055,B
N192,346,01,24/01/2016,沙田全天候,,,1800,濕慢,5,12,21,吳定強,蘇兆輝,2-1/2,14,115,7 10 10 5 1,1.52.74,1063,B
N192,311,09,09/01/2016,沙田全天候,,,1650,好,5,1,21,吳定強,史卓豐,5-1/2,7.6,115,6 7 8 9,1.40.30,1060,B
N192,254,03,16/12/2015,跑馬地,草地,B,1800,好,5,1,21,吳定強,黎海榮,3/4,9,114,2 2 3 4 3,1.51.46,1049,B
N192,226,09,06/12/2015,沙田全天候,,,1800,好,5,13,23,吳定強,霍勵賢,5-1/2,28,116,5 8 7 5 9,1.51.48,1062,B
N192,180,06,18/11/2015,沙田全天候,,,1650,好,5,3,25,吳定強,霍勵賢,4-1/2,10,118,10 11 12 6,1.39.56,1053,B
N192,140,06,01/11/2015,跑馬地,草地,A,1800,好,5,6,25,吳定強,韋達,4-1/4,5.1,120,4 4 4 3 6,1.52.09,1046,B
N192,075,02,04/10/2015,沙田全天候,,,1650,濕慢,5,5,24,吳定強,賴維銘,3/4,12,117,5 5 2 2,1.41.69,1042,B2
