horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
B239,305,07,05/01/2020,沙田全天候,,,1200,好,5,12,38,告東尼,潘頓,6-1/4,10,131,9 8 7,1.10.96,996,B/TT
B239,256,06,18/12/2019,跑馬地,草地,C+3,1650,好/快,5,12,40,告東尼,莫雷拉,4-1/4,3.3,133,3 3 4 6,1.40.47,993,B/TT
B239,219,04,04/12/2019,跑馬地,草地,B,1650,好,5,12,40,告東尼,莫艾誠,1,13,133,1 1 1 4,1.40.40,1006,B/TT
B239,152,04,06/11/2019,跑馬地,草地,B,1650,好,5,9,40,告東尼,潘頓,1-3/4,3,133,3 4 3 4,1.40.61,980,B/TT
B239,115,02,23/10/2019,跑馬地,草地,C+3,1650,好/快,5,4,39,告東尼,杜美爾,1/2,6.4,132,2 3 3 2,1.39.76,999,B/TT
B239,062,10,01/10/2019,沙田,草地,A+3,1400,好/快,4,7,41,告東尼,潘明輝,5-1/2,26,112,5 5 6 10,1.22.41,991,B/TT
B239,014,12,08/09/2019,沙田,草地,C,1200,好/快,4,9,43,告東尼,利敬國,8-1/2,7.6,119,7 10 12,1.10.15,1009,B/TT
B239,795,11,07/07/2019,沙田,草地,C,1200,好/快,4,11,47,告東尼,田泰安,12-1/4,16,120,11 11 11,1.11.75,982,B/TT
B239,756,05,23/06/2019,沙田,草地,A,1400,好/快,4,10,48,告東尼,巫顯東,2,32,118,3 2 2 5,1.22.01,981,B/TT
B239,717,06,05/06/2019,跑馬地,草地,A,1200,好,4,4,50,告東尼,何澤堯,4-1/4,6.5,124,7 7 6,1.11.50,981,B/TT
B239,671,12,18/05/2019,沙田,草地,C+3,1400,好/快,4,8,51,告東尼,田泰安,5-1/2,10,124,5 4 4 12,1.22.77,976,B/TT
B239,639,03,05/05/2019,沙田,草地,B,1200,好/黏,4,5,51,告東尼,杜美爾,1-1/2,44,124,6 3 3,1.10.97,991,B2/TT
B239,446,12,24/02/2019,沙田全天候,,,1650,好,4,14,55,沈集成,沈拿,13,111,128,13 14 14 12,1.40.37,993,TT
B239,410,09,10/02/2019,沙田,草地,A,1400,好,4,12,58,沈集成,沈拿,6-1/2,182,131,5 3 4 9,1.23.40,981,B-/TT
B239,363,12,23/01/2019,跑馬地,草地,C,1200,好,3,12,61,沈集成,利敬國,12-1/2,157,115,12 12 12,1.11.56,993,B/TT
B239,206,12,25/11/2018,沙田,草地,C,1200,黏,3,4,64,沈集成,巫顯東,9,106,116,5 5 12,1.12.86,1013,B/TT
B239,172,09,10/11/2018,沙田,草地,A,1600,好,3,10,66,沈集成,巫顯東,5-1/4,179,115,1 2 3 9,1.36.17,1013,B/TT
B239,114,12,21/10/2018,沙田,草地,A,1600,好/快,3,10,69,沈集成,巫顯東,7-3/4,306,118,2 2 3 12,1.35.74,1016,B/TT2
B239,009,11,02/09/2018,沙田,草地,B,1200,好,3,6,71,沈集成,麥偉利,8-1/4,120,125,9 10 11,1.10.61,1020,B1/TT-
B239,592,14,21/04/2018,沙田,草地,C+3,1400,好,3,12,75,沈集成,羅理雅,16-3/4,45,123,9 11 14 14,1.24.46,1011,TT
B239,551,09,08/04/2018,沙田,草地,C,1200,好,3,11,75,沈集成,羅理雅,4-1/4,56,123,10 10 9,1.09.94,1010,TT1
