horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
V006,648,11,18/05/2016,跑馬地,草地,B,1200,好,5,2,34,告東尼,蔡明紹,7-1/2,9,128,4 5 11,1.11.34,1048,CP-/B1/TT
V006,556,08,13/04/2016,跑馬地,草地,A,1000,好/黏,5,3,37,告東尼,梁家俊,5-1/4,20,128,5 6 8,0.58.34,1079,CP/TT
V006,490,11,20/03/2016,沙田,草地,A,1400,好,5,4,40,告東尼,蔡明紹,6-1/2,20,133,5 5 5 11,1.24.17,1083,CP/TT
V006,467,12,09/03/2016,跑馬地,草地,A,1650,好/黏,4,5,42,告東尼,吳嘉晉,15-1/4,37,111,2 3 3 12,1.44.46,1101,CP/TT
V006,402,08,14/02/2016,沙田,草地,C+3,1000,好,4,11,44,告東尼,巫斯義,5-1/2,47,120,7 10 8,0.57.83,1094,CP/TT
V006,370,06,03/02/2016,跑馬地,草地,A,1000,好,4,7,46,告東尼,郭能,6-1/4,25,120,5 6 6,0.58.48,1110,CP/TT
V006,310,07,09/01/2016,沙田,草地,C,1200,好,4,1,48,告東尼,韋達,5-3/4,9,120,1 1 7,1.10.55,1092,CP/TT
V006,263,10,19/12/2015,沙田,草地,C+3,1000,好,4,5,50,告東尼,吳嘉晉,6-1/2,21,119,6 4 10,0.58.52,1105,CP1/TT
V006,190,06,21/11/2015,沙田,草地,B+2,1200,好,4,3,52,告東尼,吳嘉晉,3,13,120,2 3 6,1.10.55,1080,TT
V006,151,04,08/11/2015,沙田,草地,C+3,1200,好,4R,3,52,告東尼,吳嘉晉,3-1/2,28,121,4 4 4,1.10.67,1093,TT1
