horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D299,226,06,07/12/2022,跑馬地,草地,A,1200,好,5,4,39,丁冠豪,賀銘年,2-1/4,10,134,1 1 6,1.11.00,1154,B
D299,169,08,16/11/2022,跑馬地,草地,B,1200,好,5,11,39,丁冠豪,黃皓楠,2-1/4,25,131,2 2 8,1.09.99,1135,B
D299,069,10,05/10/2022,跑馬地,草地,C+3,1200,好/快,5,12,39,丁冠豪,賀銘年,4-1/2,11,135,2 2 10,1.10.89,1153,B
D299,033,WV-A,21/09/2022,跑馬地,草地,B,1200,好/快,5,--,39,丁冠豪,賀銘年,--,--,133,--,--,--,--
D299,762,01,22/06/2022,跑馬地,草地,B,1200,好,5,2,33,丁冠豪,賀銘年,1-1/4,6.8,126,1 1 1,1.10.20,1111,B
D299,697,WV,25/05/2022,跑馬地,草地,C,1200,好,5,--,33,丁冠豪,賀銘年,--,--,126,--,--,--,--
D299,483,02,09/03/2022,跑馬地,草地,B,1200,好,5,7,31,丁冠豪,賀銘年,3/4,5.8,124,1 1 2,1.10.31,1101,B
D299,454,10,27/02/2022,沙田全天候,,,1200,好,5,10,32,丁冠豪,賀銘年,5-3/4,16,125,2 1 10,1.10.48,1114,B
D299,368,05,26/01/2022,跑馬地,草地,C+3,1200,好/快,5,12,32,丁冠豪,賀銘年,4,11,124,2 2 5,1.10.27,1114,B
D299,329,02,12/01/2022,跑馬地,草地,B,1200,好,5,11,30,丁冠豪,賀銘年,頸位,32,123,1 1 2,1.10.53,1121,B
D299,216,06,01/12/2021,跑馬地,草地,A,1000,好,5,10,30,丁冠豪,賀銘年,4-3/4,9.7,123,2 2 6,0.58.39,1111,B
D299,141,01,03/11/2021,跑馬地,草地,A,1200,好,5,4,25,丁冠豪,賀銘年,短馬頭位,9.2,119,1 1 1,1.10.39,1113,B
D299,087,10,10/10/2021,沙田,草地,A+3,1400,好/黏,5,4,28,丁冠豪,黃皓楠,5-3/4,38,118,1 1 1 10,1.23.22,1090,B
D299,068,14,01/10/2021,沙田,草地,A,1800,好,5,1,31,丁冠豪,波健士,11,50,124,1 1 1 1 14,1.51.09,1120,B
D299,019,13,12/09/2021,沙田,草地,B,1600,好/快,5,6,33,丁冠豪,何澤堯,9-3/4,10,128,9 10 12 13,1.36.03,1097,B
D299,787,06,01/07/2021,沙田,草地,C,1600,好/快,5,9,37,丁冠豪,何澤堯,2-1/2,51,130,1 1 1 6,1.36.54,1099,B
D299,752,10,13/06/2021,沙田,草地,C+3,1400,好/快,4,7,40,丁冠豪,黃皓楠,11-1/2,135,112,2 2 3 10,1.23.02,1105,B1
D299,512,10,17/03/2021,跑馬地,草地,C,1650,好/快,4,9,43,姚本輝,波健士,12-1/2,132,116,6 8 11 10,1.41.54,1112,--
D299,463,11,28/02/2021,沙田,草地,B+2,1400,好,4,6,45,姚本輝,波健士,5-3/4,25,120,3 4 5 11,1.23.05,1126,CP-/H-
D299,377,06,27/01/2021,跑馬地,草地,C+3,1200,好,4,3,47,姚本輝,潘明輝,4,16,119,5 5 6,1.10.55,1131,CP/H
D299,795,14,05/07/2020,沙田,草地,C+3,1400,好/快,4,9,50,姚本輝,潘明輝,27-3/4,15,123,5 4 9 14,1.25.25,1123,H/CP1
D299,724,06,07/06/2020,沙田,草地,C,1400,黏,4,1,52,姚本輝,田泰安,5-1/4,15,125,1 3 3 6,1.23.35,1134,H1
D299,685,08,24/05/2020,沙田,草地,A,1200,好,4,2,52,姚本輝,何澤堯,4-3/4,20,126,7 8 8,1.10.25,1153,--
