horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
V202,285,WV,29/12/2019,沙田全天候,,,1650,濕慢,5,--,32,丁冠豪,巴度,--,--,125,--,--,--,--
V202,201,06,27/11/2019,跑馬地,草地,A,1800,好,5,3,34,丁冠豪,何澤堯,3,10,127,6 7 7 2 6,1.51.20,1208,B/XB
V202,133,09,30/10/2019,跑馬地,草地,A,2200,好,5,3,36,丁冠豪,史卓豐,7-1/2,7.9,129,5 6 5 6 7 9,2.20.35,1225,B/XB
V202,097,05,16/10/2019,跑馬地,草地,C,1800,好,5,9,37,丁冠豪,史卓豐,1-1/2,17,133,7 7 8 8 5,1.50.58,1209,B/XB
V202,023,10,11/09/2019,跑馬地,草地,B,1650,好,5,3,37,丁冠豪,史卓豐,3,12,131,6 6 7 10,1.42.24,1221,B/XB
V202,703,09,02/06/2019,沙田,草地,B,2000,好/快,5,8,37,丁冠豪,潘頓,10-1/2,4.9,132,1 1 1 3 9,2.03.24,1194,B/XB
V202,605,05,24/04/2019,跑馬地,草地,C,1800,好,5,6,37,丁冠豪,史卓豐,2-1/2,4.2,131,3 3 1 1 5,1.50.48,1194,B/XB
V202,516,01,23/03/2019,"從化草地""A""",,,1800,好,5,8,31,丁冠豪,史卓豐,1-3/4,--,127,9 9 5 1 1,1.49.60,1198,B/XB
V202,470,01,06/03/2019,跑馬地,草地,A,1800,好,5,5,24,丁冠豪,史卓豐,2-1/4,10,120,6 5 5 4 1,1.50.64,1199,B/XB
V202,452,07,27/02/2019,跑馬地,草地,C+3,1650,好,5,11,26,丁冠豪,田泰安,5-1/4,17,119,8 8 8 7,1.40.24,1204,B/XB
V202,385,07,02/02/2019,沙田全天候,,,1800,好,5,2,28,丁冠豪,韋達,5-1/4,11,121,5 4 5 7 7,1.50.27,1215,B/XB
V202,313,06,06/01/2019,沙田,草地,C+3,1400,好,5,11,30,丁冠豪,韋達,2-3/4,14,123,6 3 6 6,1.23.45,1210,XB/B2
V202,258,09,16/12/2018,沙田,草地,C+3,1400,好,5,12,32,丁冠豪,韋達,4-1/2,9.8,125,7 8 9 9,1.23.55,1215,XB
V202,220,06,02/12/2018,沙田全天候,,,1200,好,5,4,32,丁冠豪,韋達,2-3/4,2.7,126,8 11 6,1.09.61,1194,XB
V202,138,02,31/10/2018,沙田全天候,,,1200,好,5,5,32,丁冠豪,韋達,4,3.9,125,5 6 2,1.10.42,1215,XB1
V202,623,10,06/05/2018,沙田,草地,B,1400,好,5,2,39,蘇偉賢,楊明綸,7-1/4,13,130,4 4 5 10,1.24.00,1201,--
V202,503,11,18/03/2018,沙田,草地,A,1400,好,4,13,42,蘇偉賢,楊明綸,6-1/2,57,113,8 7 10 11,1.23.74,1218,--
V202,462,11,28/02/2018,沙田全天候,,,1650,好,4,6,44,蘇偉賢,楊明綸,14,29,115,11 13 13 11,1.40.64,1226,B-
V202,412,08,10/02/2018,沙田全天候,,,1200,好,4,11,46,蘇偉賢,史卓豐,5-1/2,37,119,12 12 8,1.09.95,1213,B
V202,319,08,07/01/2018,沙田,草地,C,1000,好/黏,4,11,48,蘇偉賢,羅理雅,5-1/4,24,124,13 13 8,0.58.54,1228,B
V202,239,09,03/12/2017,沙田全天候,,,1200,好,4,3,49,蘇偉賢,柏寶,5-1/2,9.1,122,9 9 9,1.09.94,1235,B
V202,348,03,18/01/2017,沙田全天候,,,1200,好,4,3,47,蘇偉賢,莫雷拉,短馬頭位,2.4,120,7 6 3,1.09.63,1175,B1
V202,217,10,27/11/2016,沙田,草地,C,1600,好,4,6,49,蘇偉賢,柏寶,4-3/4,34,122,4 4 4 10,1.36.25,1180,--
V202,162,12,06/11/2016,沙田,草地,C+3,1600,好/快,4,12,51,蘇偉賢,韋紀力,5-1/2,19,124,1 1 2 12,1.36.50,1191,--
V202,123,08,23/10/2016,沙田,草地,A,1400,好,4,5,52,蘇偉賢,莫雷拉,6-1/4,2.8,125,13 9 10 8,1.23.19,1189,--
V202,067,04,01/10/2016,沙田,草地,A+3,1400,好/黏,4,7,52,蘇偉賢,莫雷拉,3,2.3,128,2 4 3 4,1.22.24,1175,--
