horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
J132,427,04,11/02/26,跑馬地,草地,A,1650,好/快,4,8,46,巫偉傑,蔡明紹,2,4.8,123,3 4 5 4,1.39.97,1181,B/TT
J132,348,03,14/01/26,跑馬地,草地,B,1650,好,4,8,46,巫偉傑,蔡明紹,1-1/2,5.6,121,8 8 7 3,1.40.21,1168,B/TT
J132,309,10,01/01/26,沙田,草地,B+2,1600,好,4,7,48,巫偉傑,蔡明紹,7-1/2,18,123,7 5 7 10,1.35.45,1180,B/TT
J132,239,09,07/12/25,沙田,草地,C+3,1400,好,4,12,50,巫偉傑,蔡明紹,8,13,126,4 4 8 9,1.23.47,1160,B/TT
J132,172,05,12/11/25,跑馬地,草地,A,1650,好/快,4,9,50,巫偉傑,蔡明紹,1-1/2,14,126,2 2 2 5,1.39.44,1158,B/TT
J132,127,02,26/10/25,沙田,草地,A,1400,好/快,4,7,49,巫偉傑,蔡明紹,3/4,26,124,3 4 4 2,1.21.29,1160,B/TT
J132,049,10,28/09/25,沙田,草地,C+3,1200,好/快,4,11,51,巫偉傑,蔡明紹,6-1/2,36,127,6 8 10,1.09.74,1166,B/TT
J132,832,03,13/07/25,沙田,草地,A,1600,好/快,4,4,52,巫偉傑,鍾易禮,1,9.7,125,7 9 9 3,1.34.79,1155,B/TT
J132,770,04,22/06/25,沙田,草地,A,1600,好,4,6,51,巫偉傑,鍾易禮,1/2,102,124,5 5 5 4,1.35.09,1149,CP-/B1/TT
J132,207,WV,24/11/24,沙田,草地,C,1600,好,4,--,51,巫偉傑,鍾易禮,--,--,125,--,--,--,--
J132,149,10,03/11/24,沙田,草地,C+3,1600,好/快,4,10,53,巫偉傑,鍾易禮,6-3/4,65,126,12 13 11 10,1.35.55,1128,CP/TT
J132,059,06,28/09/24,沙田,草地,C,1400,好,4,11,54,巫偉傑,鍾易禮,4-1/4,44,126,12 12 12 6,1.22.49,1114,CP/TT
J132,802,03,06/07/24,沙田,草地,C,1200,好/快,GRIFFIN,11,--,巫偉傑,鍾易禮,1/2,138,123,12 11 3,1.09.72,1131,CP/TT
J132,751,07,15/06/24,沙田,草地,C+3,1000,黏,GRIFFIN,8,--,巫偉傑,鍾易禮,7-1/4,85,123,13 14 7,0.58.44,1131,CP/TT
J132,694,09,26/05/24,沙田,草地,A,1200,好,GRIFFIN,8,--,巫偉傑,鍾易禮,3-3/4,159,123,8 9 9,1.10.29,1117,CP/TT
J132,636,06,05/05/24,沙田,草地,B,1000,好/黏,GRIFFIN,8,--,巫偉傑,霍宏聲,6-1/4,80,126,6 7 6,0.58.68,1122,CP1/TT
J132,578,08,14/04/24,沙田,草地,C,1000,好,GRIFFIN,9,--,巫偉傑,霍宏聲,5-1/4,42,126,8 9 8,0.57.26,1130,TT1
