horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
E275,480,07,08/03/2023,跑馬地,草地,B,1200,好,3,1,76,告東尼,霍宏聲,4-3/4,8,131,2 1 7,1.09.74,1191,CP/H/TT
E275,386,11,01/02/2023,跑馬地,草地,A,1200,好,3,10,76,告東尼,賀銘年,4,22,132,3 3 11,1.09.84,1215,CP/H/TT
E275,329,06,11/01/2023,跑馬地,草地,B,1200,好,3,4,76,告東尼,鍾易禮,2-1/4,9.7,121,4 3 6,1.09.62,1205,CP/H/TT
E275,269,01,21/12/2022,跑馬地,草地,C,1200,好/快,3,10,71,告東尼,賀銘年,鼻位,9.9,126,1 1 1,1.09.36,1216,CP/H/TT
E275,191,02,23/11/2022,跑馬地,草地,C,1200,好,3,1,71,告東尼,鍾易禮,1-3/4,2.5,119,2 1 2,1.09.56,1199,CP/H/TT
E275,110,02,19/10/2022,跑馬地,草地,B,1200,好/快,3,12,69,告東尼,巴度,1/2,15,126,1 1 2,1.09.81,1196,CP/H/TT
E275,052,01,28/09/2022,跑馬地,草地,C,1200,好,3,1,64,告東尼,巴度,1/2,2.6,122,1 1 1,1.09.51,1196,CP/H/TT
E275,824,03,13/07/2022,跑馬地,草地,B,1200,好/快,3,6,65,告東尼,潘頓,2-1/2,2.9,123,3 4 3,1.10.04,1162,CP/H/TT
E275,767,02,22/06/2022,跑馬地,草地,B,1200,好,3,12,63,告東尼,巴度,頸位,11,120,6 5 2,1.10.27,1166,CP/H/TT
E275,719,03,01/06/2022,跑馬地,草地,C+3,1200,好/快,3,8,63,告東尼,巴度,3,11,117,4 1 3,1.09.36,1169,CP/H/TT
E275,662,02,11/05/2022,跑馬地,草地,A,1200,黏,3,1,61,告東尼,巴度,1/2,14,114,3 3 2,1.10.95,1170,CP/H/TT
E275,601,09,20/04/2022,跑馬地,草地,C,1200,好,3,4,63,告東尼,莫雷拉,4,5.7,121,2 2 9,1.10.48,1175,CP/H/TT
E275,546,12,30/03/2022,沙田全天候,,,1200,快,3,6,65,告東尼,蔡明紹,7,14,114,2 3 12,1.08.87,1173,CP/H/TT
E275,485,04,09/03/2022,跑馬地,草地,B,1200,好,3,4,65,告東尼,波健士,3-1/2,6.7,122,2 1 4,1.10.01,1171,CP/H/TT
E275,428,03,16/02/2022,跑馬地,草地,C,1200,好,3,8,64,告東尼,希威森,1/2,11,117,2 4 3,1.09.56,1175,CP/H/TT
E275,391,12,03/02/2022,沙田,草地,B+2,1400,好,3,10,66,告東尼,巴度,7-1/2,9.1,122,1 2 2 12,1.22.85,1173,CP/H/TT
E275,327,06,09/01/2022,沙田,草地,C,1400,好,3,2,67,告東尼,潘明輝,2-3/4,6,119,8 3 5 6,1.22.32,1199,CP/H/TT
E275,279,05,22/12/2021,跑馬地,草地,C+3,1200,好,3,4,67,告東尼,何澤堯,1-1/4,5.7,121,6 6 5,1.09.57,1189,CP/H/TT
E275,203,06,24/11/2021,跑馬地,草地,C+3,1650,好,3,9,68,告東尼,潘明輝,5-1/4,15,119,1 1 2 6,1.39.83,1184,CP/H/TT
E275,148,03,03/11/2021,跑馬地,草地,A,1200,好,3,6,68,告東尼,潘明輝,1-1/2,30,119,2 3 3,1.10.10,1183,CP/H/TT
E275,784,07,26/06/2021,沙田,草地,B,1400,好,3,12,71,告東尼,郭能,4-1/2,46,128,1 1 1 7,1.22.40,1155,CP/H/TT
E275,697,08,23/05/2021,沙田,草地,A,1400,好/快,3,7,73,告東尼,莫雷拉,6-3/4,11,127,4 4 3 8,1.21.99,1158,CP/H/TT
E275,660,06,08/05/2021,沙田,草地,C,1400,好/快,3,7,75,告東尼,潘頓,2-3/4,20,131,5 5 6 6,1.21.80,1157,CP/H/TT
E275,615,05,25/04/2021,沙田,草地,A,1200,好,3,5,76,告東尼,潘頓,1-3/4,28,130,5 5 5,1.09.42,1157,CP1/H1/TT
E275,559,08,05/04/2021,沙田,草地,B+2,1200,好,3,10,78,告東尼,郭能,4,52,133,2 2 8,1.10.01,1145,TT
E275,476,12,03/03/2021,跑馬地,草地,A,1650,好,3,12,80,告東尼,波健士,25-3/4,93,133,2 2 3 12,1.44.20,1150,TT
E275,427,12,14/02/2021,沙田,草地,A,1400,好,3,10,80,告東尼,郭能,5-1/2,13,130,5 8 9 12,1.22.73,1128,TT1
