horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
C522,486,09,11/03/2023,沙田,草地,C,1400,好,4,9,45,方嘉柏,陳嘉熙,3-1/4,122,115,13 11 10 9,1.23.22,1073,TT
C522,364,13,24/01/2023,沙田,草地,C,1400,好,4,8,47,方嘉柏,陳嘉熙,11-1/2,82,117,13 13 13 13,1.24.40,1088,TT
C522,192,05,23/11/2022,跑馬地,草地,C,1650,好,4,5,48,方嘉柏,何澤堯,4-1/2,10,125,9 9 7 5,1.40.68,1082,TT
C522,151,10,09/11/2022,跑馬地,草地,A,1650,好,4,12,49,方嘉柏,陳嘉熙,3,30,120,12 12 11 10,1.41.87,1093,TT
C522,091,09,12/10/2022,跑馬地,草地,A,1800,好/快,4,2,49,方嘉柏,楊明綸,5-3/4,9,126,3 4 4 3 9,1.50.02,1069,TT
C522,048,02,28/09/2022,跑馬地,草地,C,1800,好,4,1,47,方嘉柏,蔡明紹,1/2,3.1,122,5 4 5 5 2,1.49.71,1063,TT
C522,023,02,18/09/2022,沙田,草地,B,1600,好/快,4,3,46,方嘉柏,蔡明紹,1,31,123,6 6 3 2,1.35.03,1062,TT
C522,798,01,06/07/2022,跑馬地,草地,A,1650,好,5,2,40,方嘉柏,莫雷拉,1,3.7,135,6 6 7 1,1.40.26,1071,TT
C522,783,11,28/06/2022,跑馬地,草地,C,1200,好/快,4,8,40,方嘉柏,馬雅,4-1/2,31,118,10 11 11,1.10.73,1071,TT
C522,494,09,12/03/2022,沙田,草地,C+3,1800,好,4,1,41,方嘉柏,希威森,3-3/4,21,117,4 4 6 5 9,1.47.95,1084,TT
C522,466,07,02/03/2022,跑馬地,草地,A,1800,好,4,10,41,方嘉柏,巴度,3,40,116,11 11 9 10 7,1.51.47,1076,TT
C522,409,08,09/02/2022,跑馬地,草地,B,1800,好,4,6,41,方嘉柏,班德禮,6-1/2,10,118,9 9 9 9 8,1.51.75,1087,TT
C522,347,01,19/01/2022,跑馬地,草地,C,1800,好,5,3,36,方嘉柏,莫雷拉,短馬頭位,5.9,129,5 7 6 8 1,1.49.48,1066,TT
C522,254,09,15/12/2021,跑馬地,草地,C,2200,好,5,5,38,方嘉柏,何澤堯,6,12,133,2 3 4 5 4 9,2.19.38,1064,TT
C522,218,10,01/12/2021,跑馬地,草地,A,1800,好,5,9,40,方嘉柏,陳嘉熙,6-3/4,15,126,6 5 6 7 10,1.52.67,1063,TT
C522,134,08,31/10/2021,跑馬地,草地,C+3,1800,好,4,2,42,方嘉柏,潘明輝,3-3/4,5.1,114,3 3 5 4 8,1.51.29,1078,TT
C522,094,08,17/10/2021,沙田,草地,B+2,2000,好,4,6,43,方嘉柏,楊明綸,6-1/2,12,118,1 1 1 1 8,2.03.42,1082,TT
C522,041,06,19/09/2021,沙田,草地,C,1600,好,4,1,43,方嘉柏,梁家俊,2-3/4,8.6,116,5 5 5 6,1.34.49,1072,TT
C522,822,04,11/07/2021,沙田,草地,A,2000,好/快,4,8,43,方嘉柏,何澤堯,4-1/2,8.7,117,11 10 10 7 4,2.01.54,1057,TT
C522,792,02,01/07/2021,沙田,草地,C,1800,好/快,4,6,42,方嘉柏,潘明輝,3/4,6.8,113,7 8 6 3 2,1.47.94,1077,TT
C522,759,02,20/06/2021,沙田,草地,A,2000,好/快,4,6,41,方嘉柏,何澤堯,1-1/2,8.4,118,4 4 2 2 2,2.03.65,1061,TT
C522,709,01,30/05/2021,沙田,草地,B,1800,好/快,5,6,36,方嘉柏,何澤堯,頸位,10,130,10 10 9 8 1,1.48.54,1063,V-/TT
C522,626,10,28/04/2021,跑馬地,草地,C+3,1650,好/快,5,7,38,方嘉柏,何澤堯,6-1/4,7.6,132,6 7 6 10,1.41.24,1045,V/TT
C522,528,05,24/03/2021,跑馬地,草地,C+3,1650,好/快,5,1,38,方嘉柏,何澤堯,2,3.2,130,5 5 7 5,1.40.61,1049,V/TT1
C522,470,02,03/03/2021,跑馬地,草地,A,1650,好,5,3,36,方嘉柏,何澤堯,頸位,3.1,129,6 6 5 2,1.40.95,1010,V1
C522,375,02,27/01/2021,跑馬地,草地,C+3,1650,好,5,2,36,鄭俊偉,潘明輝,3,10,125,6 5 5 2,1.40.96,1033,--
C522,345,12,17/01/2021,沙田,草地,A,1600,好,5,12,36,鄭俊偉,楊明綸,14,12,129,13 13 12 12,1.38.39,1049,--
C522,277,02,20/12/2020,沙田,草地,C+3,1600,好,5,2,36,鄭俊偉,楊明綸,2,10,129,6 8 10 2,1.36.41,1040,B-
C522,158,08,04/11/2020,沙田全天候,,,1200,好,5,4,38,鄭俊偉,潘頓,4-1/4,6.8,132,5 5 8,1.11.12,1044,B2
C522,077,07,04/10/2020,沙田,草地,C+3,1400,好,4,6,40,鄭俊偉,楊明綸,3-3/4,27,113,7 8 8 7,1.22.39,1038,B-
C522,753,05,21/06/2020,沙田,草地,A,1200,好/快,4,12,44,鄭俊偉,楊明綸,5-1/4,69,117,13 13 5,1.09.71,1024,B
