horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
N307,577,WV,20/04/2016,跑馬地,草地,B,1200,好,4,--,53,方嘉柏,杜利萊,--,--,126,--,--,--,--
N307,558,03,13/04/2016,跑馬地,草地,A,1200,好/黏,4,9,54,方嘉柏,杜利萊,1-1/2,5.6,127,3 3 3,1.11.10,1200,B/TT
N307,521,07,31/03/2016,跑馬地,草地,C+3,1200,好,4,11,56,方嘉柏,何澤堯,3-1/2,17,126,8 11 7,1.11.25,1196,B/TT
N307,465,06,09/03/2016,跑馬地,草地,A,1200,好/黏,4,11,56,方嘉柏,何澤堯,3-1/4,12,127,6 5 6,1.10.80,1185,B/TT
N307,428,02,24/02/2016,跑馬地,草地,C,1200,好,4,12,56,方嘉柏,何澤堯,2-3/4,66,127,7 7 2,1.11.52,1189,B/TT
N307,338,05,20/01/2016,跑馬地,草地,C,1200,好,4,10,58,方嘉柏,何澤堯,3-1/2,9.8,131,2 2 5,1.10.93,1180,B/TT
N307,324,08,13/01/2016,跑馬地,草地,B,1000,好,4,11,60,方嘉柏,何澤堯,3-1/2,27,131,10 12 8,0.58.62,1174,B2/TT
N307,268,09,19/12/2015,沙田全天候,,,1200,好,3,3,62,方嘉柏,湯智傑,5-1/2,23,113,2 5 9,1.09.40,1208,B-/TT
N307,204,12,25/11/2015,跑馬地,草地,C,1200,好,3,12,62,方嘉柏,黃皓楠,9-1/2,10,105,3 3 12,1.12.08,1198,B/TT
N307,127,03,22/10/2015,跑馬地,草地,C+3,1200,好,3,2,61,方嘉柏,湯智傑,1/2,5.9,112,4 3 3,1.10.82,1195,B/TT
N307,050,03,23/09/2015,跑馬地,草地,C,1200,好,4,6,60,方嘉柏,湯智傑,頭位,7.1,131,3 3 3,1.11.26,1193,B/TT
N307,761,03,08/07/2015,跑馬地,草地,A,1200,好/快,3,1,63,方嘉柏,何澤堯,2-1/4,4.1,116,2 1 3,1.10.10,1189,V-/B2/TT
N307,714,05,21/06/2015,沙田,草地,C,1200,黏,3,9,65,方嘉柏,湯智傑,7-3/4,67,120,10 8 5,1.11.28,1191,V/TT
N307,685,07,10/06/2015,跑馬地,草地,B,1200,好/快,3,8,67,方嘉柏,潘頓,4,7.4,121,4 6 7,1.10.43,1192,V1/TT
N307,593,11,06/05/2015,跑馬地,草地,A,1200,好/快,3,8,70,方嘉柏,何澤堯,6,7.2,124,12 12 11,1.11.46,1205,TT
N307,576,10,29/04/2015,跑馬地,草地,C+3,1000,好/快,3,8,72,方嘉柏,湯智傑,6-1/4,25,124,10 12 10,0.57.99,1196,TT
N307,489,07,25/03/2015,沙田全天候,,,1200,快,3,11,74,方嘉柏,何澤堯,6-1/2,22,129,10 11 7,1.08.92,1196,TT
N307,466,11,15/03/2015,沙田,草地,A,1400,好,3,14,76,方嘉柏,何澤堯,4,99,127,13 13 14 11,1.23.15,1204,B-/TT
N307,419,05,25/02/2015,跑馬地,草地,C,1200,好,3,3,77,方嘉柏,李寶利,2-3/4,2.9,133,2 2 5,1.10.68,1200,B/TT
N307,333,06,21/01/2015,跑馬地,草地,C,1200,好,3,12,79,方嘉柏,潘頓,2-1/2,6.1,133,4 3 6,1.10.20,1209,B/TT
N307,238,11,14/12/2014,沙田,草地,A,1200,好/快,2,6,81,方嘉柏,湯智傑,7,99,113,2 5 11,1.10.00,1210,B/TT
N307,186,12,23/11/2014,沙田,草地,B+2,1200,好/快,2,2,82,方嘉柏,賴維銘,6-3/4,68,115,6 5 12,1.09.73,1219,B/TT
N307,129,04,29/10/2014,跑馬地,草地,C,1200,好,2,8,82,方嘉柏,湯智傑,3-1/2,12,117,2 2 4,1.09.64,1210,B/TT
N307,682,03,05/06/2014,跑馬地,草地,B,1000,好/快,3,8,82,方嘉柏,杜利萊,2,15,131,3 4 3,0.57.04,1182,B/TT
N307,635,WV,17/05/2014,沙田,草地,C+3,1200,好,3,--,80,方嘉柏,薛寶力,--,--,133,--,--,--,--
N307,628,02,14/05/2014,跑馬地,草地,C,1200,好,3,11,80,方嘉柏,薛寶力,1/2,16,133,5 5 2,1.10.28,1186,B/TT
N307,561,01,16/04/2014,跑馬地,草地,C,1200,好/快,3,9,74,方嘉柏,潘頓,1/2,11,127,2 2 1,1.09.91,1191,B/TT
N307,484,01,19/03/2014,跑馬地,草地,C,1200,好,3S,2,68,方嘉柏,潘頓,1/2,5.3,121,1 1 1,1.09.58,1189,B/TT
