horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
A357,476,WV,08/03/2020,沙田,草地,C,1200,好,4,--,47,告東尼,何澤堯,--,--,123,--,--,--,--
A357,437,03,23/02/2020,沙田,草地,A+3,1200,好,4,13,47,告東尼,何澤堯,2-1/4,49,121,9 8 3,1.10.04,1285,B/TT
A357,381,01,02/02/2020,沙田,草地,C,1200,好,4,4,41,告東尼,莫雷拉,1,5.9,116,5 5 1,1.10.28,1285,B/TT
A357,307,01,05/01/2020,沙田,草地,C+3,1400,好,5,12,36,告東尼,莫雷拉,頸位,13,129,1 2 2 1,1.23.07,1287,B/TT
A357,247,05,15/12/2019,沙田,草地,C+3,1400,好,5,1,37,告東尼,田泰安,2-1/2,18,131,2 3 5 5,1.22.57,1272,B/TT
A357,105,13,20/10/2019,沙田,草地,A,1400,好,5,14,39,告東尼,田泰安,11-3/4,13,128,11 14 14 13,1.23.75,1270,B/TT
A357,011,09,08/09/2019,沙田全天候,,,1200,好,5,10,39,告東尼,杜美爾,14-3/4,11,132,7 9 9,1.11.89,1279,B/TT
A357,793,11,07/07/2019,沙田,草地,C,1400,好,4,11,41,告東尼,巫顯東,13-3/4,12,111,1 1 2 11,1.24.21,1259,B/TT
A357,447,WV,24/02/2019,沙田,草地,B+2,1600,好,4,--,41,告東尼,吳嘉晉,--,--,112,--,--,--,--
A357,399,08,07/02/2019,沙田,草地,C+3,1400,好,4,7,43,告東尼,巫顯東,4-1/2,13,114,2 2 2 8,1.23.54,1264,B/TT
A357,362,12,23/01/2019,跑馬地,草地,C,1650,好,4,5,45,告東尼,潘明輝,5-1/4,38,115,1 1 2 12,1.42.56,1280,B/TT
A357,317,07,06/01/2019,沙田,草地,C+3,1400,好,4,1,46,告東尼,田泰安,2-1/2,6.8,120,1 2 1 7,1.22.82,1269,B/TT
A357,277,11,23/12/2018,沙田,草地,A+3,1400,好,4,5,46,告東尼,田泰安,5-1/2,4.8,119,4 4 3 11,1.23.93,1262,B/TT
A357,236,09,09/12/2018,沙田,草地,A,1400,好,4,10,46,告東尼,田泰安,6-3/4,8.4,119,1 1 1 9,1.23.42,1269,B/TT
A357,200,01,25/11/2018,沙田,草地,C,1400,好,5,3,40,告東尼,田泰安,1-1/4,3.4,130,1 1 1 1,1.22.91,1260,B/TT
A357,167,09,10/11/2018,沙田,草地,A,1400,好,4,10,41,告東尼,潘明輝,4,6.4,112,3 1 2 9,1.22.93,1279,B/TT
A357,095,06,13/10/2018,沙田,草地,C,1400,好,4,8,41,告東尼,巫顯東,3-1/4,5.7,109,8 1 1 6,1.22.49,1263,B/TT
A357,058,06,01/10/2018,沙田,草地,A+3,1400,好,4,7,41,告東尼,梁家俊,2-1/2,3.2,117,1 3 2 6,1.22.72,1260,B/TT
A357,022,01,09/09/2018,沙田,草地,C,1400,好/快,5,7,36,告東尼,田泰安,頸位,3.7,130,1 2 1 1,1.22.13,1255,B/TT
A357,780,04,08/07/2018,沙田,草地,C,1400,好/快,5,7,39,告東尼,梁家俊,3,6.8,132,3 4 3 4,1.22.41,1245,B/TT
A357,763,08,01/07/2018,沙田,草地,B,1200,好/快,4,11,41,告東尼,梁家俊,2-1/2,14,114,12 11 8,1.09.38,1274,B/TT
A357,710,05,06/06/2018,跑馬地,草地,A,1200,好,4,3,43,告東尼,梁家俊,2-3/4,13,116,2 3 5,1.10.94,1257,B/TT
A357,651,10,16/05/2018,跑馬地,草地,B,1200,好/快,4,10,45,告東尼,沈拿,4-1/4,35,119,6 7 10,1.10.75,1263,B/TT
A357,531,10,28/03/2018,跑馬地,草地,C+3,1650,好/快,4,1,46,告東尼,沈拿,4-3/4,10,119,3 4 3 10,1.40.41,1265,B/TT
A357,498,04,14/03/2018,跑馬地,草地,B,1200,好,4,8,47,告東尼,沈拿,1-3/4,13,122,2 2 4,1.10.80,1273,B/TT
A357,471,11,03/03/2018,沙田,草地,C,1400,好,4,1,48,告東尼,吳嘉晉,5-1/4,29,119,2 3 4 11,1.22.98,1287,B/TT
A357,430,04,18/02/2018,沙田,草地,A,1200,好,4,2,48,告東尼,巴度,3/4,16,121,4 7 4,1.10.75,1281,B1/TT
A357,310,08,01/01/2018,沙田,草地,B+2,1400,好,4,4,50,告東尼,何澤堯,4-3/4,21,123,4 5 5 8,1.23.56,1279,TT
A357,277,09,17/12/2017,沙田,草地,C+3,1400,好,4,12,52,告東尼,何澤堯,4-3/4,205,123,4 4 4 9,1.23.65,1280,TT
A357,228,11,29/11/2017,跑馬地,草地,A,1200,好,4,12,52,告東尼,蔡明紹,9-1/4,81,126,12 12 11,1.11.44,1299,TT1
