horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
V362,353,03,22/01/2020,跑馬地,草地,A,1200,好,4,1,57,高伯新,巫顯東,3,9.1,127,6 5 3,1.10.20,1076,B/XB
V362,279,WV,26/12/2019,跑馬地,草地,A,1200,好,4,--,57,高伯新,,--,--,130,--,--,--,--
V362,239,04,11/12/2019,跑馬地,草地,C,1200,好,4,5,58,高伯新,潘頓,2-3/4,9.4,133,8 7 4,1.10.04,1073,B/XB
V362,153,WV,06/11/2019,跑馬地,草地,B,1200,好,4,--,58,高伯新,莫雷拉,--,--,131,--,--,--,--
V362,083,05,09/10/2019,跑馬地,草地,B,1200,好,4,5,59,高伯新,潘頓,2-1/2,7.6,133,8 8 5,1.11.21,1036,B/XB
V362,783,07,03/07/2019,跑馬地,草地,C,1650,好,4,3,60,高伯新,史卓豐,9-1/2,39,133,9 9 9 7,1.41.22,1063,B/XB
V362,739,09,12/06/2019,沙田全天候,,,1650,濕慢,3,5,62,高伯新,蘇狄雄,11-1/4,161,113,9 8 10 9,1.39.91,1073,B/XB
V362,672,10,18/05/2019,沙田,草地,C+3,1400,好/快,3,10,64,高伯新,巫顯東,5,164,116,10 7 7 10,1.22.17,1074,B/XB
V362,626,09,01/05/2019,跑馬地,草地,C+3,1650,好/快,3,8,65,高伯新,貝力斯,5-1/4,57,118,8 8 9 9,1.40.03,1079,B/XB
V362,535,05,27/03/2019,跑馬地,草地,C+3,1200,好/快,3,10,65,高伯新,蔡明紹,3-1/4,36,118,11 11 5,1.10.24,1079,B/XB
V362,459,08,27/02/2019,跑馬地,草地,C+3,1200,好/快,3,8,65,高伯新,史卓豐,3-3/4,30,118,11 11 8,1.10.01,1074,B/XB
V362,344,01,16/01/2019,跑馬地,草地,B,1200,好,4,7,60,高伯新,潘頓,鼻位,4.2,133,8 8 1,1.10.40,1073,B/XB
V362,251,06,12/12/2018,跑馬地,草地,C,1200,好,3,2,61,高伯新,蔡明紹,2-1/4,10,118,8 7 6,1.10.51,1060,B/XB
V362,232,04,05/12/2018,跑馬地,草地,B,1200,好,3,1,61,高伯新,利敬國,1-1/2,21,114,7 6 4,1.10.44,1071,B/XB
V362,144,WV,31/10/2018,沙田全天候,,,1200,好,3,--,61,高伯新,,--,--,113,--,--,--,--
V362,108,07,18/10/2018,跑馬地,草地,C,1200,好,3,6,61,高伯新,潘明輝,4-1/2,19,113,10 9 7,1.10.38,1067,B/XB
V362,049,02,26/09/2018,跑馬地,草地,C+3,1200,好,4,8,59,高伯新,潘明輝,頸位,12,127,9 6 2,1.10.03,1062,B/XB
V362,741,12,16/06/2018,沙田,草地,C+3,1400,好/快,3,11,61,高伯新,蘇狄雄,8-1/4,163,112,13 13 13 12,1.22.61,1075,B/XB
V362,694,08,30/05/2018,沙田全天候,,,1650,好,3,10,63,高伯新,楊明綸,3-1/2,127,113,6 6 6 8,1.38.75,1075,B/XB
V362,636,10,09/05/2018,跑馬地,草地,A,1200,好,3,8,64,高伯新,史卓豐,5-1/2,22,121,9 8 10,1.11.23,1071,B/XB
V362,519,07,21/03/2018,跑馬地,草地,C,1200,好,3,5,64,高伯新,梁家俊,2-3/4,14,116,12 12 7,1.10.01,1064,B/XB
V362,482,05,07/03/2018,跑馬地,草地,A,1200,好,3,3,64,高伯新,楊明綸,2,9.2,115,7 6 5,1.09.97,1065,B/XB
V362,405,01,07/02/2018,跑馬地,草地,A,1200,好,4,11,59,高伯新,巫顯東,短馬頭位,20,125,11 11 1,1.10.94,1065,B/XB
V362,367,03,24/01/2018,沙田全天候,,,1200,好,4,4,60,高伯新,布達德,2-1/4,9.7,133,6 5 3,1.08.96,1070,B/XB
V362,247,11,06/12/2017,跑馬地,草地,B,1200,好,3,9,63,高伯新,史卓豐,4-3/4,44,118,8 9 11,1.10.91,1068,V-/XB/B2
V362,190,14,11/11/2017,沙田,草地,A,1400,好/快,3,5,65,高伯新,祈普敦,9,48,119,9 8 9 14,1.23.00,1054,V/XB
V362,144,08,25/10/2017,跑馬地,草地,C+3,1200,好/快,3,8,66,高伯新,羅理雅,3-1/2,13,123,11 11 8,1.10.26,1048,B-/XB/V1
V362,087,07,05/10/2017,跑馬地,草地,A,1200,好,3,8,66,高伯新,巫顯東,2-3/4,16,114,10 9 7,1.11.06,1050,B/XB
V362,747,08,21/06/2017,跑馬地,草地,C,1200,好,3,1,69,高伯新,黃皓楠,3-3/4,12,115,6 6 8,1.10.39,1046,XB/B1
V362,650,09,13/05/2017,沙田全天候,,,1650,濕慢,3,10,71,高伯新,史卓豐,7-1/2,38,124,10 9 9 9,1.39.62,1029,XB
V362,514,11,22/03/2017,跑馬地,草地,C,1200,好,3,6,71,高伯新,郭能,12-1/4,7.2,128,7 7 11,1.11.70,1066,XB
V362,442,05,22/02/2017,跑馬地,草地,C+3,1200,好/快,3,9,71,高伯新,郭能,1,31,126,9 9 5,1.09.83,1051,XB
V362,341,08,14/01/2017,沙田,草地,C+3,1400,好,3,14,72,高伯新,史卓豐,9-1/4,51,125,11 12 12 8,1.23.00,1041,XB
V362,243,05,07/12/2016,跑馬地,草地,B,1200,好/快,3,8,72,高伯新,杜利萊,3,10,125,9 9 5,1.10.31,1065,XB
V362,174,07,09/11/2016,跑馬地,草地,B,1200,好,3,7,72,高伯新,史卓豐,1-1/2,12,125,8 9 7,1.11.08,1066,XB
V362,120,01,19/10/2016,跑馬地,草地,C,1200,好,3,2,66,高伯新,史卓豐,1-1/4,15,119,4 4 1,1.10.49,1066,XB
V362,063,08,28/09/2016,跑馬地,草地,C+3,1200,好,3,4,66,高伯新,史卓豐,6,9.8,121,5 6 8,1.11.04,1067,XB1
