horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
D388,830,08,16/07/2022,沙田,草地,A,1800,好,4,8,49,方嘉柏,霍宏聲,5,39,124,12 12 12 12 8,1.49.76,1304,B/TT
D388,812,09,10/07/2022,沙田,草地,C+3,1600,好,4,6,51,方嘉柏,霍宏聲,6-1/2,13,126,11 11 9 9,1.36.05,1312,B/TT
D388,390,WV,03/02/2022,沙田,草地,B+2,2000,好,4,--,51,方嘉柏,莫雷拉,--,--,124,--,--,--,--
D388,361,08,23/01/2022,沙田,草地,A,1800,好,4,9,53,方嘉柏,霍宏聲,2-3/4,7.4,128,9 9 10 12 8,1.48.94,1337,B/TT
D388,342,03,16/01/2022,沙田,草地,C+3,1600,好,4,10,53,方嘉柏,霍宏聲,1-1/4,18,129,11 11 9 3,1.35.41,1337,B/TT
D388,267,05,18/12/2021,沙田,草地,C+3,1600,好,4,3,53,方嘉柏,霍宏聲,1-1/2,71,126,8 6 6 5,1.35.18,1344,B/TT
D388,206,08,28/11/2021,沙田,草地,C,1600,好,4,4,55,方嘉柏,陳嘉熙,4-1/4,104,121,8 5 6 8,1.34.94,1322,B/TT1
D388,151,10,07/11/2021,沙田,草地,C+3,1600,好,4,5,57,方嘉柏,薛恩,5,40,131,11 11 13 10,1.35.09,1315,B
D388,023,11,12/09/2021,沙田,草地,B,1400,好/快,4,11,59,方嘉柏,莫雷拉,6-3/4,16,132,5 6 5 11,1.22.83,1313,B
D388,824,09,11/07/2021,沙田,草地,A,1200,好/快,3,9,64,方嘉柏,彭國年,4-3/4,39,118,11 8 9,1.09.31,1341,B1
D388,641,06,02/05/2021,沙田,草地,B,1200,好,3,2,66,方嘉柏,田泰安,3-1/4,13,119,11 11 6,1.09.42,1346,--
D388,787,WV,01/07/2020,沙田,草地,C,1600,好/快,3,--,66,方嘉柏,楊明綸,--,--,119,--,--,--,--
D388,726,07,07/06/2020,沙田,草地,C,1400,黏,3,12,68,方嘉柏,薛恩,3-3/4,62,121,10 10 9 7,1.23.44,1320,--
D388,683,08,24/05/2020,沙田,草地,A,1200,好,3,8,68,方嘉柏,史卓豐,6-1/2,18,123,11 10 8,1.09.78,1324,--
