horse_no,race_index,place,date,racecourse,track,course,distance_m,going,race_class,draw,rating,trainer,jockey,lbw,win_odds,actual_wt_lbs,running_position,finish_time,declared_wt_lbs,gear
T375,197,13,23/11/2019,沙田,草地,C,1600,好/快,3,2,77,苗禮德,沈拿,7-1/2,44,130,11 9 11 13,1.35.08,998,B
T375,140,10,30/10/2019,跑馬地,草地,A,1800,好,3,8,77,苗禮德,沈拿,5-3/4,38,128,12 12 12 12 10,1.49.76,992,B
T375,063,02,01/10/2019,沙田,草地,A+3,1800,好/快,3,1,76,苗禮德,沈拿,3/4,108,130,9 7 6 6 2,1.46.86,980,B2/TT-
T375,056,10,25/09/2019,跑馬地,草地,A,1650,好/快,3,1,78,苗禮德,田泰安,6-1/4,14,133,10 9 9 10,1.40.66,991,TT
T375,817,10,14/07/2019,沙田,草地,A,1400,好/快,2,10,82,苗禮德,波健士,3-3/4,114,113,13 13 11 10,1.21.52,982,TT
T375,767,11,26/06/2019,跑馬地,草地,B,1000,好/快,2,9,83,苗禮德,蘇狄雄,11,94,114,12 12 11,0.58.15,983,TT
T375,675,13,18/05/2019,沙田,草地,C+3,1600,好/快,2,14,85,苗禮德,蔡明紹,8,91,118,13 13 14 13,1.34.97,990,TT
T375,614,10,28/04/2019,沙田,草地,A,1600,好,2,8,85,苗禮德,田泰安,6-3/4,21,116,11 11 9 10,1.35.03,986,TT
T375,526,03,24/03/2019,沙田,草地,C+3,1600,好,2,3,84,苗禮德,田泰安,1/2,37,117,6 6 6 3,1.35.35,980,TT
T375,428,07,17/02/2019,沙田,草地,A+3,1400,好,2,9,86,苗禮德,巴度,3-1/2,98,122,10 9 9 7,1.23.33,993,TT
T375,393,06,02/02/2019,沙田,草地,C,1600,好,2,6,88,苗禮德,利敬國,3,42,124,11 9 11 6,1.34.80,992,TT
T375,321,14,06/01/2019,沙田,草地,C+3,1600,好,2,7,89,苗禮德,黃俊,7-1/4,71,119,10 10 12 14,1.36.48,1002,TT
T375,241,08,09/12/2018,沙田,草地,A,1600,好,2,11,90,苗禮德,利敬國,1-1/2,44,126,11 12 12 8,1.36.33,988,TT
T375,185,05,18/11/2018,沙田,草地,B,1800,好,2,3,92,苗禮德,黃俊,4-1/2,24,121,8 8 8 7 5,1.48.17,979,TT
T375,133,04,28/10/2018,跑馬地,草地,A,1650,好,2,7,93,苗禮德,黃俊,2-1/2,14,122,9 9 10 4,1.40.97,976,TT
T375,071,07,03/10/2018,跑馬地,草地,A,1800,好,2,1,95,苗禮德,史卓豐,3-1/2,33,123,9 8 9 6 7,1.51.03,976,TT
T375,036,08,12/09/2018,跑馬地,草地,C,1650,好,2,5,96,苗禮德,史卓豐,4-1/4,18,133,11 9 12 8,1.40.84,970,TT
T375,701,09,03/06/2018,沙田,草地,B,1600,好/快,G3,9,99,苗禮德,梁家俊,7-3/4,10,114,10 10 10 9,1.34.36,990,TT
T375,606,06,29/04/2018,沙田,草地,A,1400,好,1,6,101,苗禮德,史卓豐,3-1/4,12,119,11 11 11 6,1.22.42,988,TT
T375,439,05,21/02/2018,跑馬地,草地,C,1650,好,1,1,102,苗禮德,史卓豐,1-3/4,3.6,127,3 3 4 5,1.40.79,991,TT
T375,380,13,28/01/2018,沙田,草地,B,1600,好,G1,8,102,苗禮德,史卓豐,5-1/4,280,126,3 6 8 13,1.35.58,983,TT
T375,260,08,10/12/2017,沙田,草地,A,1600,好,G1,6,102,苗禮德,羅理雅,4-1/2,30,126,8 9 12 8,1.34.43,990,TT
T375,206,05,19/11/2017,沙田,草地,B,1600,好,G2,4,92,苗禮德,羅理雅,2,58,123,9 10 9 5,1.34.44,992,TT
T375,153,02,29/10/2017,跑馬地,草地,A,1650,好/快,2,11,90,苗禮德,李寶利,1/2,7,129,10 10 7 2,1.40.34,986,TT
T375,036,01,13/09/2017,跑馬地,草地,B,1650,好/快,2,3,85,苗禮德,史卓豐,頭位,3.6,118,6 6 6 1,1.40.05,978,TT
T375,807,06,16/07/2017,沙田,草地,C,1400,好/黏,2,8,87,苗禮德,史卓豐,2-1/4,13,121,10 10 10 6,1.23.27,972,TT
T375,775,04,01/07/2017,沙田,草地,A+3,1400,好/快,2,4,88,苗禮德,史卓豐,3-3/4,25,121,7 7 8 4,1.20.93,992,H-/TT
T375,616,09,30/04/2017,沙田,草地,A,1600,好/快,2,5,90,方嘉柏,何澤堯,3-3/4,52,122,11 11 11 9,1.34.31,993,B-/H/TT
T375,508,08,19/03/2017,沙田,草地,A,1400,好/黏,2,9,92,方嘉柏,羅理雅,4-1/2,16,129,12 12 14 8,1.23.80,1003,B/H/TT
T375,434,10,19/02/2017,沙田,草地,A,1400,好/快,2,3,93,方嘉柏,潘頓,4-1/2,7.6,131,8 7 8 10,1.22.40,1003,B/H/TT
T375,259,09,11/12/2016,沙田,草地,A,1600,好,2,9,94,方嘉柏,郭立基,2-1/2,29,131,12 12 12 9,1.36.37,1004,B/H/TT
T375,222,06,27/11/2016,沙田,草地,C,1400,好,2,10,94,方嘉柏,何澤堯,2-1/2,46,131,13 12 12 6,1.22.45,1006,H/B1/TT
T375,136,05,26/10/2016,跑馬地,草地,C+3,1650,好/快,1,6,94,方嘉柏,何澤堯,2-1/4,3.5,118,4 4 5 5,1.41.05,1008,H/TT
T375,064,01,28/09/2016,跑馬地,草地,C+3,1650,好,2,4,88,方嘉柏,何澤堯,1/2,4.4,120,8 6 6 1,1.40.46,986,H/TT
T375,724,01,15/06/2016,跑馬地,草地,B,1650,好/快,2,10,81,方嘉柏,何澤堯,1-1/4,5.2,113,9 10 11 1,1.39.75,972,H/TT
T375,667,02,22/05/2016,沙田,草地,A,1400,好/快,3,11,80,方嘉柏,何澤堯,1-1/2,11,131,14 11 12 2,1.21.79,981,H1/TT
T375,443,06,28/02/2016,沙田,草地,B,1600,好,2,1,81,方嘉柏,莫雷拉,3,3,119,8 10 11 6,1.35.70,995,TT
T375,407,06,14/02/2016,沙田,草地,C+3,1600,好,2,1,81,方嘉柏,莫雷拉,4-1/4,2.6,119,5 6 7 6,1.34.94,1004,TT
T375,319,03,09/01/2016,沙田,草地,C,1600,好,2,12,81,方嘉柏,史卓豐,1-1/4,5.6,117,2 2 1 3,1.35.49,1006,TT
