jockey_code,jockey_name,season,date,venue,race_index,place,total_starters,track,course,distance_m,race_class,going,horse_name,draw,rating,trainer,gear,body_wt_lbs,actual_wt_lbs
KRM,金美琪,Current,10/12/2025,跑馬地,252,5,12,草地,A,1200,3,好,友愛心得,4,71,大衛希斯,CP,1187,130
KRM,金美琪,Current,10/12/2025,跑馬地,251,8,12,草地,A,1650,3,好,建測羣英,2,67,大衛希斯,CP/TT,1191,125
KRM,金美琪,Current,10/12/2025,跑馬地,249,2,12,草地,A,1650,4,好,祥勝將軍,1,41,韋達,TT,1077,118
KRM,金美琪,Current,10/12/2025,跑馬地,248,10,12,草地,A,1000,4,好,凌風傲雪,10,42,姚本輝,B1/TT,1109,118
KRM,金美琪,Previous,04/12/2024,跑馬地,238,4,12,草地,A,1200,3,好,勇霸龍,8,63,黎昭昇,V/TT,1218,120
KRM,金美琪,Previous,04/12/2024,跑馬地,237,5,12,草地,A,1650,3,好,建測羣英,12,75,大衛希斯,CP/TT,1164,131
KRM,金美琪,Previous,04/12/2024,跑馬地,235,10,12,草地,A,1650,4,好,超勁寶寶,1,44,廖康銘,TT,1178,119
KRM,金美琪,Previous,04/12/2024,跑馬地,234,4,12,草地,A,1000,4,好,超強六十,6,44,方嘉柏,H/P,1067,121
