jockey_code,jockey_name,season,date,venue,race_index,place,total_starters,track,course,distance_m,race_class,going,horse_name,draw,rating,trainer,gear,body_wt_lbs,actual_wt_lbs
TEK,田泰安,Current,19/04/2026,沙田,624,1,14,草地,C+3,1800,2,好/快,海上大軍,8,75,蔡約翰,,977,115
TEK,田泰安,Current,19/04/2026,沙田,623,10,12,草地,C+3,1200,3,好/快,小磁怪,3,64,巫偉傑,CP-/SR1/XB1/TT1,1249,121
TEK,田泰安,Current,19/04/2026,沙田,622,7,12,草地,C+3,1400,3,好/快,奇異果,3,69,桂福特,XB1/TT-,1130,125
TEK,田泰安,Current,19/04/2026,沙田,621,1,9,,,1200,3,好,德心知遇,2,63,蔡約翰,E/PC/TT,1194,115
TEK,田泰安,Current,19/04/2026,沙田,620,2,12,,,1200,4,好,穿甲戰鷹,1,60,廖康銘,CP/TT,1175,135
TEK,田泰安,Current,19/04/2026,沙田,618,7,14,草地,C+3,1600,4,好/快,挺秀弘利,11,44,巫偉傑,CP/H/TT,1226,119
TEK,田泰安,Current,19/04/2026,沙田,617,13,14,草地,C+3,1400,4,好/快,桃花俊,6,50,鄭俊偉,B,1160,125
TEK,田泰安,Current,19/04/2026,沙田,616,5,14,草地,C+3,1000,4,好/快,一舖掂晒,9,52,巫偉傑,TT1,1169,127
TEK,田泰安,Current,19/04/2026,沙田,615,1,12,,,1200,5,好,魅力星,2,34,蔡約翰,H/P/TT,1184,130
TEK,田泰安,Current,19/04/2026,沙田,614,2,14,,,1800,5,好,風起雲湧,5,39,蘇偉賢,V/TT,1162,134
TEK,田泰安,Current,15/04/2026,跑馬地,611,6,12,草地,A,1200,4,好,團結戰靈,5,55,桂福特,CP/XB/TT,1051,130
TEK,田泰安,Current,15/04/2026,跑馬地,609,4,11,草地,A,1650,3,好,將義,11,66,巫偉傑,TT,1127,122
TEK,田泰安,Current,15/04/2026,跑馬地,608,6,12,草地,A,1800,4,好,君智盛,5,41,姚本輝,CP/XB,1129,116
TEK,田泰安,Current,15/04/2026,跑馬地,607,3,12,草地,A,1650,4,好,爆竹,9,42,告東尼,TT,1100,117
TEK,田泰安,Current,15/04/2026,跑馬地,606,7,12,草地,A,1650,5,好,歡樂老撾,1,38,桂福特,TT2,1022,135
TEK,田泰安,Current,12/04/2026,沙田,604,11,12,草地,C,1200,2,好,巴基之勝,1,81,蘇偉賢,V/TT,1195,116
TEK,田泰安,Current,12/04/2026,沙田,603,7,11,草地,C,1200,3,好,三甲之星,11,71,桂福特,,1105,127
TEK,田泰安,Current,12/04/2026,沙田,601,5,12,草地,C,1600,3,好,北斗福星,11,64,桂福特,,1172,122
TEK,田泰安,Current,12/04/2026,沙田,600,7,14,草地,C,1400,4,好,隋我同來,3,48,桂福特,CP/XB/TT,1154,123
TEK,田泰安,Current,12/04/2026,沙田,599,9,12,草地,C,1200,4,好,鼓浪好友,12,58,桂福特,,1179,133
TEK,田泰安,Current,12/04/2026,沙田,597,8,14,草地,C,1400,4,好,開心旺財,5,50,伍鵬志,CP-/H1/PC1,1050,125
TEK,田泰安,Current,12/04/2026,沙田,596,8,14,草地,C,1600,5,好,領航傳祺,2,20,鄭俊偉,B/TT,1165,116
TEK,田泰安,Current,12/04/2026,沙田,595,1,14,草地,C,1400,5,好,劍無情,2,29,告東尼,B/TT,1175,124
TEK,田泰安,Current,12/04/2026,沙田,594,5,6,草地,C,1000,GRIFFIN,好,盛世英雄,5,,大衛希斯,,906,121
TEK,田泰安,Current,08/04/2026,跑馬地,593,9,12,草地,C+3,1200,3,好,佛亮老撾,3,62,桂福特,,1135,120
TEK,田泰安,Current,08/04/2026,跑馬地,591,9,12,草地,C+3,1650,3,好,勁好運,4,65,廖康銘,CP,1068,120
TEK,田泰安,Current,08/04/2026,跑馬地,590,7,12,草地,C+3,1200,4,好,金多囍,12,48,伍鵬志,PC/TT,1123,123
TEK,田泰安,Current,08/04/2026,跑馬地,588,11,12,草地,C+3,1650,4,好,大數據,12,46,姚本輝,V,1138,122
TEK,田泰安,Current,08/04/2026,跑馬地,586,2,12,草地,C+3,1650,4,好,隨緣得勝,8,45,游達榮,B/TT,1055,122
TEK,田泰安,Current,08/04/2026,跑馬地,585,4,12,草地,C+3,1200,5,好,添喜運,6,28,鄭俊偉,B/TT-,1208,120
TEK,田泰安,Current,06/04/2026,沙田,584,4,11,草地,B+2,2000,3,好,勁大威猛,2,65,姚本輝,B-,1024,120
TEK,田泰安,Current,06/04/2026,沙田,583,3,10,草地,B+2,1400,2,好,韋金主,1,86,韋達,B,1314,124
TEK,田泰安,Current,06/04/2026,沙田,582,4,14,草地,B+2,1600,G2,好,錶之銀河,9,121,伍鵬志,B/TT,1172,123
TEK,田泰安,Current,06/04/2026,沙田,581,8,10,草地,B+2,1400,3,好,鑽石星空,9,75,徐雨石,TT,1216,133
TEK,田泰安,Current,06/04/2026,沙田,580,4,7,草地,B+2,1200,G2,好,幸運有您,2,105,羅富全,,1214,123
TEK,田泰安,Current,06/04/2026,沙田,579,10,12,草地,B+2,1000,3,好,智勝策略,7,64,蘇偉賢,SR1/TT1,1073,121
TEK,田泰安,Current,06/04/2026,沙田,578,6,14,草地,B+2,1200,4,好,堅先生,4,59,桂福特,,1188,135
TEK,田泰安,Current,06/04/2026,沙田,577,7,14,草地,B+2,1400,4,好,暴風一族,12,48,桂福特,,1125,123
TEK,田泰安,Current,06/04/2026,沙田,576,3,13,草地,B+2,1600,4,好,紅衣醒目,8,56,羅富全,TT,1052,135
TEK,田泰安,Current,06/04/2026,沙田,574,6,14,草地,B+2,1000,4,好,天寶威威,11,52,徐雨石,TT1,1187,127
TEK,田泰安,Current,01/04/2026,沙田,573,4,14,,,1650,3,好,浪漫戰神,13,70,沈集成,XB/TT,1075,120
TEK,田泰安,Current,01/04/2026,沙田,571,8,12,,,1200,4,好,摯友心得,11,41,桂福特,CP,1150,116
TEK,田泰安,Current,01/04/2026,沙田,569,4,14,,,1800,4,好,風起雲湧,8,41,蘇偉賢,V/TT,1161,117
TEK,田泰安,Current,01/04/2026,沙田,568,2,12,,,1200,4,好,伶俐驫駒,8,58,桂福特,,1115,133
TEK,田泰安,Current,01/04/2026,沙田,567,11,14,,,1650,4,好,領創動力,11,41,沈集成,B/TT,1208,117
TEK,田泰安,Current,01/04/2026,沙田,566,5,14,,,1650,5,好,上市魅力,12,26,蘇偉賢,PC/TT,1140,121
TEK,田泰安,Current,01/04/2026,沙田,565,3,12,,,1200,5,好,魅力星,1,34,蔡約翰,H/P/TT,1186,130
TEK,田泰安,Current,29/03/2026,沙田,563,9,13,草地,A+3,1200,3,好/快,穿甲戰鷹,12,62,廖康銘,CP/TT,1162,119
TEK,田泰安,Current,29/03/2026,沙田,561,10,11,草地,A+3,1400,3,好/快,愛馬心,6,64,鄭俊偉,,1018,121
TEK,田泰安,Current,29/03/2026,沙田,560,9,14,草地,A+3,1200,4,好/快,皇者威楓,2,52,葉楚航,,1122,130
TEK,田泰安,Current,29/03/2026,沙田,559,6,14,草地,A+3,1400,4,好/快,勝在當下,11,44,羅富全,B,1088,120
TEK,田泰安,Current,29/03/2026,沙田,558,8,14,草地,A+3,1000,4,好/快,猶有心得,2,52,桂福特,,1093,127
TEK,田泰安,Current,29/03/2026,沙田,555,11,14,草地,A+3,1400,4,好/快,繼往開來,7,58,桂福特,CP,1083,135
TEK,田泰安,Current,29/03/2026,沙田,554,12,14,草地,A+3,1400,5,好/快,快樂之友,13,38,巫偉傑,CP/TT,1042,133
TEK,田泰安,Current,25/03/2026,跑馬地,550,3,11,草地,B,1200,4,好,團結戰靈,3,55,桂福特,CP/XB/TT,1053,130
TEK,田泰安,Current,25/03/2026,跑馬地,549,8,11,草地,B,1000,3,好,團結巴打,4,63,桂福特,XB,997,119
TEK,田泰安,Current,25/03/2026,跑馬地,547,9,12,草地,B,1200,4,好,跑得好快,10,41,黎昭昇,B-/PC2/TT,1171,116
TEK,田泰安,Current,25/03/2026,跑馬地,546,3,12,草地,B,1650,4,好,多利神駒,3,42,蘇偉賢,TT,1038,117
TEK,田泰安,Current,25/03/2026,跑馬地,545,6,12,草地,B,2200,5,好,開心三多,10,32,桂福特,H/XB,1033,127
TEK,田泰安,Current,22/03/2026,沙田,544,2,14,草地,A,1400,2,好/快,韋金主,8,83,韋達,B,1289,115
TEK,田泰安,Current,22/03/2026,沙田,542,7,13,草地,A,1800,3,好/快,劍飛聲,4,61,告東尼,TT,1123,117
TEK,田泰安,Current,22/03/2026,沙田,541,12,14,草地,A,2000,4YO,好/快,睿盛人生,2,97,伍鵬志,TT,1060,126
TEK,田泰安,Current,22/03/2026,沙田,540,9,10,草地,A,1200,3,好/快,晉步贏,2,64,伍鵬志,CP-/B1,1097,119
TEK,田泰安,Current,22/03/2026,沙田,539,13,14,草地,A,1400,4,好/快,金津寶駒,7,52,文家良,,1188,127
TEK,田泰安,Current,22/03/2026,沙田,538,2,14,草地,A,1200,4,好/快,鼓浪好友,4,56,桂福特,,1177,131
TEK,田泰安,Current,22/03/2026,沙田,536,8,13,草地,A,1200,4,好/快,雷神太保,10,46,黎昭昇,CP1,1086,121
TEK,田泰安,Current,22/03/2026,沙田,535,7,14,草地,A,1600,4,好,堅闖,4,46,伍鵬志,B/SR2,1084,122
TEK,田泰安,Current,18/03/2026,跑馬地,534,11,12,草地,A,1650,3,好/快,優才,11,72,葉楚航,TT,1070,128
TEK,田泰安,Current,18/03/2026,跑馬地,533,3,12,草地,A,1200,3,好/快,勇霸龍,5,61,黎昭昇,TT,1252,117
TEK,田泰安,Current,18/03/2026,跑馬地,532,3,10,草地,A,1200,2,好/快,競駿輝煌,6,85,蔡約翰,B,1142,120
TEK,田泰安,Current,18/03/2026,跑馬地,531,3,12,草地,A,1800,4,好/快,君智盛,11,42,姚本輝,CP/XB,1137,118
TEK,田泰安,Current,18/03/2026,跑馬地,529,6,12,草地,A,1200,4,好/快,神異金剛,1,52,葉楚航,E/TT,955,127
TEK,田泰安,Current,18/03/2026,跑馬地,528,5,12,草地,A,1000,4,好/快,英雄豪邁,3,45,徐雨石,B/TT,1064,121
TEK,田泰安,Current,18/03/2026,跑馬地,527,11,12,草地,A,1650,4,好/快,風繼續吹,10,46,鄭俊偉,B,1168,121
