date,venue,race_no,pool,combination,dividend_hkd
2022-03-20,沙田,1,獨贏,5,73.50
2022-03-20,沙田,1,位置,5,20.50
2022-03-20,沙田,1,連贏,"4,5",232.00
2022-03-20,沙田,1,位置Q,"4,5",77.50
2022-03-20,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2022-03-20,沙田,1,二重彩,"5,4",314.00
2022-03-20,沙田,1,三重彩,"5,4,7","2,320.00"
2022-03-20,沙田,1,單T,"4,5,7",447.00
2022-03-20,沙田,1,四連環,"1,4,5,7","1,041.00"
2022-03-20,沙田,1,四重彩,"5,4,7,1","24,596.00"
2022-03-20,沙田,2,獨贏,1,50.00
2022-03-20,沙田,2,位置,1,17.00
2022-03-20,沙田,2,連贏,"1,2",267.50
2022-03-20,沙田,2,位置Q,"1,2",79.00
2022-03-20,沙田,2,3揀1（組合獨贏）,A1,14.50
2022-03-20,沙田,2,二重彩,"1,2",432.00
2022-03-20,沙田,2,三重彩,"1,2,9","25,549.00"
2022-03-20,沙田,2,單T,"1,2,9","6,696.00"
2022-03-20,沙田,2,四連環,"1,2,9,12","7,440.00"
2022-03-20,沙田,2,四重彩,"1,2,9,12","208,763.00"
2022-03-20,沙田,2,第一口孖寶,5/1,278.00
2022-03-20,沙田,3,獨贏,7,45.50
2022-03-20,沙田,3,位置,7,18.50
2022-03-20,沙田,3,連贏,"2,7",208.00
2022-03-20,沙田,3,位置Q,"2,7",78.50
2022-03-20,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2022-03-20,沙田,3,二重彩,"7,2",478.00
2022-03-20,沙田,3,三重彩,"7,2,11","5,541.00"
2022-03-20,沙田,3,單T,"2,7,11",882.00
2022-03-20,沙田,3,四連環,"2,7,10,11","2,482.00"
2022-03-20,沙田,3,四重彩,"7,2,11,10","43,417.00"
2022-03-20,沙田,3,第二口孖寶,1/7,356.50
2022-03-20,沙田,4,獨贏,4,52.00
2022-03-20,沙田,4,位置,4,19.50
2022-03-20,沙田,4,連贏,"4,8",656.50
2022-03-20,沙田,4,位置Q,"4,8",193.50
2022-03-20,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2022-03-20,沙田,4,二重彩,"4,8","1,162.00"
2022-03-20,沙田,4,三重彩,"4,8,6","5,243.00"
2022-03-20,沙田,4,單T,"4,6,8",751.00
2022-03-20,沙田,4,四連環,"4,6,8,13","3,192.00"
2022-03-20,沙田,4,四重彩,"4,8,6,13","88,006.00"
2022-03-20,沙田,4,第三口孖寶,7/4,369.00
2022-03-20,沙田,4,第一口孖T,"2,7,11/4,6,8","43,680.00"
2022-03-20,沙田,5,獨贏,3,35.00
2022-03-20,沙田,5,位置,3,14.00
2022-03-20,沙田,5,連贏,"3,4",245.50
2022-03-20,沙田,5,位置Q,"3,4",91.00
2022-03-20,沙田,5,3揀1（組合獨贏）,A1,18.00
2022-03-20,沙田,5,二重彩,"3,4",583.00
2022-03-20,沙田,5,三重彩,"3,4,2","3,382.00"
2022-03-20,沙田,5,單T,"2,3,4",728.00
2022-03-20,沙田,5,四連環,"2,3,4,8","5,561.00"
2022-03-20,沙田,5,四重彩,"3,4,2,8","58,632.00"
2022-03-20,沙田,5,第四口孖寶,4/3,173.00
2022-03-20,沙田,6,獨贏,7,21.00
2022-03-20,沙田,6,位置,7,10.50
2022-03-20,沙田,6,連贏,"7,8",235.00
2022-03-20,沙田,6,位置Q,"7,8",77.00
2022-03-20,沙田,6,3揀1（組合獨贏）,A1,17.00
2022-03-20,沙田,6,二重彩,"7,8",336.00
2022-03-20,沙田,6,三重彩,"7,8,13","3,033.00"
2022-03-20,沙田,6,單T,"7,8,13","1,186.00"
2022-03-20,沙田,6,四連環,"7,8,13,14","1,768.00"
2022-03-20,沙田,6,四重彩,"7,8,13,14","20,382.00"
2022-03-20,沙田,6,第五口孖寶,3/7,89.00
2022-03-20,沙田,6,三T,"4,6,8/2,3,4/7,8,13","27,604,000.00"
2022-03-20,沙田,6,三T(安慰獎),"4,6,8/2,3,4/任何組合","8,057.00"
2022-03-20,沙田,7,獨贏,7,60.00
2022-03-20,沙田,7,位置,7,17.00
2022-03-20,沙田,7,連贏,"6,7",33.50
2022-03-20,沙田,7,位置Q,"6,7",18.50
2022-03-20,沙田,7,3揀1（組合獨贏）,A1,11.50
