date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2022-03-12,沙田,1,1,4,勝得精彩 (C061),1:33.98,2-3/4,3,25.89,2,4,23.33,1-3/4,4,22.52,N,1,22.24,,,,,,
2022-03-12,沙田,1,2,6,超好日子 (D473),1:34.04,5,6,26.25,3-1/2,5,23.21,3,5,22.48,N,2,22.10,,,,,,
2022-03-12,沙田,1,3,1,嘉應之星 (C198),1:34.24,1-1/4,2,25.65,3/4,2,23.37,1,2,22.60,1-3/4,3,22.62,,,,,,
2022-03-12,沙田,1,4,2,健康愉快 (D435),1:34.26,1-1/4,1,25.45,3/4,1,23.45,1,1,22.56,1-3/4,4,22.80,,,,,,
2022-03-12,沙田,1,5,5,勁搏 (D386),1:34.42,3-1/4,4,25.97,1-3/4,3,23.21,1-3/4,3,22.56,2-3/4,5,22.68,,,,,,
2022-03-12,沙田,1,6,3,玖寶 (D056),1:34.46,4-1/4,5,26.13,4,6,23.41,3,6,22.40,3,6,22.52,,,,,,
2022-03-12,沙田,2,1,5,添有運 (E268),1:22.94,3,8,14.03,2,1,21.97,N,1,23.55,SH,1,23.39,,,,,,
2022-03-12,沙田,2,2,2,創高峰 (D136),1:22.95,1/2,2,13.63,2-3/4,3,22.81,N,2,23.15,SH,2,23.36,,,,,,
2022-03-12,沙田,2,3,4,天地同心 (B030),1:23.05,1-3/4,6,13.83,5-1/2,10,23.05,3,9,23.15,3/4,3,23.02,,,,,,
2022-03-12,沙田,2,4,7,勇敢動力 (D153),1:23.16,5-3/4,14,14.47,8-3/4,14,22.93,5,13,22.95,1-1/2,4,22.81,,,,,,
2022-03-12,沙田,2,5,3,天意 (V417),1:23.17,5,13,14.35,7-3/4,13,22.89,3-1/2,10,22.87,1-1/2,5,23.06,,,,,,
2022-03-12,沙田,2,6,1,功夫茶 (C136),1:23.18,4,12,14.19,6-1/2,11,22.85,1-3/4,5,22.79,1-1/2,6,23.35,,,,,,
2022-03-12,沙田,2,7,14,魅力漢子 (C412),1:23.23,1/2,1,13.55,2,2,22.77,1-3/4,4,23.51,1-3/4,7,23.40,,,,,,
2022-03-12,沙田,2,8,8,妙算騰飛 (C519),1:23.34,3,9,14.03,5,8,22.77,2-1/2,7,23.15,2-1/2,8,23.39,,,,,,
2022-03-12,沙田,2,9,11,劍在九天 (E078),1:23.39,1-1/4,4,13.75,4-1/4,6,22.93,3,8,23.35,2-3/4,9,23.36,,,,,,
2022-03-12,沙田,2,10,13,葵涌精英 (C173),1:23.81,3-1/4,10,14.07,5,7,22.73,2,6,23.07,5-1/2,10,23.94,,,,,,
2022-03-12,沙田,2,11,10,堅有料 (C011),1:23.94,1-1/4,3,13.75,3-3/4,4,22.85,3-1/2,11,23.51,6-1/4,11,23.83,,,,,,
2022-03-12,沙田,2,12,12,得賞 (B288),1:24.11,2-1/2,7,13.95,5,9,22.85,4,12,23.39,7-1/4,12,23.92,,,,,,
2022-03-12,沙田,2,13,6,富存大師 (D371),1:24.81,3-1/4,11,14.07,6-3/4,12,23.01,5-1/4,14,23.31,11-3/4,13,24.42,,,,,,
2022-03-12,沙田,2,14,9,樂天派 (E166),1:24.89,1-3/4,5,13.83,4,5,22.81,1-1/2,3,23.15,12-1/4,14,25.10,,,,,,
2022-03-12,沙田,3,1,3,魅影揚飛 (A354),0:56.04,1-1/2,5,13.32,1-3/4,4,20.40,N,1,22.32,,,,,,,,,
2022-03-12,沙田,3,2,5,狀元及第 (E392),0:56.11,1/2,1,13.08,3/4,1,20.36,N,2,22.67,,,,,,,,,
2022-03-12,沙田,3,3,11,喜傲龍 (E352),0:56.16,2-3/4,6,13.52,3-1/2,6,20.48,3/4,3,22.16,,,,,,,,,
2022-03-12,沙田,3,4,4,多多寶驥 (D243),0:56.61,4,9,13.72,6,11,20.68,3-1/2,4,22.21,,,,,,,,,
2022-03-12,沙田,3,5,10,同有友 (D048),0:56.84,1-1/4,4,13.28,2-1/4,5,20.52,5,5,23.04,,,,,,,,,
2022-03-12,沙田,3,6,9,風中勁松 (G081),0:56.85,4-1/4,11,13.76,6,9,20.64,5,6,22.45,,,,,,,,,
2022-03-12,沙田,3,7,6,牛皇頭 (G233),0:56.91,4,10,13.72,4-1/4,8,20.40,5-1/2,7,22.79,,,,,,,,,
2022-03-12,沙田,3,8,1,勁才 (G141),0:56.95,1,3,13.24,1-1/2,3,20.44,5-3/4,8,23.27,,,,,,,,,
2022-03-12,沙田,3,9,8,快快有 (E183),0:56.95,4-1/2,12,13.80,6,10,20.60,5-3/4,9,22.55,,,,,,,,,
2022-03-12,沙田,3,10,7,自力更生 (G209),0:57.13,3-1/2,7,13.64,6-3/4,12,20.88,6-3/4,10,22.61,,,,,,,,,
2022-03-12,沙田,3,11,2,天火同人 (E175),0:57.17,1/2,2,13.16,3/4,2,20.40,7,11,23.61,,,,,,,,,
2022-03-12,沙田,3,12,12,摩拳擦掌 (G194),0:57.51,3-3/4,8,13.68,4-1/4,7,20.44,9-1/4,12,23.39,,,,,,,,,
2022-03-12,沙田,4,1,8,幸運精選 (B114),1:47.34,1/2,1,13.86,1-3/4,1,22.32,1-3/4,2,23.36,1-1/4,2,23.52,3/4,1,24.28,,,
2022-03-12,沙田,4,2,13,蓮花剛玉 (E026),1:47.47,5-1/2,12,14.74,4-3/4,8,22.20,8-1/2,8,23.68,4-3/4,7,23.00,3/4,2,23.85,,,
2022-03-12,沙田,4,3,4,健康馬 (G037),1:47.55,4-3/4,11,14.62,7-1/2,12,22.76,14,13,24.12,8,11,22.64,1-1/4,3,23.41,,,
2022-03-12,沙田,4,4,3,巴基之友 (B370),1:47.67,3/4,3,13.98,1-3/4,2,22.48,4-1/4,4,23.48,2,3,23.24,2,4,24.49,,,
2022-03-12,沙田,4,5,5,機械戰士 (C532),1:47.70,1-3/4,5,14.14,4,7,22.68,7-1/2,7,23.64,6,8,23.36,2-1/4,5,23.88,,,
2022-03-12,沙田,4,6,1,威威鬥士 (E347),1:47.82,1/2,2,13.94,1-3/4,3,22.52,4-1/4,3,23.48,3-1/4,4,23.44,3,6,24.44,,,
2022-03-12,沙田,4,7,7,紅麗舍 (A005),1:47.92,4-1/4,9,14.54,6-1/4,11,22.64,12-1/4,11,24.04,8,12,22.92,3-3/4,7,23.78,,,
2022-03-12,沙田,4,8,6,嘜誰嘜誰 (C323),1:47.94,3,8,14.34,4,6,22.48,1-3/4,1,22.44,1-1/4,1,23.60,3-3/4,8,25.08,,,
2022-03-12,沙田,4,9,14,度身訂做 (C522),1:47.95,1-3/4,4,14.14,2-3/4,4,22.48,6-1/2,6,23.68,3-1/4,5,23.08,3-3/4,9,24.57,,,
2022-03-12,沙田,4,10,10,伊貝 (E372),1:47.95,2-1/4,6,14.22,2-3/4,5,22.40,5-3/4,5,23.56,4-1/4,6,23.36,3-3/4,10,24.41,,,
2022-03-12,沙田,4,11,9,超班福星 (C183),1:47.99,5-3/4,13,14.78,8-1/2,14,22.76,15-1/2,14,24.20,9-1/4,14,22.60,4,11,23.65,,,
2022-03-12,沙田,4,12,12,威力飛馳 (D423),1:47.99,6-1/4,14,14.86,8-1/4,13,22.64,13-1/4,12,23.88,8-1/4,13,22.80,4,12,23.81,,,
2022-03-12,沙田,4,13,11,興高采烈 (E197),1:48.05,4-1/2,10,14.58,5-3/4,10,22.52,10-1/4,10,23.80,6-1/4,9,22.96,4-1/2,13,24.19,,,
2022-03-12,沙田,4,14,2,恆駿寶駒 (T262),1:48.88,3,7,14.34,5,9,22.64,9-3/4,9,23.84,7-1/2,10,23.24,9-1/2,14,24.82,,,
