date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,1,4,妙算歡騰 (E383),霍宏聲,丁冠豪,126,1190,5,-,1 1 3 1 1,1:47.45,4.5
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,2,8,金獅大將 (E057),蔡明紹,大衛希斯,115,1094,3,3/4,6 5 6 4 2,1:47.57,8.4
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,3,2,華卓晴 (E449),潘頓,蔡約翰,130,1072,4,3/4,2 2 2 2 3,1:47.59,2.6
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,4,6,團結一致 (C494),薛恩,蘇偉賢,125,974,7,1-1/4,8 9 9 8 4,1:47.66,5.5
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,5,5,正本開心 (C227),梁家俊,羅富全,125,1174,1,2-3/4,5 4 4 3 5,1:47.89,16
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,6,3,巴基之友 (B370),周俊樂,蘇偉賢,124,1071,6,3-1/4,4 3 5 5 6,1:47.95,13
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,7,7,其利斷金 (B426),田泰安,葉楚航,122,1134,9,4-1/2,9 8 8 7 7,1:48.17,23
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,8,9,劍聶風 (A201),巫顯東,鄭俊偉,111,1073,2,28-1/4,3 6 7 9 8,1:51.98,22
2022-03-30,沙田,1,539,長沙讓賽,第四班,1800,60-40,好地,全天候跑道,1040000,(13.64) (36.80) (1:00.24) (1:23.44) (1:47.45),13.64 23.16 23.44 23.20 24.01,9,1,精彩非凡 (D327),莫雷拉,方嘉柏,133,1176,8,36,7 7 1 6 9,1:53.20,12
2022-03-30,沙田,2,540,咖啡灣讓賽,第五班,1650,40-0,好地,全天候跑道,780000,(28.28) (51.37) (1:14.92) (1:38.50),28.28 23.09 23.55 23.58,1,5,榮冠大道 (V378),薛恩,葉楚航,128,1201,5,-,7 7 5 1,1:38.50,4.4
