date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2022-07-10,沙田,1,1,1,永遠朋友 (G305),1:11.82,N,2,24.70,SH,1,24.66,SH,1,22.46,,,,,,,,,
2022-07-10,沙田,1,2,2,壹喜 (G353),1:11.83,1-3/4,4,24.94,N,3,24.46,SH,2,22.43,,,,,,,,,
2022-07-10,沙田,1,3,7,中華英雄 (G402),1:11.89,1-1/2,3,24.90,1-1/2,6,24.70,N,3,22.29,,,,,,,,,
2022-07-10,沙田,1,4,3,喜悅一生 (G072),1:11.96,N,1,24.66,1/2,4,24.78,3/4,4,22.52,,,,,,,,,
2022-07-10,沙田,1,5,6,耀力之城 (G267),1:12.10,4,7,25.30,2-3/4,7,24.50,1-3/4,5,22.30,,,,,,,,,
2022-07-10,沙田,1,6,4,如珠如寶 (G297),1:12.23,3,5,25.14,SH,2,24.22,2-1/2,6,22.87,,,,,,,,,
2022-07-10,沙田,1,7,5,着着領先 (G304),1:12.26,3-1/4,6,25.18,1-1/4,5,24.38,2-3/4,7,22.70,,,,,,,,,
2022-07-10,沙田,2,1,11,再大大 (D084),1:09.08,4-1/4,9,23.70,3,7,21.78,HD,1,23.60,,,,,,,,,
2022-07-10,沙田,2,2,1,合衷共濟 (B250),1:09.11,2,5,23.34,1-3/4,4,21.94,HD,2,23.83,,,,,,,,,
2022-07-10,沙田,2,3,5,為您鍾情 (G318),1:09.36,2-1/2,6,23.42,2-1/2,6,21.98,1-3/4,3,23.96,,,,,,,,,
2022-07-10,沙田,2,4,12,電訊飛彈 (D209),1:09.60,6-1/4,11,24.02,5,10,21.78,3-1/4,4,23.80,,,,,,,,,
2022-07-10,沙田,2,5,6,愛馬劍 (B013),1:09.67,8,12,24.30,6-1/4,11,21.70,3-3/4,5,23.67,,,,,,,,,
2022-07-10,沙田,2,6,10,顏色王子 (E418),1:09.69,1/2,3,23.10,1/2,1,21.90,3-3/4,6,24.69,,,,,,,,,
2022-07-10,沙田,2,7,7,紅海福星 (D338),1:09.73,1-1/4,4,23.22,1-1/4,3,21.98,4,7,24.53,,,,,,,,,
2022-07-10,沙田,2,8,3,中華威威 (D075),1:09.88,N,1,23.02,1/2,2,22.06,5,8,24.80,,,,,,,,,
2022-07-10,沙田,2,9,9,錶之智慧 (D289),1:10.24,3-1/2,7,23.58,3-1/4,8,21.94,7-1/4,9,24.72,,,,,,,,,
2022-07-10,沙田,2,10,2,團結必勝 (E325),1:10.76,N,2,23.06,1-3/4,5,22.22,10-1/2,10,25.48,,,,,,,,,
