date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,1,8,影疾 (C466),賀銘年,葉楚航,128,1142,2,-,7 8 7 1,1:21.69,13
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,2,5,潮州大兄 (E188),周俊樂,容天鵬,130,1019,13,3,3 2 2 2,1:22.18,8.4
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,3,2,樂天派 (E166),潘頓,大衛希斯,134,1090,8,4-3/4,13 13 13 3,1:22.43,3.1
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,4,14,劍在九天 (E078),潘明輝,沈集成,116,1064,6,4-3/4,4 3 4 4,1:22.43,10
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,5,12,富存大師 (D371),馬雅,黎昭昇,124,1081,3,4-3/4,6 6 5 5,1:22.46,7.7
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,6,11,金剛石 (C106),蔡明紹,鄭俊偉,127,1153,1,5,5 4 3 6,1:22.49,13
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,7,10,豹子膽 (C389),鍾易禮,徐雨石,118,1146,12,5,1 1 1 7,1:22.50,5.9
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,8,4,福祐 (G005),嘉里,高伯新,133,1260,14,6-1/4,14 14 9 8,1:22.70,89
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,9,1,多多光彩 (G167),班德禮,苗禮德,134,1170,4,7-1/4,12 12 8 9,1:22.85,33
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,10,9,日日夠 (D310),波健士,文家良,128,1183,5,8-1/2,10 10 11 10,1:23.06,22
2022-10-23,沙田,1,111,啄木鳥讓賽,第五班,1400,40-0,好地至快地,"草地 - ""B+2"" 賽道",810000,(13.25) (34.39) (57.56) (1:21.69),13.25 21.14 23.17 24.13,11,13,歡樂洋洋 (E263),希威森,韋達,124,1003,10,11,2 5 6 11,1:23.43,34
