date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2022-06-28,跑馬地,1,1,7,馬主星輝 (B427),蔡明紹,B,出閘迅速，居中間之後位置，走內疊。自七百米處起走第二疊。直路彎落後四個馬位。衝刺強勁，勝出賽事。
2022-06-28,跑馬地,1,2,5,有力 (E017),何澤堯,B,與對手同步出閘，居中間之前位置，走第二疊。跑過八百米處後追近。直路彎居第二位。二百米處取得領先。保持佳勢，但最後五十米不敵頭馬。
2022-06-28,跑馬地,1,3,6,勝出魅力 (D192),希威森,SR/TT,起步時受擠迫，居中間位置，走第二疊。跑過七百米處後略為追近。直路彎落後約一個馬位。三百五十米處向外移出。直路上保持佳勢，取得一席季軍，但未能挑戰頭兩名馬匹。
2022-06-28,跑馬地,1,4,1,金剛福星 (D017),田泰安,E/TT,出閘普通，居後列，走外疊。直路彎落後五個馬位。入直路時走大外疊。末段追前甚多，跑獲第四名，但未能威脅三甲馬匹。
2022-06-28,跑馬地,1,5,3,赤子雄心 (E489),薛恩,H/TT,自第一檔出閘迅速，居中間位置，走內欄。自七百米處起走第二疊。跑過四百米處後走較外疊。以穩勢衝刺。
2022-06-28,跑馬地,1,6,10,世紀之威 (D301),莫雷拉,B,自外檔出閘普通，居後列，走外疊。中段略為追近。入直路時走大外疊。直路上略為追前。
2022-06-28,跑馬地,1,7,4,生生福運 (D274),梁家俊,--,與對手同步出閘，居中間之後位置，走外疊。跑過八百五十米處後受催策上前，自六百五十米處起一度領先。五百五十米處被超越。入直路時落後半個馬位。直路初保持佳勢。一百五十米處未能再增速，其後轉弱。
2022-06-28,跑馬地,1,8,9,華美福星 (E086),巴度,B/TT,出閘俐落，居前列，走外疊。九百米處領先。六百五十米處被超越。五百五十米處再度取得領先。二百五十米處未能再增速及被超越。最後二百米轉弱。（患有「喘鳴症」。）
2022-06-28,跑馬地,1,9,2,天空之城 (E370),馬雅,PC/TT,出閘緩慢，居後列，走內疊。直路彎走內疊節省腳程。末段保持同速。
2022-06-28,跑馬地,1,10,11,奮鬥從心 (D466),潘明輝,B/TT,自最外檔出閘普通，早段取得領先，九百米處被超越。中段墮居中間位置。直路初在催策下反應平平。最後二百米轉弱。
2022-06-28,跑馬地,1,11,12,怡威 (C496),賀銘年,XB/TT,出閘笨拙，居中間之前位置，走內疊。七百米處墮居後列。直路彎落後四個馬位。直路初未能再增速。最後二百米轉弱。
2022-06-28,跑馬地,1,12,8,老表醒 (D249),潘頓,--,自第十檔出閘後留後。沿途居後列。從未能構成威脅。
2022-06-28,跑馬地,2,1,11,蟲草之凰 (E107),馬雅,B/H,出閘緩慢，受推策以居中間位置，走第二至第三疊。三百米處衝刺良佳，勝出賽事。
2022-06-28,跑馬地,2,2,1,翡翠鳳凰 (D179),薛恩,CP/TT,受推策上前，居領放馬外側。走勢良佳，跑獲亞軍。
2022-06-28,跑馬地,2,3,7,創建群英 (D464),潘頓,V,受推策以沿欄領放。一百五十米處被超越。
2022-06-28,跑馬地,2,4,10,多多歡笑 (E362),巴度,--,起步後收慢，走第二至第三疊。搶口，二百米處衝刺良佳。
2022-06-28,跑馬地,2,5,3,大地歡笑 (E353),周俊樂,B2/TT,收慢以跟隨領先馬匹，走第二疊。直路上僅保位置。
2022-06-28,跑馬地,2,6,6,童話 (B238),巫顯東,CP,受力策以佔取包廂位置。二百米處轉弱。
2022-06-28,跑馬地,2,7,4,威威高星 (D101),嘉里,B,出閘緩慢，居中間之後位置，走內欄。直路上缺乏空位，僅保位置。賽後接受獸醫檢查，並無發現任何明顯異常之處。
2022-06-28,跑馬地,2,8,9,亞洲籐王 (G035),希威森,TT,起步後收慢，走第二疊。直路上走勢普通。
2022-06-28,跑馬地,2,9,2,行雲流水 (D233),莫雷拉,B/TT,居後列，切入內欄。四百米處靠近他駒後蹄競跑。毫無進展。
2022-06-28,跑馬地,2,10,5,龍戰士 (C153),蔡明紹,B/TT,起步後收慢。從未能上前。賽後接受獸醫檢查，並無發現任何明顯異常之處。
2022-06-28,跑馬地,2,11,8,三劍俠 (E303),梁家俊,H1/P1,收慢留後，走第二至第四疊。從未有力一爭。
2022-06-28,跑馬地,3,1,4,國士無雙 (G006),巴度,H/TT,居中間之前位置，過了五百米處後走第二疊。二百米處發力。最後二十五米超越領放馬，以半個馬位之先勝出。
2022-06-28,跑馬地,3,2,10,喜駿之星 (D033),潘明輝,TT,受催策上前領放。末段保持走勢，最後二十五米僅被頭馬超越。
2022-06-28,跑馬地,3,3,2,董大 (E451),班德禮,B/TT,居中間位置，走第二疊。追前，衝刺強勁。保持佳勢，跑獲季軍。
2022-06-28,跑馬地,3,4,7,前風 (E281),巫顯東,--,居中間位置，走內欄。末段以穩勢追前。
2022-06-28,跑馬地,3,5,9,紅鬃烈馬 (D087),何澤堯,TT,居中間位置，走第二疊。末段保持同速。
2022-06-28,跑馬地,3,6,11,大家開心 (E029),田泰安,--,居中間之後位置，走第二疊。末段走勢僅屬一般。
2022-06-28,跑馬地,3,7,3,鼓浪順風 (D040),梁家俊,B,居中間之後位置，在沒有遮擋下走外疊。入直路時移出最外疊。大致保持同速。
2022-06-28,跑馬地,3,8,1,進力之城 (D113),希威森,V,受催策上前，居領放馬旁側，走第二疊。直路上在催策下毫無反應。
2022-06-28,跑馬地,3,9,8,友瑩日 (G089),潘頓,B,早段留後，走勢稚嫩。直路上毫無表現。
2022-06-28,跑馬地,3,10,12,恆駿之寶 (E311),楊明綸,H/TT,居包尾位置，走內欄。從未參與競逐。
2022-06-28,跑馬地,3,11,6,好馬力 (G327),嘉里,B,居中間之後位置，走內欄。從未能構成威脅。
2022-06-28,跑馬地,3,12,5,順利取勝 (G403),莫雷拉,--,受催策上前，過了六百米處後走內欄。直路上失地。（見競賽事件報告。）
2022-06-28,跑馬地,4,1,8,皇龍帝國 (E211),田泰安,--,出閘十分迅速，取得領先。全程保持領放，帶離對手，過終點時以一個馬位之先勝出。
2022-06-28,跑馬地,4,2,5,對衡之星 (E082),希威森,B/XB,自最外檔出閘後收慢，留居包尾位置。入直路時移出最外疊，仍居後列。末段沿外疊追前甚多，以勁勢跑獲亞軍。
2022-06-28,跑馬地,4,3,6,得意佳作 (G125),梁家俊,P,沿途居中間位置，走內欄。直路上固守內欄，衝刺良佳，在多駒幾乎齊過終點下力保季軍，不敵頭兩名馬匹。
2022-06-28,跑馬地,4,4,9,歡樂好友 (C533),何澤堯,V,居領放馬稍後位置，走第二疊。自七百米處起移入內欄，居領先馬匹之後。二百米處進佔第二位。以穩勢衝刺，在多駒幾乎齊過終點下跑獲第四名，所負不遠。
2022-06-28,跑馬地,4,5,4,醒目勇駒 (B456),蔡明紹,B/TT,沿途居中間位置，離欄競跑。最後二百米在馬匹之間以穩勢衝刺，多駒幾乎齊過終點，均負於頭馬約兩個馬位。
2022-06-28,跑馬地,4,6,2,鎂之妙 (C416),莫雷拉,B,起步時被拋離，其後在馬群之後切入，居包尾位置。入直路時固守靠近內欄位置，其後開始以佳勢衝刺。一百二十五米處靠近他駒後蹄處於窘境，其後向外移出，末段衝刺尚可。
2022-06-28,跑馬地,4,7,11,騰龍超影 (T372),黃俊,B,居第三位，自六百五十米處起被超越，取得遮擋，居第二疊第二位。末段墮後一個馬位，負於頭馬不足三個馬位。
2022-06-28,跑馬地,4,8,3,年少有威 (G340),潘頓,--,出閘一般，首次轉彎時走外疊，其後收慢及十分搶口，居中間位置，在沒有遮擋下走第三疊。轉直路彎時被迫走大外疊。末段衝刺一般。經驗尚淺。
2022-06-28,跑馬地,4,9,1,帝豪之星 (E399),班德禮,CP,沿途居中間位置，離欄競跑。轉直路彎前走第三疊。末段保持同速，最後五十米轉弱，墮後一個馬位。未能構成威脅。
2022-06-28,跑馬地,4,10,10,開心蔬菜 (G007),楊明綸,--,缺乏前速，居尾三位置。中段略為推進，走內欄。末段僅能保持同速，在馬匹之間競跑，其後勒避，但當時已無力爭勝。
2022-06-28,跑馬地,4,11,12,度身訂做 (C522),馬雅,TT,起步後留居尾三位置，離欄競跑。轉直路彎時仍居後列。最後二百米全程嚴重受困而未能望空。未能施為，落敗情有可原。
2022-06-28,跑馬地,4,12,7,超班 (G086),周俊樂,B-/XB1,走外疊，其後持續上前，自七百五十米處起進佔領放馬外側。接近二百米處時未能再增速，最後二百米迅速轉弱，包尾而回。
2022-06-28,跑馬地,5,1,5,大師級 (C271),田泰安,B,自第一檔出閘迅速，落後領放馬三個馬位，走內疊。直路彎走內疊節省腳程。直路上被帶出外疊，衝刺強勁，取得勝利。
2022-06-28,跑馬地,5,2,1,電子傳奇 (G028),潘頓,--,出閘迅速，落後領放馬一個半馬位，走內欄。直路彎居相同位置。衝刺良佳，跑獲亞軍。
2022-06-28,跑馬地,5,3,4,好運寶寶 (D372),梁家俊,B/TT,自外檔出閘普通，受催策上前領放，領先一個馬位。直路彎前走勢暢順。直路上保持佳勢，但最後五十米不敵首兩名馬匹。
2022-06-28,跑馬地,5,4,11,盈嘉輝 (C080),蔡明紹,B/TT,出閘僅屬一般，居中間之後位置，走第二疊。直路彎落後六個馬位。入直路時走大外疊。末段追前甚多，過終點時最為接近。
2022-06-28,跑馬地,5,5,10,日輝煌 (E339),莫雷拉,B/TT,起步時向內斜跑，碰撞對手，早段居中間位置，走外疊。跑過千三米處後受催策上前。自千二米處起居第二位，走第二疊。直路彎前居相同位置。直路初未能再增速。保持穩勢至終點。
