date,venue,race_no,pool,combination,dividend_hkd
2022-12-07,跑馬地,1,獨贏,4,249.50
2022-12-07,跑馬地,1,位置,4,62.00
2022-12-07,跑馬地,1,連贏,"3,4",827.00
2022-12-07,跑馬地,1,位置Q,"3,4",258.00
2022-12-07,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2022-12-07,跑馬地,1,二重彩,"4,3","2,162.00"
2022-12-07,跑馬地,1,三重彩,"4,3,12","25,506.00"
2022-12-07,跑馬地,1,單T,"3,4,12","3,511.00"
2022-12-07,跑馬地,1,四連環,"2,3,4,12","3,525.00"
2022-12-07,跑馬地,1,四重彩,"4,3,12,2","146,503.00"
2022-12-07,跑馬地,2,獨贏,7,32.00
2022-12-07,跑馬地,2,位置,7,14.50
2022-12-07,跑馬地,2,連贏,"3,7",73.00
2022-12-07,跑馬地,2,位置Q,"3,7",33.00
2022-12-07,跑馬地,2,3揀1（組合獨贏）,A1,17.00
2022-12-07,跑馬地,2,二重彩,"7,3",170.00
2022-12-07,跑馬地,2,三重彩,"7,3,11","2,191.00"
2022-12-07,跑馬地,2,單T,"3,7,11",526.00
2022-12-07,跑馬地,2,四連環,"3,4,7,11","1,217.00"
2022-12-07,跑馬地,2,四重彩,"7,3,11,4","20,644.00"
2022-12-07,跑馬地,2,第一口孖寶,4/7,"1,311.00"
2022-12-07,跑馬地,3,獨贏,4,21.50
2022-12-07,跑馬地,3,位置,4,11.50
2022-12-07,跑馬地,3,連贏,"4,12",164.00
2022-12-07,跑馬地,3,位置Q,"4,12",63.00
2022-12-07,跑馬地,3,3揀1（組合獨贏）,A1,17.50
2022-12-07,跑馬地,3,二重彩,"4,12",316.00
2022-12-07,跑馬地,3,三重彩,"4,12,6","3,234.00"
2022-12-07,跑馬地,3,單T,"4,6,12",636.00
2022-12-07,跑馬地,3,四連環,"3,4,6,12","6,044.00"
2022-12-07,跑馬地,3,四重彩,"4,12,6,3","73,251.00"
2022-12-07,跑馬地,3,第二口孖寶,7/4,83.50
2022-12-07,跑馬地,4,獨贏,11,90.00
2022-12-07,跑馬地,4,位置,11,24.00
2022-12-07,跑馬地,4,連贏,"10,11",247.50
2022-12-07,跑馬地,4,位置Q,"10,11",76.00
2022-12-07,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2022-12-07,跑馬地,4,二重彩,"11,10",544.00
2022-12-07,跑馬地,4,三重彩,"11,10,2","8,378.00"
2022-12-07,跑馬地,4,單T,"2,10,11","1,550.00"
2022-12-07,跑馬地,4,四連環,"2,6,10,11","6,701.00"
2022-12-07,跑馬地,4,四重彩,"11,10,2,6","88,507.00"
2022-12-07,跑馬地,4,第三口孖寶,4/11,292.50
2022-12-07,跑馬地,5,獨贏,1,51.00
2022-12-07,跑馬地,5,位置,1,16.50
2022-12-07,跑馬地,5,連贏,"1,3",92.00
2022-12-07,跑馬地,5,位置Q,"1,3",35.50
2022-12-07,跑馬地,5,3揀1（組合獨贏）,A1,未能勝出
2022-12-07,跑馬地,5,二重彩,"1,3",224.00
2022-12-07,跑馬地,5,三重彩,"1,3,5","4,055.00"
2022-12-07,跑馬地,5,單T,"1,3,5",611.00
2022-12-07,跑馬地,5,四連環,"1,3,5,7","2,065.00"
2022-12-07,跑馬地,5,四重彩,"1,3,5,7","33,526.00"
2022-12-07,跑馬地,5,第四口孖寶,11/1,579.50
2022-12-07,跑馬地,5,第一口孖T,"2,10,11/1,3,5","210,725.00"
2022-12-07,跑馬地,6,獨贏,4,44.50
2022-12-07,跑馬地,6,位置,4,18.00
2022-12-07,跑馬地,6,連贏,"4,7",453.00
2022-12-07,跑馬地,6,位置Q,"4,7",163.00
2022-12-07,跑馬地,6,3揀1（組合獨贏）,A1,17.50
2022-12-07,跑馬地,6,二重彩,"4,7",712.00
2022-12-07,跑馬地,6,三重彩,"4,7,3","5,320.00"
2022-12-07,跑馬地,6,單T,"3,4,7","1,463.00"
2022-12-07,跑馬地,6,四連環,"3,4,7,10","2,419.00"
2022-12-07,跑馬地,6,四重彩,"4,7,3,10","40,086.00"
2022-12-07,跑馬地,6,第五口孖寶,1/4,208.00
2022-12-07,跑馬地,7,獨贏,7,129.00
2022-12-07,跑馬地,7,位置,7,34.50
2022-12-07,跑馬地,7,連贏,"2,7","1,438.00"
2022-12-07,跑馬地,7,位置Q,"2,7",376.50
2022-12-07,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2022-12-07,跑馬地,7,二重彩,"7,2","2,062.00"
2022-12-07,跑馬地,7,三重彩,"7,2,6","12,763.00"
2022-12-07,跑馬地,7,單T,"2,6,7","2,016.00"
2022-12-07,跑馬地,7,四連環,"2,6,7,10","6,631.00"
2022-12-07,跑馬地,7,四重彩,"7,2,6,10","155,931.00"
2022-12-07,跑馬地,7,第六口孖寶,4/7,356.50
2022-12-07,跑馬地,7,第二口孖T,"3,4,7/2,6,7","361,272.00"
2022-12-07,跑馬地,7,三T(安慰獎),"1,3,5/3,4,7/任何組合","47,870.00"
2022-12-07,跑馬地,8,獨贏,3,28.50
2022-12-07,跑馬地,8,位置,3,12.50
2022-12-07,跑馬地,8,連贏,"3,5",231.00
2022-12-07,跑馬地,8,位置Q,"3,5",82.00
