date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2022-10-26,沙田,1,1,6,鑽飾翱翔 (G201),1:09.66,3/4,1,23.03,1,1,22.39,N,1,24.24,,,,,,,,,
2022-10-26,沙田,1,2,8,育成精彩 (E359),1:09.73,1-3/4,4,23.31,2-1/4,3,22.47,N,2,23.95,,,,,,,,,
2022-10-26,沙田,1,3,5,倍增勝數 (E320),1:09.78,4-1/2,9,23.75,3-1/4,6,22.19,3/4,3,23.84,,,,,,,,,
2022-10-26,沙田,1,4,3,仍然贏 (C388),1:10.19,3,5,23.51,3,5,22.39,3-1/4,4,24.29,,,,,,,,,
2022-10-26,沙田,1,5,1,駿爵士 (C406),1:10.24,4-1/4,7,23.71,4-1/4,7,22.39,3-3/4,5,24.14,,,,,,,,,
2022-10-26,沙田,1,6,7,好友精神 (G048),1:10.54,6-3/4,11,24.11,7,9,22.43,5-1/2,6,24.00,,,,,,,,,
2022-10-26,沙田,1,7,4,友盈友福 (D343),1:10.76,3,6,23.51,5-3/4,8,22.83,7,7,24.42,,,,,,,,,
2022-10-26,沙田,1,8,2,瀟灑一生 (G243),1:10.84,6-1/4,10,24.03,9,12,22.83,7-1/2,8,23.98,,,,,,,,,
2022-10-26,沙田,1,9,12,勁得裕 (D488),1:10.97,1-3/4,3,23.31,2-1/2,4,22.51,8-1/4,9,25.15,,,,,,,,,
2022-10-26,沙田,1,10,10,荃程路通 (E403),1:11.01,4-1/4,8,23.71,7-3/4,10,22.95,8-1/2,10,24.35,,,,,,,,,
2022-10-26,沙田,1,11,9,親愛的 (E404),1:11.32,3/4,2,23.15,1,2,22.43,10-1/2,11,25.74,,,,,,,,,
2022-10-26,沙田,1,12,11,無名駒 (G038),1:11.54,7-3/4,12,24.27,8-1/2,11,22.51,11-3/4,12,24.76,,,,,,,,,
2022-10-26,沙田,2,1,11,慶萬家 (G029),1:49.23,1/2,3,13.86,2-1/2,6,22.99,3,5,23.86,3/4,2,24.06,1-1/4,1,24.46,,,
2022-10-26,沙田,2,2,9,滿貫摯友 (E394),1:49.43,1/2,1,13.78,1/2,1,22.67,3/4,1,23.78,3/4,1,24.42,1-1/4,2,24.78,,,
2022-10-26,沙田,2,3,2,跑得寶寶 (E179),1:49.50,4-1/4,13,14.46,8,13,23.27,7-1/2,14,23.70,7-1/4,14,24.38,1-3/4,3,23.69,,,
2022-10-26,沙田,2,4,7,賞心星 (C251),1:49.79,1-1/4,6,13.98,1-3/4,4,22.75,3-1/2,6,24.06,4,7,24.50,3-1/2,4,24.50,,,
